x_position(cm),flux_mean,flux_std
9.761399999999997856e-02,2.600530447181836902e-03,8.323670061492036520e-06
9.836199999999997723e-02,2.607905376377121082e-03,9.207732819476697960e-06
9.910999999999997589e-02,2.607148133637091948e-03,8.623641097850361160e-06
9.985799999999997456e-02,2.608624613634950504e-03,5.765686525698630077e-06
1.006060000000000010e-01,2.607589707518947943e-03,8.399363276588331064e-06
1.013539999999999996e-01,2.603862839175700040e-03,1.214342086813441434e-05
1.021019999999999983e-01,2.615810045799131078e-03,8.640829618085967069e-06
1.028499999999999970e-01,2.621797710740444293e-03,9.593817783996896978e-06
1.035979999999999956e-01,2.609742323429600341e-03,1.246204902641785071e-05
1.043459999999999943e-01,2.616864649231726535e-03,7.966291798206472292e-06
1.050939999999999930e-01,2.606945153480450840e-03,1.440297375116214854e-05
1.058419999999999916e-01,2.604672849720383616e-03,1.247200657005067807e-05
1.065899999999999903e-01,2.594870232483531113e-03,9.940733323842701466e-06
1.073379999999999890e-01,2.596751999537167017e-03,1.179687677835503801e-05
1.080859999999999876e-01,2.598322810194551337e-03,1.332396498010699662e-05
1.088339999999999863e-01,2.604946990545052576e-03,1.193463943586968775e-05
1.095819999999999850e-01,2.605206393741072400e-03,1.131118365164983214e-05
1.103299999999999836e-01,2.604186613837536877e-03,1.634583757214328809e-05
1.110779999999999823e-01,2.604675367337937284e-03,1.341720216098936693e-05
1.118259999999999810e-01,2.598006849994253294e-03,1.622867512188323091e-05
1.125739999999999796e-01,2.597089351631199326e-03,1.421082605463377146e-05
1.133219999999999783e-01,2.590442020726015614e-03,1.107785720186429582e-05
1.140699999999999770e-01,2.593804429922886255e-03,1.189652223476197000e-05
1.148179999999999756e-01,2.601749455406004129e-03,1.266802864578316849e-05
1.155659999999999743e-01,2.603631343070043208e-03,1.164224754820280870e-05
1.163140000000000007e-01,2.605451948618803248e-03,1.479890855436379916e-05
1.170619999999999994e-01,2.603847929477486577e-03,1.414784292611206877e-05
1.178099999999999981e-01,2.600005071694892061e-03,1.023815826031260965e-05
1.185579999999999967e-01,2.613089699050824034e-03,1.216142104714647312e-05
1.193059999999999954e-01,2.613931365283543758e-03,1.182751653348289390e-05
1.200539999999999941e-01,2.606648688703974530e-03,1.046640939915789305e-05
1.208019999999999927e-01,2.596160269092653676e-03,1.108620314765215812e-05
1.215499999999999914e-01,2.604219881912740817e-03,1.061164308944567242e-05
1.222979999999999901e-01,2.611780136603388501e-03,1.042172194762986449e-05
1.230459999999999887e-01,2.602103096243123422e-03,1.171840573056816655e-05
1.237939999999999874e-01,2.608261819630624395e-03,1.087528541728317817e-05
1.245419999999999860e-01,2.600833845529003461e-03,1.026067457263008701e-05
1.252899999999999847e-01,2.598448481889401810e-03,1.086138552490062165e-05
1.260379999999999834e-01,2.601179019565578229e-03,1.010354769978034968e-05
1.267859999999999820e-01,2.608365558672310312e-03,1.383272721269712989e-05
1.275339999999999807e-01,2.608344996290825300e-03,9.824300501314188366e-06
1.282819999999999794e-01,2.610928599174015298e-03,1.189675736440846479e-05
1.290299999999999780e-01,2.607701021688320873e-03,1.400127755021382519e-05
1.297779999999999767e-01,2.606520061132070951e-03,1.446060329722229753e-05
1.305259999999999754e-01,2.601563344524146070e-03,1.100422419370646488e-05
1.312739999999999740e-01,2.599129702977324291e-03,1.195650840197512983e-05
1.320220000000000005e-01,2.595210464028799464e-03,1.140156259832391502e-05
1.327699999999999991e-01,2.601712207065193065e-03,1.456890558877176381e-05
1.335179999999999978e-01,2.595349958792562972e-03,1.413434246819552298e-05
1.342659999999999965e-01,2.595249128984702253e-03,1.203279147988969580e-05
1.350139999999999951e-01,2.612074069509741966e-03,1.435467450251523406e-05
1.357619999999999938e-01,2.620214405282835120e-03,1.061973101118823369e-05
1.365099999999999925e-01,2.615392560392539902e-03,8.582918713356206186e-06
1.372579999999999911e-01,2.601819912550709050e-03,7.926697825681860575e-06
1.380059999999999898e-01,2.597046054501474070e-03,8.966489890080452037e-06
1.387539999999999885e-01,2.589844387503012751e-03,1.112467346349618805e-05
1.395019999999999871e-01,2.596309004156240659e-03,7.508594997117164084e-06
1.402499999999999858e-01,2.599456798125547412e-03,9.566616453109783399e-06
1.409979999999999845e-01,2.604689578041596235e-03,9.337204537022578496e-06
1.417459999999999831e-01,2.607982128706239685e-03,1.147267139404645940e-05
1.424939999999999818e-01,2.617561494608998743e-03,1.301110856700467317e-05
1.432419999999999805e-01,2.597222512053846098e-03,9.790022439344945750e-06
1.439899999999999791e-01,2.603591208611659782e-03,1.322887640831331882e-05
1.447379999999999778e-01,2.602691259249392645e-03,1.221651826221829841e-05
1.454859999999999765e-01,2.592620045824600098e-03,1.159916686033670524e-05
1.462339999999999751e-01,2.594353359408762497e-03,8.985904709833949516e-06
1.469819999999999738e-01,2.594029459483687943e-03,1.285607428571792758e-05
1.477299999999999724e-01,2.598885895491551135e-03,1.553192567662462737e-05
1.484779999999999711e-01,2.604186004049313056e-03,1.001430273976724993e-05
1.492259999999999975e-01,2.605008438068125414e-03,1.242528790826821387e-05
1.499739999999999962e-01,2.617922918394531822e-03,1.387824039760207638e-05
1.507219999999999949e-01,2.623618109275845621e-03,1.602363882165503122e-05
1.514699999999999935e-01,2.612028407340332217e-03,1.574449861555912003e-05
1.522179999999999922e-01,2.603710972587081583e-03,1.495504745481002644e-05
1.529659999999999909e-01,2.606321370808206608e-03,1.355062970009422148e-05
1.537139999999999895e-01,2.611296079260234590e-03,1.217774352653042137e-05
1.544619999999999882e-01,2.612084725333303596e-03,1.303210046946261555e-05
1.552099999999999869e-01,2.602231680663066263e-03,1.311396733048656707e-05
1.559579999999999855e-01,2.618976152932414418e-03,1.474328309489325027e-05
1.567059999999999842e-01,2.617013986203064590e-03,1.462036189434066381e-05
1.574539999999999829e-01,2.608955622754351167e-03,1.118192681342206657e-05
1.582019999999999815e-01,2.608031684149800418e-03,1.421536811126700716e-05
1.589499999999999802e-01,2.615919822071705817e-03,1.447105307709182871e-05
1.596979999999999789e-01,2.612470959045146233e-03,1.242563576073381620e-05
1.604459999999999775e-01,2.604824952398744880e-03,1.241908385542964032e-05
1.611939999999999762e-01,2.609874433780193063e-03,1.008976749267936761e-05
1.619419999999999749e-01,2.608621816038484819e-03,7.208583865004584272e-06
1.626899999999999735e-01,2.606590152510376065e-03,1.166594817685839826e-05
1.634379999999999722e-01,2.596968384735197539e-03,1.000970226941262420e-05
1.641859999999999709e-01,2.596192834216789168e-03,5.339993170289626941e-06
1.649339999999999973e-01,2.596518871539393522e-03,8.214865314020284819e-06
1.656819999999999959e-01,2.599459372748993708e-03,8.606177995721698098e-06
1.664299999999999946e-01,2.597673596143290544e-03,1.241199064226732154e-05
1.671779999999999933e-01,2.599923909938197351e-03,1.096081619353381703e-05
1.679259999999999919e-01,2.604739079024231182e-03,8.626997625203108243e-06
1.686739999999999906e-01,2.597946548898061835e-03,8.321748226996174814e-06
1.694219999999999893e-01,2.601879835302372927e-03,1.205292305645609001e-05
1.701699999999999879e-01,2.598091350789476749e-03,1.104522222768983802e-05
1.709179999999999866e-01,2.594738184908670052e-03,1.134731994035940761e-05
1.716659999999999853e-01,2.589352678495254398e-03,8.168534578776440037e-06
1.724139999999999839e-01,2.587782271255435924e-03,1.281625809268625638e-05
1.731619999999999826e-01,2.588871705356622036e-03,1.311347571956322737e-05
1.739099999999999813e-01,2.592536778410754143e-03,6.777522534046206194e-06
1.746579999999999799e-01,2.595746316716762529e-03,8.997620436516221752e-06
1.754059999999999786e-01,2.595047134519713142e-03,8.262359326505770070e-06
1.761539999999999773e-01,2.605842916425214068e-03,1.195584315723177755e-05
1.769019999999999759e-01,2.594423540621688257e-03,1.200732335451541872e-05
1.776499999999999746e-01,2.603322447827753974e-03,1.090411016679541408e-05
1.783979999999999733e-01,2.601473445396149629e-03,6.847300435220997308e-06
1.791459999999999719e-01,2.597404665353281357e-03,1.217182635378978227e-05
1.798939999999999706e-01,2.597010916615091411e-03,1.104393243294868215e-05
1.806419999999999970e-01,2.602207649697782163e-03,1.265066179364975861e-05
1.813899999999999957e-01,2.609427737678843458e-03,1.081134462119800170e-05
1.821379999999999943e-01,2.600558635656783062e-03,1.252623784608535793e-05
1.828859999999999930e-01,2.602475912328030324e-03,1.123489311800048918e-05
1.836339999999999917e-01,2.598740928608899402e-03,8.423198981461011759e-06
1.843819999999999903e-01,2.609997652744304973e-03,7.038919928569300940e-06
1.851299999999999890e-01,2.612361320234371682e-03,9.554589874193595601e-06
1.858779999999999877e-01,2.612184695071266202e-03,1.049994536662333797e-05
1.866259999999999863e-01,2.614178884041705713e-03,1.448584291187111980e-05
