fertile_kg/m3,energy low [eV],energy high [eV],energy mid [eV],U235_ng,U235_ng_stdev,U238_ng,U238_ng_stdev,Th232_ng,Th232_ng_stdev,U235_fis,U235_fis_stdev,U238_fis,U238_fis_stdev,Th232_fis,Th232_fis_stdev,Li6_nt,Li6_nt_stdev,Li7_nt,Li7_nt_stdev,Be9_n2n,Be9_n2n_stdev,Pb_n2n,Pb_n2n_stdev
100,0.023848623279073906,0.02497046039687107,0.02440954183797249,2.4278842336346653e-12,1.647868765298677e-12,8.986935060844943e-12,6.098613027104824e-12,0.0,0.0,1.4278860386341485e-11,9.690330066249589e-12,6.200911370056972e-17,4.207997169504345e-17,0.0,0.0,2.186922542120134e-08,1.4840707706844595e-08,0.0,0.0,0.0,0.0,0.0,0.0
100,0.02497046039687107,0.026145068632905992,0.02555776451488853,5.057410252711294e-12,2.5431537222309687e-12,1.885377739482324e-11,9.478593251317319e-12,0.0,0.0,2.9879673167753504e-11,1.502305395944597e-11,1.3008406187250517e-16,6.539885994841856e-17,0.0,0.0,4.587204073575152e-08,2.30619414081696e-08,0.0,0.0,0.0,0.0,0.0,0.0
100,0.026145068632905992,0.02737493033588676,0.026759999484396377,9.54604285813657e-12,3.299364856202409e-12,3.5791833533540735e-11,1.2375446611240942e-11,0.0,0.0,5.6603965912340335e-11,1.956858190443628e-11,2.4694131431054014e-16,8.538263865525021e-17,0.0,0.0,8.707041387486603e-08,3.010531236507903e-08,0.0,0.0,0.0,0.0,0.0,0.0
100,0.02737493033588676,0.02866264462398391,0.028018787479935338,1.5082333207521295e-11,4.901802594071316e-12,5.688156589686474e-11,1.8488990104545895e-11,0.0,0.0,8.974998041386547e-11,2.917114169191125e-11,3.9243200770696637e-16,1.2755741506061498e-16,0.0,0.0,1.383536860314144e-07,4.497083304372835e-08,0.0,0.0,0.0,0.0,0.0,0.0
100,0.02866264462398391,0.03001093287765553,0.02933678875081972,9.159354906339166e-12,3.3602283501433276e-12,3.4743147713195785e-11,1.2746706378559758e-11,0.0,0.0,5.4688236044428385e-11,2.0063844329291654e-11,2.396870118080002e-16,8.793729418148248e-17,0.0,0.0,8.449238707385738e-08,3.0998844797161826e-08,0.0,0.0,0.0,0.0,0.0,0.0
100,0.03001093287765553,0.031422644490854405,0.030716788684254967,9.493204053559136e-12,3.750677581950807e-12,3.6130423420449567e-11,1.4275753934247708e-11,0.0,0.0,5.6786799157486244e-11,2.2436736701142015e-11,2.4925166705516237e-16,9.848359297306397e-17,0.0,0.0,8.785761879001458e-08,3.471399861581233e-08,0.0,0.0,0.0,0.0,0.0,0.0
100,0.031422644490854405,0.03290076289277141,0.03216170369181291,9.646728032654963e-12,3.398324371467692e-12,3.6965822939919205e-11,1.3017778740256133e-11,0.0,0.0,5.791503175065721e-11,2.0398602237578117e-11,2.5500167817723043e-16,8.980090002851033e-17,0.0,0.0,8.987026963563283e-08,3.164879556753808e-08,0.0,0.0,0.0,0.0,0.0,0.0
100,0.03290076289277141,0.034448411852841206,0.033674587372806306,1.2794967497411485e-11,6.290360280729982e-12,4.928927478356135e-11,2.424562706418475e-11,0.0,0.0,7.701819057800784e-11,3.7874614320561247e-11,3.3999843340325573e-16,1.6724607482846656e-16,0.0,0.0,1.1981032756215833e-07,5.893418560263914e-08,0.0,0.0,0.0,0.0,0.0,0.0
100,0.034448411852841206,0.0360688620823348,0.035258636967588006,1.3379287984531365e-11,4.677116418618447e-12,5.183949832444686e-11,1.812669359982473e-11,0.0,0.0,8.07532942623237e-11,2.8232915503616232e-11,3.5757247656983385e-16,1.250319372461709e-16,0.0,0.0,1.2598476653975996e-07,4.405265883634737e-08,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0360688620823348,0.03776553814649047,0.03691720011441263,1.066675581163787e-11,3.691707239229808e-12,4.1540786978142096e-11,1.4379847886829306e-11,0.0,0.0,6.4523629781432e-11,2.2333133923183477e-11,2.86522127529326e-16,9.918292660744093e-17,0.0,0.0,1.009377275907662e-07,3.4940563130521105e-08,0.0,0.0,0.0,0.0,0.0,0.0
