energy_eV,"Li6(n,elastic)","Li6(n,inelastic)","Li6(n,t)","Li7(n,elastic)","Li7(n,inelastic)","Li7(n,Xt)","Be9(n,elastic)","Be9(n,absorption)","C12(n,elastic)","C12(n,absorption)","C13(n,elastic)","C13(n,absorption)","O16(n,elastic)","O16(n,absorption)","O17(n,elastic)","O17(n,absorption)","O18(n,elastic)","O18(n,absorption)","Si28(n,elastic)","Si28(n,absorption)","Si29(n,elastic)","Si29(n,absorption)","Si30(n,elastic)","Si30(n,absorption)","Fe54(n,elastic)","Fe54(n,inelastic)","Fe54(n,absorption)","Fe56(n,elastic)","Fe56(n,inelastic)","Fe56(n,absorption)","Fe57(n,elastic)","Fe57(n,inelastic)","Fe57(n,absorption)","Fe58(n,elastic)","Fe58(n,inelastic)","Fe58(n,absorption)","U235(n,elastic)","U235(n,inelastic)","U235(n,2n)","U235(n,gamma)","U235(n,fission)","U238(n,elastic)","U238(n,inelastic)","U238(n,2n)","U238(n,gamma)","U238(n,fission)"
1715.106,0.00237143884,0,0.0114731629,0.00226039209,0,0,0.237408926,1.29881398e-06,0.00999990188,3.54298576e-08,0.000135435038,1.41666458e-10,0.0282044567,4.38461957e-08,1.05734194e-05,2.59546228e-09,4.64131248e-05,1.38191992e-11,0.00589897165,2.24086244e-06,0.00043481292,7.3895454e-08,0.00025749009,4.39813477e-08,0.000419882335,0,6.04535984e-06,0.066772575,0,4.54981111e-05,1.42458078e-05,0,2.44955798e-06,0.00013134411,0,7.52047366e-08,9.06234481e-05,7.17067578e-12,0,9.8621804e-06,2.85694242e-05,0.0138441364,0,0,8.34003986e-05,3.77777173e-08
1720.157,0.00237140541,0,0.011455816,0.00226039198,0,0,0.23740694,1.29675129e-06,0.00999986592,3.53844514e-08,0.000135435009,1.41469952e-10,0.0282043726,4.3896294e-08,1.05734194e-05,2.59156182e-09,4.6413007e-05,1.38115465e-11,0.00589877635,2.23773959e-06,0.000434811641,7.3787277e-08,0.000257488084,4.39174128e-08,0.000418065133,0,6.04326507e-06,0.0667192015,0,4.53711366e-05,1.40800932e-05,0,2.38273205e-06,0.000131229515,0,7.50256258e-08,8.74271968e-05,7.18833879e-12,0,1.17356455e-05,4.24448839e-05,0.0115124459,0,0,0.000294618541,3.80443578e-08
1723.367,0.00237138417,0,0.0114447918,0.0022603919,0,0,0.237405679,1.29544042e-06,0.00999984307,3.53555949e-08,0.000135434991,1.4134507e-10,0.0282043192,4.39281324e-08,1.05734194e-05,2.58908301e-09,4.64129321e-05,1.38066831e-11,0.00589865223,2.23575495e-06,0.000434810828,7.37185285e-08,0.000257486809,4.38767811e-08,0.000416910269,0,6.0419338e-06,0.0666861216,0,4.52962371e-05,1.39760619e-05,0,2.34833824e-06,0.000131156688,0,7.49117978e-08,8.7965861e-05,7.19956367e-12,0,1.08206305e-05,4.63376315e-05,0.0200129931,0,0,0.00941521519,3.82137798e-08
1726.711,0.00237136204,0,0.0114333074,0.00226039183,0,0,0.237404364,1.29407482e-06,0.00999981927,3.53255338e-08,0.000135434972,1.41214974e-10,0.0282042636,4.39612999e-08,1.05734194e-05,2.58650073e-09,4.64128541e-05,1.38016167e-11,0.00589852293,2.23368747e-06,0.000434809981,7.36469102e-08,0.000257485481,4.38344532e-08,0.000415707195,0,6.04054697e-06,0.0666523121,0,4.5222706e-05,1.38677755e-05,0,2.31295063e-06,0.00013108082,0,7.4793218e-08,9.4645886e-05,7.21125747e-12,0,1.43517451e-05,7.69523467e-05,0.0122571725,0,0,5.59679964e-05,3.83903533e-08
1733.47,0.00237131731,0,0.0114100947,0.00226039167,0,0,0.237401707,1.29131463e-06,0.00999977115,3.52647735e-08,0.000135434934,1.4095202e-10,0.0282041511,4.40283391e-08,1.05734194e-05,2.58128133e-09,4.64126964e-05,1.37913763e-11,0.00589826158,2.22950862e-06,0.000434808269,7.3502153e-08,0.000257482796,4.37488987e-08,0.000413275504,0,6.03774385e-06,0.0665839752,0,4.50740825e-05,1.36515641e-05,0,2.25480366e-06,0.000130927475,0,7.45535408e-08,9.03974288e-05,7.23489308e-12,0,1.60827507e-05,4.3501627e-05,0.0108751974,0,0,1.98052756e-05,3.87471769e-08
1738.346,0.00237128505,0,0.0113933489,0.00226039156,0,0,0.237399791,1.28932341e-06,0.00999973644,3.52209404e-08,0.000135434906,1.40762322e-10,0.02820407,4.40767017e-08,1.05734194e-05,2.57751601e-09,4.64125827e-05,1.37839888e-11,0.00589807305,2.22649396e-06,0.000434807034,7.33977239e-08,0.00025748086,4.3687179e-08,0.000411521262,0,6.03572165e-06,0.0665346764,0,4.49668643e-05,1.34974718e-05,0,2.22046796e-06,0.00013081685,0,7.43806357e-08,0.000102569871,7.25194399e-12,0,2.557936e-05,4.1161127e-05,0.0101914593,0,0,7.23172582e-05,3.90045975e-08
1743.118,0.00237125347,0,0.0113769603,0.00226039145,0,0,0.237397915,1.28737465e-06,0.00999970247,3.51780423e-08,0.000135434879,1.40576671e-10,0.0282039906,4.41240328e-08,1.05734194e-05,2.573831e-09,4.64124714e-05,1.37767588e-11,0.00589788853,2.2235436e-06,0.000434805825,7.32955222e-08,0.000257478964,4.36267757e-08,0.000409804436,0,6.03374259e-06,0.0664864291,0,4.48619329e-05,1.33482184e-05,0,2.19157031e-06,0.000130708585,0,7.42114184e-08,0.000102484559,7.26863069e-12,0,1.93701671e-05,3.12396414e-05,0.00942266141,0,0,6.88244706e-05,3.92565414e-08
1746.708,0.00237122971,0,0.011364631,0.00226039137,0,0,0.237396504,1.28590859e-06,0.00999967691,3.51457698e-08,0.000135434859,1.40437005e-10,0.0282039308,4.41596402e-08,1.05734194e-05,2.57105875e-09,4.64123876e-05,1.37713197e-11,0.00589774972,2.22132402e-06,0.000434804916,7.32186353e-08,0.000257477538,4.3581334e-08,0.000408512859,0,6.03225373e-06,0.0664501325,0,4.47829924e-05,1.3236683e-05,0,2.17209964e-06,0.000130627137,0,7.40841154e-08,9.7213813e-05,7.28118494e-12,0,1.65938495e-05,5.51766053e-05,0.00865990961,0,0,0.00110326237,3.94460768e-08
1751.083,0.00237120076,0,0.0113499845,0.00226039127,0,0,0.237394784,1.2842075e-06,0.00999964577,3.51081252e-08,0.000135434834,1.40270236e-10,0.0282038581,4.42021999e-08,1.05734194e-05,2.56775925e-09,4.64122856e-05,1.37646912e-11,0.00589758055,2.21861911e-06,0.000434803809,7.31282599e-08,0.000257475801,4.35279749e-08,0.000406948171,0,6.03063295e-06,0.066405899,0,4.46867907e-05,1.31009615e-05,0,2.14883699e-06,0.000130527878,0,7.39289759e-08,9.69604819e-05,7.29648351e-12,0,8.68015521e-06,6.90899905e-05,0.00676260051,0,0,6.72435961e-05,3.96770645e-08
1754.896,0.00237117553,0,0.0113382227,0.00226039117,0,0,0.237393286,1.28295152e-06,0.00999961862,3.50797798e-08,0.000135434813,1.40133996e-10,0.0282037949,4.42370835e-08,1.05734194e-05,2.56509274e-09,4.64121966e-05,1.37589142e-11,0.00589743312,2.21626167e-06,0.000434802848,7.30582993e-08,0.000257474286,4.34868189e-08,0.000405609144,0,6.02973338e-06,0.0663673477,0,4.46029467e-05,1.2984387e-05,0,2.13249696e-06,0.000130441371,0,7.37937652e-08,9.33422586e-05,7.30981684e-12,0,1.55528298e-05,1.65903069e-05,0.0512198816,0,0,0.00928052393,3.98783257e-08
1758.256,0.00237115329,0,0.0113278583,0.00226039108,0,0,0.237391966,1.28184475e-06,0.00999959471,3.50548019e-08,0.000135434795,1.40013942e-10,0.0282037392,4.42678227e-08,1.05734194e-05,2.56274302e-09,4.64121182e-05,1.37538235e-11,0.0058973032,2.2141843e-06,0.000434802001,7.29966504e-08,0.000257472952,4.34505524e-08,0.000404429199,0,6.02894068e-06,0.0663333765,0,4.45290637e-05,1.2881662e-05,0,2.11809819e-06,0.00013036514,0,7.36746181e-08,8.24124985e-05,7.32156656e-12,0,1.44156181e-05,3.21426632e-05,0.035068878,0,0,0.00482635403,4.00557656e-08
1762.881,0.00237112269,0,0.0113135917,0.00226039097,0,0,0.237390148,1.28032131e-06,0.00999956178,3.50204201e-08,0.000135434769,1.3984869e-10,0.0282036625,4.4310135e-08,1.05734194e-05,2.55950865e-09,4.64120104e-05,1.37468163e-11,0.00589712437,2.21132482e-06,0.000434800836,7.29117914e-08,0.000257471115,4.3400632e-08,0.000402805018,0,6.02784954e-06,0.0662866154,0,4.44273647e-05,1.2741218e-05,0,2.09995073e-06,0.00013026021,0,7.35106135e-08,9.56174461e-05,7.33773991e-12,0,8.10306019e-06,6.34081169e-05,0.010692102,0,0,4.86688938e-05,4.02999897e-08
1768.527,0.00237108533,0,0.0112961758,0.00226039082,0,0,0.23738793,1.27846155e-06,0.00999952159,3.49784483e-08,0.000135434738,1.39646956e-10,0.0282035689,4.43617879e-08,1.05734194e-05,2.55556028e-09,4.64118786e-05,1.37382621e-11,0.00589690606,2.20783409e-06,0.000434799413,7.28081991e-08,0.000257468872,4.33396914e-08,0.000400822289,0,6.02651753e-06,0.0662295315,0,4.43032149e-05,1.25716988e-05,0,2.08117254e-06,0.000130132116,0,7.33104037e-08,8.34271007e-05,7.35748287e-12,0,7.63396694e-06,2.04385096e-05,0.00785403387,0,0,0.000120187206,4.05980997e-08
1773.001,0.00237105572,0,0.011282375,0.00226039071,0,0,0.237386172,1.27698784e-06,0.00999948974,3.49451891e-08,0.000135434714,1.39487099e-10,0.0282034947,4.44027187e-08,1.05734194e-05,2.55243152e-09,4.64117743e-05,1.37314837e-11,0.00589673306,2.20506797e-06,0.000434798285,7.27261106e-08,0.000257467095,4.32914008e-08,0.000399251136,0,6.02546201e-06,0.0661842972,0,4.42048363e-05,1.24381357e-05,0,2.06728438e-06,0.000130030612,0,7.31517537e-08,9.56073987e-05,7.37312789e-12,0,2.31306526e-05,6.76426288e-05,0.00536925329,0,0,7.54775373e-05,4.0834327e-08
1777.844,0.00237102367,0,0.011267436,0.00226039058,0,0,0.237384269,1.27539258e-06,0.00999945526,3.49091867e-08,0.000135434687,1.39314057e-10,0.0282034144,4.44470253e-08,1.05734194e-05,2.5490447e-09,4.64116613e-05,1.37241461e-11,0.0058965458,2.20207371e-06,0.000434797065,7.26372517e-08,0.000257465172,4.32391275e-08,0.000397550399,0,6.02431944e-06,0.0661353321,0,4.40983436e-05,1.22953818e-05,0,2.05461114e-06,0.000129920736,0,7.29800187e-08,9.29313276e-05,7.39006398e-12,0,1.44602677e-05,8.10634318e-05,0.00132057332,0,0,0.000595111072,4.10900445e-08
1780.384,0.00237100686,0,0.011259601,0.00226039052,0,0,0.237383271,1.27455592e-06,0.00999943718,3.48903046e-08,0.000135434673,1.39223302e-10,0.0282033723,4.44702627e-08,1.05734194e-05,2.54726843e-09,4.64116021e-05,1.37202978e-11,0.00589644759,2.20050332e-06,0.000434796425,7.25906481e-08,0.000257464163,4.32117117e-08,0.000396658417,0,6.02372019e-06,0.0661096514,0,4.40424916e-05,1.22205119e-05,0,2.04796442e-06,0.000129863109,0,7.28899492e-08,9.31718625e-05,7.39894562e-12,0,1.14401157e-05,5.98407315e-05,0.0384169636,0,0,0.00402061305,4.12241201e-08
1783.502,0.00237098623,0,0.0112499831,0.00226039044,0,0,0.237382046,1.27352887e-06,0.00999941499,3.48671257e-08,0.000135434656,1.39111895e-10,0.0282033206,4.44987881e-08,1.05734194e-05,2.54508794e-09,4.64115293e-05,1.37155738e-11,0.00589632703,2.19857557e-06,0.000434795639,7.25334393e-08,0.000257462925,4.31780573e-08,0.000395563456,0,6.02298459e-06,0.0660781269,0,4.397393e-05,1.21294445e-05,0,2.04060087e-06,0.000129792369,0,7.27793835e-08,9.89890661e-05,7.40984908e-12,0,3.23700358e-05,5.9589045e-05,0.42204771,0,0,0.0285768678,4.13885137e-08
1786.553,0.00237096604,0,0.0112405718,0.00226039036,0,0,0.237380847,1.27252389e-06,0.00999939327,3.48444449e-08,0.00013543464,1.39002882e-10,0.02820327,4.45267004e-08,1.05734194e-05,2.54295431e-09,4.64114581e-05,1.37109513e-11,0.00589620906,2.19668924e-06,0.00043479487,7.24774599e-08,0.000257461713,4.3145126e-08,0.000394492023,0,6.02226479e-06,0.0660472797,0,4.39068416e-05,1.20412951e-05,0,2.03430632e-06,0.00012972315,0,7.26711936e-08,9.06615515e-05,7.42051805e-12,0,1.78020652e-05,3.31888389e-05,0.0623429332,0,0,0.000880971955,4.15498966e-08
1791.328,0.00237093444,0,0.0112258425,0.00226039024,0,0,0.237378971,1.27095103e-06,0.00999935928,3.4808948e-08,0.000135434614,1.3883227e-10,0.0282031908,4.45703849e-08,1.05734194e-05,2.53961505e-09,4.64113468e-05,1.37037168e-11,0.00589602443,2.19373703e-06,0.000434793667,7.23898486e-08,0.000257459816,4.30935866e-08,0.000392815166,0,6.02113826e-06,0.0659990021,0,4.38018443e-05,1.1903336e-05,0,2.02445497e-06,0.000129616906,0,7.25136685e-08,9.32573752e-05,7.43721539e-12,0,1.70794235e-05,3.85403088e-05,0.0256350388,0,0,0.000178433293,4.18020541e-08
1795.768,0.00237090506,0,0.0112121467,0.00226039012,0,0,0.237377226,1.26948852e-06,0.00999932767,3.47759415e-08,0.000135434589,1.38673627e-10,0.0282031172,4.46110047e-08,1.05734194e-05,2.53651006e-09,4.64112432e-05,1.36969898e-11,0.00589585275,2.19099193e-06,0.000434792548,7.2308384e-08,0.000257458053,4.30456631e-08,0.000391255953,0,6.02009077e-06,0.0659541115,0,4.37042132e-05,1.17775836e-05,0,2.01702943e-06,0.000129519153,0,7.23730467e-08,0.00010456112,7.45274147e-12,0,2.34483447e-05,8.11680563e-05,0.0200153537,0,0,0.000321559634,4.20365067e-08
1799.146,0.00237088271,0,0.0112017267,0.00226039004,0,0,0.237375899,1.26837582e-06,0.00999930362,3.47508298e-08,0.000135434571,1.3855293e-10,0.0282030612,4.46419086e-08,1.05734194e-05,2.53414776e-09,4.64111644e-05,1.36918719e-11,0.00589572213,2.18890343e-06,0.000434791697,7.22464048e-08,0.000257456711,4.30092023e-08,0.000390069687,0,6.01929382e-06,0.0659199583,0,4.36299345e-05,1.16826228e-05,0,2.01186935e-06,0.000129444781,0,7.22660602e-08,9.2486538e-05,7.4645543e-12,0,8.15681424e-06,3.57823443e-05,0.0179665384,0,0,0.00131994057,4.22148868e-08
1803.348,0.0023708549,0,0.011188765,0.00226038993,0,0,0.237374248,1.26699171e-06,0.00999927371,3.47195926e-08,0.000135434548,1.38402792e-10,0.0282029915,4.4680351e-08,1.05734194e-05,2.53120921e-09,4.64110664e-05,1.36855055e-11,0.00589555966,2.18630548e-06,0.000434790638,7.21693069e-08,0.000257455042,4.29638476e-08,0.000388594053,0,6.01830247e-06,0.065877474,0,4.35375368e-05,1.15645317e-05,0,2.00547059e-06,0.000129352268,0,7.21329762e-08,9.16132959e-05,7.47924784e-12,0,2.17376303e-05,4.38705647e-05,0.0160680318,0,0,4.00871075e-05,4.24367731e-08
1807.154,0.00237082972,0,0.0111770248,0.00226038983,0,0,0.237372752,1.26573804e-06,0.00999924662,3.46912992e-08,0.000135434527,1.38266802e-10,0.0282029284,4.47151705e-08,1.05734194e-05,2.52854759e-09,4.64109776e-05,1.36797391e-11,0.00589541249,2.18395236e-06,0.000434789678,7.20994748e-08,0.00025745353,4.29227672e-08,0.000387257484,0,6.01740455e-06,0.0658389934,0,4.34538467e-05,1.14578989e-05,0,1.99987131e-06,0.000129268473,0,7.20124342e-08,8.69657473e-05,7.49255727e-12,0,1.52136327e-05,3.60368569e-05,0.0166817096,0,0,0.00368878906,4.26377551e-08
1810.13,0.00237081002,0,0.0111678448,0.00226038976,0,0,0.237371583,1.26475776e-06,0.00999922543,3.46691759e-08,0.00013543451,1.38160469e-10,0.0282028791,4.47423967e-08,1.05734194e-05,2.52646641e-09,4.64109081e-05,1.36752302e-11,0.00589529742,2.1821124e-06,0.000434788928,7.20448714e-08,0.000257452348,4.28906455e-08,0.000386212389,0,6.01670245e-06,0.0658089046,0,4.33884075e-05,1.13745203e-05,0,1.99549311e-06,0.000129202952,0,7.19181796e-08,0.000115293932,7.50296401e-12,0,2.5988458e-05,3.9920717e-05,0.0206767474,0,0,0.00394202167,4.27949019e-08
1813.627,0.00237078688,0,0.0111570578,0.00226038967,0,0,0.237370209,1.26360587e-06,0.00999920054,3.46431796e-08,0.000135434491,1.3803552e-10,0.0282028211,4.47743894e-08,1.05734194e-05,2.52402088e-09,4.64108266e-05,1.3669932e-11,0.00589516221,2.17995033e-06,0.000434788047,7.19807088e-08,0.000257450959,4.28529003e-08,0.000384984333,0,6.01587743e-06,0.0657735482,0,4.33115121e-05,1.12767104e-05,0,1.99042108e-06,0.000129125961,0,7.18074241e-08,8.42701967e-05,7.51519286e-12,0,8.00575476e-06,1.99309534e-05,0.0153437332,0,0,1.78104013e-05,4.2979578e-08
1819.587,0.00237074744,0,0.0111386733,0.00226038951,0,0,0.237367867,1.26164268e-06,0.00999915811,3.45988735e-08,0.000135434459,1.37822567e-10,0.0282027223,4.4828915e-08,1.05734194e-05,2.51985292e-09,4.64106875e-05,1.36609021e-11,0.00589493176,2.17626547e-06,0.000434786545,7.18713553e-08,0.000257448592,4.27885704e-08,0.000382891335,0,6.01447133e-06,0.0657155058,0,4.31932524e-05,1.11155373e-05,0,1.98419987e-06,0.000128994742,0,7.16186615e-08,8.29661867e-05,7.53603421e-12,0,1.30931532e-05,6.52114678e-05,0.0142417358,0,0,8.75442385e-06,4.32943153e-08
1823.852,0.00237071922,0,0.0111255172,0.00226038941,0,0,0.237366191,1.26023781e-06,0.00999912775,3.4567168e-08,0.000135434435,1.37670177e-10,0.0282026516,4.48679337e-08,1.05734194e-05,2.51687032e-09,4.6410588e-05,1.36544403e-11,0.00589476684,2.17362856e-06,0.00043478547,7.17931015e-08,0.000257446898,4.27425357e-08,0.000381393577,0,6.01346512e-06,0.0656741896,0,4.31098913e-05,1.10002012e-05,0,1.97974795e-06,0.000128900842,0,7.14835822e-08,0.000103248694,7.55094811e-12,0,2.49267429e-05,5.77792004e-05,0.013796213,0,0,0.000746789111,4.35195458e-08
1828.015,0.00237069167,0,0.0111126758,0.0022603893,0,0,0.237364556,1.25886654e-06,0.00999909811,3.45362206e-08,0.000135434412,1.37521432e-10,0.0282025826,4.49060193e-08,1.05734194e-05,2.51395904e-09,4.64104909e-05,1.3648133e-11,0.00589460588,2.17105473e-06,0.000434784421,7.17167192e-08,0.000257445245,4.2697602e-08,0.000379931639,0,6.01248298e-06,0.0656338616,0,4.30285238e-05,1.089029e-05,0,1.97629496e-06,0.000128809187,0,7.13517334e-08,9.13833745e-05,7.56550546e-12,0,1.72933995e-05,3.28538653e-05,0.0134439478,0,0,6.98247579e-06,4.37393887e-08
1833.531,0.00237065517,0,0.0110956608,0.00226038916,0,0,0.237362388,1.2570496e-06,0.00999905885,3.44952153e-08,0.000135434382,1.37324344e-10,0.0282024911,4.49564829e-08,1.05734194e-05,2.51010158e-09,4.64103623e-05,1.36397759e-11,0.00589439259,2.16764437e-06,0.000434783031,7.16155122e-08,0.000257443054,4.26380645e-08,0.000377994562,0,6.01118163e-06,0.0655804268,0,4.29207115e-05,1.07447156e-05,0,1.97173936e-06,0.000128687744,0,7.1177033e-08,8.56472604e-05,7.58479444e-12,0,1.6568035e-05,3.85491394e-05,0.0129816542,0,0,0.000199206551,4.4030685e-08
1837.91,0.00237062619,0,0.0110821531,0.00226038905,0,0,0.237360668,1.25560719e-06,0.00999902767,3.44626622e-08,0.000135434358,1.37167881e-10,0.0282024185,4.49965446e-08,1.05734194e-05,2.50703925e-09,4.64102601e-05,1.36331413e-11,0.00589422327,2.16493699e-06,0.000434781928,7.15351668e-08,0.000257441315,4.25907994e-08,0.00037645677,0,6.01014853e-06,0.0655380063,0,4.28351222e-05,1.06291482e-05,0,1.96812279e-06,0.000128591334,0,7.10383432e-08,9.25316806e-05,7.60010767e-12,0,2.21899901e-05,4.85959881e-05,0.0126299137,0,0,1.85899225e-05,4.42619368e-08
1842.87,0.00237059337,0,0.0110668532,0.00226038892,0,0,0.237358719,1.25397339e-06,0.00999899236,3.44257901e-08,0.000135434331,1.36990659e-10,0.0282023363,4.50419216e-08,1.05734194e-05,2.50357062e-09,4.64101444e-05,1.36256265e-11,0.00589403149,2.1618704e-06,0.000434780678,7.14441612e-08,0.000257439345,4.25372632e-08,0.000374714946,0,6.00897835e-06,0.0654899576,0,4.2738177e-05,1.04982474e-05,0,1.96402639e-06,0.000128482132,0,7.08812522e-08,9.11546582e-05,7.61745182e-12,0,1.29430846e-05,2.97286984e-05,0.0120254839,0,0,6.39463012e-05,4.45238869e-08
1846.413,0.00237056992,0,0.0110559243,0.00226038883,0,0,0.237357327,1.25280635e-06,0.00999896714,3.43994518e-08,0.000135434312,1.36864066e-10,0.0282022775,4.50743351e-08,1.05734194e-05,2.50109292e-09,4.64100618e-05,1.36202586e-11,0.00589389449,2.15967988e-06,0.000434779785,7.13791546e-08,0.000257437937,4.24990215e-08,0.000373470736,0,6.00814248e-06,0.0654556357,0,4.26689277e-05,1.04065868e-05,0,1.96155894e-06,0.000128404128,0,7.07690398e-08,8.4122206e-05,7.62984157e-12,0,2.088766e-05,4.29837222e-05,0.0157761342,0,0,0.00673304727,4.47109821e-08
1850.168,0.00237054507,0,0.0110443414,0.00226038873,0,0,0.237355851,1.25156947e-06,0.00999894041,3.43715375e-08,0.000135434291,1.36729899e-10,0.0282022153,4.5108688e-08,1.05734194e-05,2.49846697e-09,4.64099742e-05,1.36145695e-11,0.0058937493,2.1573583e-06,0.000434778839,7.13102582e-08,0.000257436446,4.24584915e-08,0.000372152077,0,6.00725659e-06,0.0654192601,0,4.25955348e-05,1.03119113e-05,0,1.95955824e-06,0.000128321456,0,7.0650113e-08,0.00010779861,7.64297212e-12,0,1.94440646e-05,0.000114788952,0.0126649097,0,0,3.08684746e-05,4.4909296e-08
1856.461,0.00237050343,0,0.0110249297,0.00226038857,0,0,0.237353378,1.24949659e-06,0.00999889561,3.4324756e-08,0.000135434257,1.36505048e-10,0.0282021109,4.51662601e-08,1.05734194e-05,2.49406614e-09,4.64098274e-05,1.36050351e-11,0.00589350629,2.15371261e-06,0.000434777253,7.11947949e-08,0.000257433947,4.23905674e-08,0.000369942138,0,6.00577193e-06,0.0653582982,0,4.24725356e-05,1.01532448e-05,0,1.95620529e-06,0.000128182906,0,7.04508038e-08,9.91649693e-05,7.66498146e-12,0,2.12113744e-05,5.99970655e-05,0.0120314821,0,0,4.44607418e-06,4.52416437e-08
1863.621,0.00237045605,0,0.0110028435,0.00226038839,0,0,0.237350565,1.24713813e-06,0.00999884464,3.42715293e-08,0.000135434217,1.36249219e-10,0.0282019922,4.5231764e-08,1.05734194e-05,2.48905899e-09,4.64096603e-05,1.35941871e-11,0.00589323005,2.14975865e-06,0.000434775448,7.10634239e-08,0.000257431103,4.23132853e-08,0.000367427731,0,6.00408273e-06,0.0652889376,0,4.23325906e-05,9.97271845e-06,0,1.95239038e-06,0.000128025268,0,7.02240353e-08,9.39728233e-05,7.69001664e-12,0,1.33045807e-05,5.03839973e-05,0.0116063658,0,0,8.03877425e-06,4.56197844e-08
1868.054,0.00237042671,0,0.0109891693,0.00226038827,0,0,0.237348823,1.24567793e-06,0.00999881309,3.42385748e-08,0.000135434193,1.36090827e-10,0.0282019187,4.52723197e-08,1.05734194e-05,2.4859589e-09,4.64095569e-05,1.35874707e-11,0.00589305902,2.14731062e-06,0.000434774331,7.09820877e-08,0.000257429342,4.22654373e-08,0.000365870976,0,6.00303688e-06,0.065245994,0,4.22459459e-05,9.8637547e-06,0,1.9505066e-06,0.000127927669,0,7.00836352e-08,9.35854167e-05,7.70551801e-12,0,2.47014812e-05,2.3476096e-05,0.0115866302,0,0,0.00165876601,4.5853899e-08
1872.285,0.00237039872,0,0.0109761181,0.00226038817,0,0,0.237347161,1.24428426e-06,0.00999878297,3.4207122e-08,0.00013543417,1.35939652e-10,0.0282018486,4.53110274e-08,1.05734194e-05,2.48300007e-09,4.64094564e-05,1.35841829e-11,0.00589289579,2.14497414e-06,0.000434773265,7.09044577e-08,0.000257427662,4.22197696e-08,0.000364385158,0,6.0020387e-06,0.0652050073,0,4.21632494e-05,9.76228761e-06,0,1.94913999e-06,0.000127834517,0,6.99496327e-08,0.000108251186,7.72031561e-12,0,2.86299995e-05,5.18609097e-05,0.0112364545,0,0,2.6106657e-05,4.60773547e-08
1877.989,0.00237036112,0,0.0109593957,0.00226038802,0,0,0.23734492,1.2424054e-06,0.00999874236,3.41647191e-08,0.000135434139,1.35735846e-10,0.028201754,4.5363211e-08,1.05734193e-05,2.47920874e-09,4.6409322e-05,1.35804334e-11,0.00589267572,2.14182423e-06,0.000434771827,7.07998013e-08,0.000257425396,4.21582029e-08,0.000362411122,0,6.00117653e-06,0.0651497512,0,4.20517624e-05,9.62549531e-06,0,1.94729761e-06,0.000127708935,0,6.97689781e-08,9.08188621e-05,7.74026253e-12,0,1.6140319e-05,3.61643427e-05,0.0109274736,0,0,3.79914544e-05,4.63786092e-08
1882.794,0.00237032957,0,0.0109459765,0.0022603879,0,0,0.237343032,1.24082266e-06,0.00999870816,3.41289992e-08,0.000135434112,1.35564162e-10,0.0282016743,4.54071699e-08,1.05734192e-05,2.47616615e-09,4.64092096e-05,1.35777655e-11,0.00589249034,2.13917077e-06,0.000434770617,7.07116396e-08,0.000257423488,4.21063397e-08,0.000360770449,0,6.00082025e-06,0.065103204,0,4.19578468e-05,9.51026266e-06,0,1.9457456e-06,0.000127603146,0,6.96167962e-08,9.3367967e-05,7.75706477e-12,0,1.94961839e-05,4.27817703e-05,0.0106669123,0,0,0.000384893646,4.66323759e-08
1887.011,0.00237030188,0,0.0109341995,0.00226038779,0,0,0.237341375,1.2394336e-06,0.00999867814,3.40976504e-08,0.000135434089,1.35413488e-10,0.0282016044,4.54457495e-08,1.05734191e-05,2.47349589e-09,4.64091109e-05,1.35754241e-11,0.00589232765,2.13684202e-06,0.000434769554,7.06342665e-08,0.000257421813,4.20608231e-08,0.000359330549,0,6.00050756e-06,0.0650623529,0,4.18754239e-05,9.40953385e-06,0,1.94443206e-06,0.000127510303,0,6.94832371e-08,0.000103029714,7.77180882e-12,0,1.63351745e-05,3.9741483e-05,0.0103815731,0,0,5.93661584e-06,4.68551016e-08
1892.404,0.00237026647,0,0.0109191381,0.00226038765,0,0,0.237339255,1.23765718e-06,0.00999863975,3.40575594e-08,0.00013543406,1.35220794e-10,0.028201515,4.54950879e-08,1.0573419e-05,2.47008098e-09,4.64089847e-05,1.35724297e-11,0.00589211958,2.13386385e-06,0.000434768195,7.05353163e-08,0.000257419671,4.20026132e-08,0.000357489102,0,6.00010767e-06,0.0650101095,0,4.17700156e-05,9.28724817e-06,0,1.94354005e-06,0.000127391568,0,6.93124323e-08,9.55773544e-05,7.79066925e-12,0,1.85473471e-05,1.93049705e-05,0.00994094555,0,0,0.000300896856,4.7139934e-08
1895.913,0.00237024343,0,0.0109093383,0.00226038756,0,0,0.237337877,1.23650133e-06,0.00999861477,3.40314739e-08,0.00013543404,1.35095416e-10,0.0282014568,4.55271903e-08,1.05734189e-05,2.46785903e-09,4.64089026e-05,1.35704814e-11,0.0058919842,2.13192608e-06,0.00043476731,7.04709335e-08,0.000257418277,4.19647385e-08,0.000356290949,0,5.99984748e-06,0.064976117,0,4.17014308e-05,9.20768199e-06,0,1.94295966e-06,0.000127315437,0,6.92072008e-08,8.66692597e-05,7.80293428e-12,0,1.3188649e-05,3.05869401e-05,0.00948906942,0,0,0.000607594127,4.73252545e-08
