energy_eV,"F19(n,elastic)","F19(n,absorption)","Li6(n,elastic)","Li6(n,inelastic)","Li6(n,t)","Li7(n,elastic)","Li7(n,inelastic)","Li7(n,Xt)","Be9(n,elastic)","Be9(n,absorption)","U235(n,elastic)","U235(n,inelastic)","U235(n,2n)","U235(n,gamma)","U235(n,fission)","U238(n,elastic)","U238(n,inelastic)","U238(n,2n)","U238(n,gamma)","U238(n,fission)"
2962.619,0.172772218,2.22243437e-06,0.00131749014,0,0.00486185212,0.0232924776,0,0,0.0727373794,3.05072929e-07,2.24366287e-08,4.00911957e-15,0,3.34324513e-09,5.72208931e-09,3.30336837e-06,0,0,4.36164148e-09,9.33596912e-12
2984.083,0.172769951,2.22183911e-06,0.00131743694,0,0.0048448481,0.0232924725,0,0,0.0727347915,3.04055796e-07,2.243049e-08,4.04598958e-15,0,3.33737432e-09,7.5099688e-09,2.94404082e-06,0,0,2.08010666e-09,9.26413023e-12
2998.43,0.172768436,2.22144123e-06,0.00131740139,0,0.00483348225,0.0232924691,0,0,0.0727330617,3.03375923e-07,2.24263875e-08,4.07063428e-15,0,3.33344829e-09,8.88597034e-09,2.36259611e-06,0,0,8.74213863e-09,9.21610955e-12
3008.023,0.172767539,2.22138595e-06,0.00131737762,0,0.00482588256,0.0232924668,0,0,0.072731905,3.02921331e-07,2.24217317e-08,4.07963675e-15,0,3.33864922e-09,1.24791379e-08,4.28716059e-06,0,0,5.89049762e-08,9.18399866e-12
3023.75,0.172766108,2.22136295e-06,0.00131733864,0,0.00481342346,0.023292463,0,0,0.0727300088,3.02176062e-07,2.24134741e-08,4.09199806e-15,0,3.34968714e-09,9.28261035e-09,2.45961792e-06,0,0,2.19851287e-07,9.13136452e-12
3032.615,0.172765301,2.22134999e-06,0.00131731667,0,0.00480640051,0.0232924609,0,0,0.07272894,3.01755969e-07,2.2408831e-08,4.09896504e-15,0,3.355908e-09,1.15710636e-08,5.11296501e-06,0,0,1.27870486e-07,9.10168468e-12
3047.664,0.172763931,2.22132798e-06,0.00131727938,0,0.00479447852,0.0232924573,0,0,0.0727271255,3.01042829e-07,2.24009188e-08,4.11079286e-15,0,3.36646946e-09,8.22483061e-09,3.1652157e-06,0,0,7.93785951e-08,9.05132588e-12
3059.958,0.172762812,2.22131e-06,0.00131724891,0,0.00478473908,0.0232924544,0,0,0.0727256432,3.00460243e-07,2.2394479e-08,4.1204553e-15,0,3.37509821e-09,7.53542178e-09,4.99989881e-06,0,0,1.39033629e-06,9.01013122e-12
3069.563,0.172761937,2.22129595e-06,0.0013172251,0,0.00477712989,0.0232924521,0,0,0.0727244851,3.00005083e-07,2.23894326e-08,4.12800436e-15,0,3.38183827e-09,1.32274607e-08,3.03483332e-06,0,0,1.31167289e-08,8.97803037e-12
3083.996,0.172760623,2.22127485e-06,0.00131718934,0,0.0047656959,0.0232924486,0,0,0.0727227449,2.99321134e-07,2.23818565e-08,4.13934819e-15,0,3.39196692e-09,1.00159893e-08,2.85457434e-06,0,0,6.15872376e-08,8.9297234e-12
3100.238,0.172759145,2.22125109e-06,0.00131714908,0,0.00475282881,0.0232924447,0,0,0.0727207866,2.9855146e-07,2.23733377e-08,4.15211254e-15,0,3.40336592e-09,9.37765295e-09,2.38893654e-06,0,0,1.56131435e-08,8.87536392e-12
3109.874,0.172758267,2.221237e-06,0.0013171252,0,0.00474519506,0.0232924424,0,0,0.0727196248,2.98094831e-07,2.23682756e-08,4.15968625e-15,0,3.41012864e-09,7.30405296e-09,1.65755385e-05,0,0,2.49395819e-06,8.84290897e-12
3120.782,0.172757274,2.22122105e-06,0.00131709817,0,0.00473655362,0.0232924398,0,0,0.0727183096,2.97577924e-07,2.23625454e-08,4.16825934e-15,0,3.41778299e-09,7.85804967e-09,3.37034768e-06,0,0,3.23920938e-08,8.80660402e-12
3134.933,0.172755986,2.22120035e-06,0.0013170631,0,0.00472602094,0.0232924388,0,0,0.0727166034,2.96907339e-07,2.23551189e-08,4.17938184e-15,0,3.42771551e-09,1.18164684e-08,3.23383998e-06,0,0,7.91339837e-07,8.75923883e-12
3148.658,0.172754737,2.22118028e-06,0.00131702909,0,0.00471608453,0.0232924388,0,0,0.0727149486,2.9625694e-07,2.23479252e-08,4.19016849e-15,0,3.4373474e-09,8.2471802e-09,9.64206984e-06,0,0,1.48587486e-06,8.71317956e-12
3162.07,0.172753516,2.22116067e-06,0.00131699585,0,0.00470637472,0.0232924388,0,0,0.0727133315,2.95621375e-07,2.2340875e-08,4.20070935e-15,0,3.44675929e-09,6.95258404e-09,2.91058381e-06,0,0,3.01989043e-09,8.66841619e-12
3174.343,0.172752398,2.22114272e-06,0.00131696543,0,0.0046974895,0.0232924388,0,0,0.0727118517,2.95039783e-07,2.23344349e-08,4.21035585e-15,0,3.45537228e-09,4.91458052e-09,2.2658925e-06,0,0,3.04175728e-07,8.62733705e-12
3182.998,0.172751611,2.22113006e-06,0.00131694398,0,0.00469122359,0.0232924347,0,0,0.0727108082,2.94629642e-07,2.23298891e-08,4.21715845e-15,0,3.46144701e-09,7.43017477e-09,3.56805594e-06,0,0,1.0922992e-07,8.59836291e-12
3192.919,0.172750707,2.22111555e-06,0.0013169194,0,0.00468404114,0.02329243,0,0,0.072709612,2.94159507e-07,2.23246909e-08,4.22495566e-15,0,3.46840926e-09,1.1067592e-08,4.5319829e-06,0,0,1.20619668e-07,8.56515453e-12
3206.549,0.172749467,2.22109562e-06,0.00131688562,0,0.0046741735,0.0232924236,0,0,0.0727079686,2.9351361e-07,2.23175355e-08,4.23566767e-15,0,3.47797474e-09,7.33379033e-09,1.03245908e-05,0,0,1.65725349e-06,8.51942175e-12
3220.142,0.172748229,2.22107574e-06,0.00131685193,0,0.00466433265,0.0232924172,0,0,0.0727063297,2.92869467e-07,2.23103987e-08,4.24635096e-15,0,3.48751416e-09,7.61245638e-09,3.04828444e-06,0,0,5.91066675e-07,8.47405313e-12
3229.615,0.172747367,2.22106188e-06,0.00131682846,0,0.00465747454,0.0232924148,0,0,0.0727051876,2.92420562e-07,2.23054309e-08,4.25379651e-15,0,3.49416236e-09,1.0464868e-08,3.48990839e-06,0,0,2.11572951e-07,8.44233904e-12
3244.178,0.172746041,2.22104059e-06,0.00131679237,0,0.00464693144,0.0232924113,0,0,0.0727034317,2.91730453e-07,2.22977768e-08,4.26524126e-15,0,3.50438368e-09,1.0951444e-08,2.59494224e-06,0,0,9.67630538e-09,8.39360512e-12
3253.982,0.172745148,2.22102625e-06,0.00131676807,0,0.00463983369,0.023292409,0,0,0.0727022496,2.91265862e-07,2.22926345e-08,4.27294678e-15,0,3.51126338e-09,9.02855086e-09,2.79817058e-06,0,0,1.40939513e-08,8.36079104e-12
3268.177,0.172743856,2.22100549e-06,0.00131673289,0,0.00462955702,0.0232924057,0,0,0.0727005381,2.90593192e-07,2.22851895e-08,4.28410352e-15,0,3.52122498e-09,9.44066835e-09,2.28483105e-06,0,0,5.39135986e-07,8.31328269e-12
3277.609,0.172742998,2.2209917e-06,0.00131670952,0,0.00462272859,0.0232924034,0,0,0.0726994009,2.90146229e-07,2.22802396e-08,4.2915164e-15,0,3.5278445e-09,9.897647e-09,5.90636471e-06,0,0,5.86978853e-07,8.28161632e-12
3293.591,0.172741543,2.22096832e-06,0.00131666991,0,0.00461115819,0.0232923997,0,0,0.072697474,2.89388877e-07,2.22718459e-08,4.30407803e-15,0,3.53906105e-09,1.192282e-08,2.94615041e-06,0,0,1.15576153e-08,8.22822374e-12
3305.212,0.172740485,2.22095133e-06,0.00131664111,0,0.004602745,0.0232923969,0,0,0.0726960728,2.88838183e-07,2.2265745e-08,4.3132108e-15,0,3.54721644e-09,1.54877854e-08,2.19687594e-06,0,0,4.35846706e-08,8.18932953e-12
3313.848,0.172739699,2.2209387e-06,0.00131661971,0,0.00459657233,0.0232923949,0,0,0.0726950316,2.88428941e-07,2.22612095e-08,4.31999919e-15,0,3.5532769e-09,8.9105558e-09,1.29089148e-05,0,0,1.27188286e-06,8.16027e-12
3324.012,0.172738773,2.22092383e-06,0.00131659453,0,0.00458981335,0.0232923925,0,0,0.0726938061,2.87947291e-07,2.22558722e-08,4.327987e-15,0,3.56040999e-09,8.50644052e-09,9.77223121e-06,0,0,7.99689272e-07,8.12631573e-12
3335.153,0.172737759,2.22090754e-06,0.00131656693,0,0.00458240468,0.0232923899,0,0,0.0726924628,2.87419343e-07,2.22500286e-08,4.33674333e-15,0,3.5682292e-09,9.29045218e-09,1.07088089e-05,0,0,1.30240077e-06,8.08899366e-12
3347.331,0.17273665,2.22088973e-06,0.00131653676,0,0.0045743064,0.023292387,0,0,0.0726909945,2.86842254e-07,2.22436445e-08,4.34631498e-15,0,3.57677513e-09,8.83354489e-09,2.82796846e-06,0,0,1.39159978e-07,8.04836156e-12
3357.483,0.172735726,2.22087488e-06,0.00131651161,0,0.0045675554,0.0232923846,0,0,0.0726897705,2.86361172e-07,2.22412634e-08,4.36519835e-15,0,3.57437446e-09,6.74055667e-09,1.08373429e-05,0,0,1.17892101e-06,8.01425912e-12
3374.669,0.172734162,2.22084975e-06,0.00131646904,0,0.00455612685,0.0232923805,0,0,0.0726876983,2.85546764e-07,2.2239013e-08,4.40375196e-15,0,3.56455751e-09,5.47000547e-09,2.79154297e-06,0,0,2.87553206e-08,7.95686586e-12
3386.442,0.17273309,2.22083253e-06,0.00131643987,0,0.00454829789,0.0232923777,0,0,0.0726862789,2.84988867e-07,2.22374739e-08,4.43016237e-15,0,3.55783289e-09,7.33491836e-09,2.38435321e-06,0,0,1.45006792e-07,7.91745932e-12
3397.216,0.172732109,2.22081677e-06,0.00131641318,0,0.00454113327,0.0232923752,0,0,0.0726849798,2.84478311e-07,2.22360622e-08,4.45433094e-15,0,3.55167925e-09,1.01170177e-08,2.27958069e-06,0,0,9.3173897e-08,7.88140301e-12
3407.16,0.172731204,2.22080223e-06,0.00131638855,0,0.00453452059,0.0232923729,0,0,0.0726837809,2.84007086e-07,2.22347694e-08,4.47663883e-15,0,3.54599897e-09,1.03389896e-08,6.86415127e-06,0,0,6.82773833e-07,7.84799623e-12
3418.317,0.172730188,2.22078592e-06,0.00131636091,0,0.00452710127,0.0232923702,0,0,0.0726824357,2.83478379e-07,2.22333011e-08,4.50166786e-15,0,3.53962524e-09,1.15376321e-08,2.76953297e-06,0,0,2.69037583e-07,7.81078215e-12
3434.231,0.172728739,2.22076264e-06,0.00131632148,0,0.00451651858,0.0232923665,0,0,0.0726805169,2.82724249e-07,2.22312245e-08,4.53736725e-15,0,3.53053608e-09,6.76064532e-09,5.54435748e-06,0,0,3.96915076e-07,7.7573971e-12
3447.948,0.172727491,2.22074258e-06,0.0013162875,0,0.00450739689,0.0232923632,0,0,0.0726788631,2.8207423e-07,2.22294298e-08,4.56813879e-15,0,3.52270058e-09,6.03603641e-09,2.34878963e-06,0,0,5.28135507e-08,7.71160907e-12
3457.066,0.172726661,2.22072925e-06,0.00131626492,0,0.00450133349,0.0232923611,0,0,0.0726777637,2.81642148e-07,2.22282425e-08,4.5885928e-15,0,3.51749182e-09,7.46412568e-09,2.4342469e-05,0,0,1.1671872e-06,7.68063083e-12
3470.386,0.172725448,2.22070977e-06,0.00131623192,0,0.00449247579,0.0232923579,0,0,0.0726761577,2.81010941e-07,2.22265033e-08,4.6184742e-15,0,3.50988411e-09,8.95933082e-09,4.84276239e-06,0,0,5.08693173e-08,7.63651037e-12
3485.922,0.172724034,2.22068705e-06,0.00131619343,0,0.00448214448,0.0232923543,0,0,0.0726742845,2.80274724e-07,2.22244716e-08,4.65332651e-15,0,3.50101029e-09,7.97288824e-09,9.37393159e-06,0,0,1.44314246e-06,7.5843735e-12
3496.346,0.172723085,2.2206718e-06,0.00131616761,0,0.0044752126,0.0232923518,0,0,0.0726730277,2.79780753e-07,2.22230974e-08,4.67671057e-15,0,3.49505543e-09,1.11075677e-08,3.89320571e-06,0,0,6.05530891e-07,7.54961056e-12
3510.035,0.172721756,2.22104103e-06,0.00131613369,0,0.00446685116,0.0232923483,0,0,0.0726713773,2.79248053e-07,2.22213094e-08,4.70741832e-15,0,3.48723579e-09,1.10026372e-08,3.26774653e-06,0,0,3.521188e-08,7.5038175e-12
3524.085,0.172720363,2.22156547e-06,0.00131609888,0,0.00445854639,0.0232923446,0,0,0.0726696834,2.78744655e-07,2.22194759e-08,4.73893718e-15,0,3.47921066e-09,8.44288379e-09,3.00324732e-06,0,0,8.71219509e-08,7.45679135e-12
3540.162,0.172718768,2.22216556e-06,0.00131605904,0,0.00444904349,0.0232923403,0,0,0.0726677451,2.78168631e-07,2.22173754e-08,4.77500319e-15,0,3.47002793e-09,9.26866214e-09,2.60083401e-06,0,0,7.21222017e-09,7.40298689e-12
3558.484,0.17271695,2.22284946e-06,0.00131601365,0,0.0044382136,0.0232923355,0,0,0.0726655361,2.77512171e-07,2.22149724e-08,4.81610403e-15,0,3.45956242e-09,7.47805931e-09,1.94763178e-06,0,0,1.34678442e-07,7.34163565e-12
3568.92,0.172715915,2.223239e-06,0.00131598779,0,0.00443204502,0.0232923328,0,0,0.072664278,2.77138259e-07,2.2213605e-08,4.83951461e-15,0,3.45360172e-09,8.1643236e-09,2.04087894e-06,0,0,1.66535229e-07,7.3067371e-12
3577.52,0.172715061,2.22356001e-06,0.00131596648,0,0.00442696167,0.0232923305,0,0,0.0726632411,2.76830129e-07,2.22124805e-08,4.85880751e-15,0,3.44868906e-09,1.04754033e-08,1.33157607e-05,0,0,3.21078021e-07,7.27784081e-12
3591.401,0.172713684,2.22407814e-06,0.00131593208,0,0.0044187568,0.0232923268,0,0,0.0726615676,2.76332786e-07,2.22106799e-08,4.88994731e-15,0,3.44076098e-09,8.93090264e-09,3.24241896e-06,0,0,5.36788571e-08,7.23150027e-12
3602.059,0.172712627,2.22447596e-06,0.00131590568,0,0.004412457,0.023292324,0,0,0.0726602826,2.7595092e-07,2.22092849e-08,4.91385605e-15,0,3.43467255e-09,1.00336164e-08,3.27925883e-06,0,0,6.64470676e-08,7.19583322e-12
3619.792,0.172710868,2.22513787e-06,0.00131586174,0,0.00440197526,0.0232923193,0,0,0.0726581447,2.75315564e-07,2.22069642e-08,4.95363687e-15,0,3.42454295e-09,8.11488248e-09,1.99277538e-06,0,0,4.75787672e-08,7.13648106e-12
3628.338,0.17271002,2.22545686e-06,0.00131584056,0,0.00439692383,0.0232923171,0,0,0.0726571144,2.75009369e-07,2.22058515e-08,4.9728085e-15,0,3.41966194e-09,7.75866553e-09,1.39287708e-05,0,0,7.4121234e-07,7.1075672e-12
3640.871,0.172708777,2.22592468e-06,0.00131580951,0,0.00438951574,0.0232923138,0,0,0.0726556034,2.74560323e-07,2.22042031e-08,5.00092333e-15,0,3.41250273e-09,8.3943108e-09,4.51607312e-06,0,0,1.07727846e-07,7.06593555e-12
3657.517,0.172707125,2.22654601e-06,0.00131576826,0,0.00437967651,0.0232923094,0,0,0.0726535965,2.73963913e-07,2.2202022e-08,5.03826544e-15,0,3.40299493e-09,7.52078929e-09,3.33484388e-06,0,0,5.0667626e-08,7.01022996e-12
3671.863,0.172705702,2.2270815e-06,0.00131573272,0,0.00437119678,0.0232923056,0,0,0.0726518669,2.73449909e-07,2.22001538e-08,5.07044793e-15,0,3.39480089e-09,7.02415605e-09,2.90858473e-06,0,0,1.54312773e-07,6.96221933e-12
3684.947,0.172704404,2.22756988e-06,0.0013157003,0,0.004363463,0.0232923022,0,0,0.0726502894,2.72981122e-07,2.21984502e-08,5.09979797e-15,0,3.38732725e-09,6.7717455e-09,2.13254616e-06,0,0,2.18945673e-07,6.91842787e-12
3693.786,0.172703527,2.22789981e-06,0.0013156784,0,0.00435823839,0.0232922998,0,0,0.0726492238,2.72664429e-07,2.2197288e-08,5.1196271e-15,0,3.38227777e-09,8.77211628e-09,2.76996242e-05,0,0,1.63360655e-06,6.88831606e-12
3715.844,0.172701339,2.22872316e-06,0.00131562374,0,0.0043452002,0.023292294,0,0,0.0726465644,2.71874112e-07,2.21944052e-08,5.16911044e-15,0,3.3696775e-09,7.31872635e-09,5.81468819e-06,0,0,9.26282932e-07,6.81492261e-12
3726.307,0.172700301,2.2291137e-06,0.00131559782,0,0.00433901566,0.0232922913,0,0,0.072645303,2.71499232e-07,2.21930334e-08,5.19258224e-15,0,3.36370212e-09,6.94298531e-09,2.88405076e-06,0,0,3.15290225e-07,6.78001149e-12
3736.34,0.172699305,2.2294882e-06,0.00131557296,0,0.00433308528,0.0232922886,0,0,0.0726440934,2.71139759e-07,2.21917214e-08,5.21508904e-15,0,3.35797117e-09,7.31939869e-09,1.35967775e-05,0,0,8.84915485e-07,6.74623303e-12
3753.022,0.17269765,2.23011088e-06,0.00131553163,0,0.00432322477,0.0232922842,0,0,0.0726420821,2.70542059e-07,2.21901685e-08,5.25633912e-15,0,3.34659727e-09,8.18536393e-09,3.02620412e-06,0,0,2.70254361e-09,6.69060529e-12
3766.133,0.17269635,2.23060027e-06,0.00131549914,0,0.00431547504,0.0232922808,0,0,0.0726405015,2.70072304e-07,2.21911633e-08,5.30236026e-15,0,3.33110599e-09,9.30195301e-09,8.46688305e-06,0,0,1.28436633e-06,6.64656771e-12
3779.661,0.172695007,2.23110522e-06,0.00131546562,0,0.00430747882,0.0232922772,0,0,0.0726388705,2.69587609e-07,2.21922079e-08,5.34984502e-15,0,3.31512082e-09,9.71640163e-09,5.52132785e-06,0,0,3.46721278e-07,6.60130708e-12
3791.723,0.172693811,2.23155545e-06,0.00131543573,0,0.00430034913,0.023292274,0,0,0.0726374163,2.69155439e-07,2.21931374e-08,5.39218457e-15,0,3.30086765e-09,9.09168224e-09,4.58871315e-06,0,0,1.52033919e-07,6.56108433e-12
3809.983,0.172691999,2.23223703e-06,0.00131539049,0,0.00428955589,0.0232922692,0,0,0.0726352148,2.685012e-07,2.21945342e-08,5.45627822e-15,0,3.27929234e-09,9.01645489e-09,3.36026186e-06,0,0,9.67438416e-08,6.49997921e-12
3829.048,0.172690108,2.23294866e-06,0.00131534325,0,0.00427828682,0.0232922642,0,0,0.0726329163,2.6781812e-07,2.21959908e-08,5.52319834e-15,0,3.25676558e-09,9.56179837e-09,2.79771602e-06,0,0,2.28864035e-07,6.43617432e-12
3845.112,0.172688514,2.23354828e-06,0.00131530345,0,0.0042687916,0.0232922599,0,0,0.0726309795,2.67242562e-07,2.21972216e-08,5.5795842e-15,0,3.23778456e-09,1.08178713e-08,2.17177615e-06,0,0,1.66888986e-08,6.38241758e-12
3856.272,0.172687407,2.23396484e-06,0.0013152758,0,0.00426219507,0.023292257,0,0,0.0726296341,2.66842709e-07,2.21980686e-08,5.61875734e-15,0,3.22459693e-09,8.59587083e-09,1.25477589e-05,0,0,7.09293572e-07,6.34471127e-12
3866.082,0.172686434,2.23433101e-06,0.00131525149,0,0.00425639651,0.0232922544,0,0,0.0726284513,2.66491226e-07,2.21988144e-08,5.6531923e-15,0,3.21300601e-09,7.24190535e-09,4.54341987e-06,0,0,3.0381961e-08,6.31223623e-12
3877.768,0.172685274,2.23476721e-06,0.00131522253,0,0.00424971065,0.0232922513,0,0,0.0726270425,2.66072528e-07,2.21997123e-08,5.69421088e-15,0,3.19919792e-09,6.91805282e-09,5.76726523e-06,0,0,1.24516548e-07,6.27311348e-12
3894.044,0.17268366,2.23537474e-06,0.00131518221,0,0.00424139299,0.023292247,0,0,0.0726250802,2.65489375e-07,2.22009628e-08,5.75134064e-15,0,3.17996633e-09,6.46699825e-09,2.87559485e-06,0,0,2.37166582e-07,6.2186661e-12
3903.932,0.172682679,2.23574382e-06,0.00131515771,0,0.00423633985,0.0232922444,0,0,0.0726238881,2.65135097e-07,2.2201722e-08,5.78604822e-15,0,3.1682827e-09,6.27654579e-09,1.92281177e-05,0,0,1.10326728e-06,6.1852091e-12
3915.569,0.172681524,2.23617819e-06,0.00131512887,0,0.0042303929,0.0232922413,0,0,0.0726224851,2.64718154e-07,2.220261e-08,5.82689574e-15,0,3.15453209e-09,6.81317778e-09,1.00586877e-05,0,0,1.27304188e-06,6.1464279e-12
3928.495,0.172680242,2.23666067e-06,0.00131509684,0,0.00422378723,0.0232922379,0,0,0.0726209267,2.64255028e-07,2.22036015e-08,5.87226702e-15,0,3.13925842e-09,7.59835002e-09,3.68481643e-06,0,0,5.7790789e-07,6.10337731e-12
3939.436,0.172679157,2.23706906e-06,0.00131506973,0,0.00421819596,0.0232922351,0,0,0.0726196076,2.63863022e-07,2.22044291e-08,5.91067161e-15,0,3.1263306e-09,8.65415774e-09,9.15292247e-06,0,0,1.00602925e-06,6.06654747e-12
3951.204,0.172677989,2.23750832e-06,0.00131504058,0,0.00421218207,0.023292232,0,0,0.0726181888,2.63441386e-07,2.22053346e-08,5.95197768e-15,0,3.11242475e-09,1.07013497e-08,3.30839119e-06,0,0,1.85536885e-07,6.02737701e-12
3963.002,0.172676819,2.23794869e-06,0.00131501134,0,0.00420615284,0.0232922288,0,0,0.0726167664,2.63018675e-07,2.22062369e-08,5.99338972e-15,0,3.09848458e-09,1.03014215e-08,4.23514677e-06,0,0,5.76159698e-08,5.98789764e-12
3983.024,0.172674832,2.23869605e-06,0.00131496173,0,0.00419592084,0.0232922236,0,0,0.0726143525,2.62301306e-07,2.2207772e-08,6.06366934e-15,0,3.07482675e-09,8.96396422e-09,3.61007937e-06,0,0,7.59975337e-09,5.92090075e-12
3997.032,0.172673443,2.23921892e-06,0.00131492702,0,0.00418876222,0.0232922199,0,0,0.0726126637,2.61799412e-07,2.22088432e-08,6.11283896e-15,0,3.05827478e-09,7.97377742e-09,3.45596417e-06,0,0,3.4926408e-08,5.87402528e-12
4014.487,0.172671773,2.24028978e-06,0.00131488378,0,0.00417984205,0.0232922153,0,0,0.0726105596,2.6130708e-07,2.2211004e-08,6.18548843e-15,0,3.03611391e-09,8.28212901e-09,3.30356677e-06,0,0,1.57493323e-07,5.81560988e-12
4029.767,0.172670322,2.24130241e-06,0.00131484592,0,0.00417203339,0.0232922112,0,0,0.0726087178,2.60899961e-07,2.22130505e-08,6.25112694e-15,0,3.01643902e-09,8.41048465e-09,3.15037326e-06,0,0,1.30673923e-08,5.76448259e-12
4042.374,0.172669125,2.24213789e-06,0.00131481468,0,0.00416559074,0.0232922079,0,0,0.0726071981,2.6056406e-07,2.22147399e-08,6.305283e-15,0,3.00020578e-09,8.42665583e-09,6.87006815e-06,0,0,1.17848025e-06,5.72214523e-12
4057.65,0.172667675,2.24315026e-06,0.00131477683,0,0.00415778412,0.0232922039,0,0,0.0726053568,2.60157047e-07,2.22167895e-08,6.3709043e-15,0,2.98053533e-09,8.18188999e-09,3.19575444e-06,0,0,3.23716007e-09,5.67117867e-12
4068.039,0.172666689,2.24383875e-06,0.00131475109,0,0.00415247495,0.0232922011,0,0,0.0726041045,2.59880243e-07,2.22181834e-08,6.41553245e-15,0,2.96715773e-09,8.01542807e-09,3.68130296e-06,0,0,1.89367388e-07,5.63639815e-12
4085.434,0.172665038,2.24499155e-06,0.00131470799,0,0.00414358545,0.0232921966,0,0,0.0726020077,2.59416771e-07,2.22205174e-08,6.49025636e-15,0,2.94475871e-09,7.7367097e-09,2.72141686e-06,0,0,6.06302899e-08,5.57820627e-12
4095.616,0.172664071,2.24566633e-06,0.00131468276,0,0.00413838206,0.0232921939,0,0,0.0726007804,2.59145482e-07,2.22218835e-08,6.5339953e-15,0,2.93164765e-09,7.57356452e-09,4.12437851e-06,0,0,4.77781732e-08,5.54412643e-12
4108.67,0.172662832,2.24653144e-06,0.00131465041,0,0.00413171097,0.0232921904,0,0,0.0725992069,2.58797672e-07,2.22236273e-08,6.59007055e-15,0,2.91483887e-09,8.04229984e-09,3.25219588e-06,0,0,2.0905579e-08,5.50045301e-12
4126.347,0.172661154,2.24770292e-06,0.00131460661,0,0.00412267735,0.0232921858,0,0,0.0725970761,2.58326686e-07,2.22259915e-08,6.66600645e-15,0,2.89207724e-09,6.77622016e-09,4.80415448e-06,0,0,1.00585219e-06,5.44120633e-12
4138.779,0.172659974,2.24852681e-06,0.00131457581,0,0.00411632413,0.0232921825,0,0,0.0725955776,2.57995448e-07,2.22276588e-08,6.71941021e-15,0,2.87606926e-09,6.95121655e-09,3.15824904e-06,0,0,3.79754861e-09,5.39970276e-12
4155.875,0.172658351,2.24965979e-06,0.00131453345,0,0.00410758742,0.023292178,0,0,0.0725935169,2.57539943e-07,2.22299516e-08,6.79284896e-15,0,2.85405571e-09,7.19186474e-09,2.85338142e-06,0,0,1.48589168e-08,5.34249786e-12
4169.934,0.172657016,2.2505915e-06,0.00131449861,0,0.00410040274,0.0232921743,0,0,0.0725918222,2.57165356e-07,2.22318368e-08,6.85324179e-15,0,2.83595273e-09,7.40951311e-09,1.25603888e-05,0,0,1.28012556e-06,5.29512262e-12
4182.731,0.172655801,2.25143958e-06,0.00131446691,0,0.00409386299,0.0232921709,0,0,0.0725902797,2.56824393e-07,2.2233544e-08,6.90821443e-15,0,2.81947455e-09,8.17199501e-09,4.09321945e-06,0,0,5.32279334e-07,5.252617e-12
4200.182,0.172654145,2.25259608e-06,0.00131442367,0,0.00408494487,0.0232921663,0,0,0.0725881762,2.56359429e-07,2.22357995e-08,6.98264874e-15,0,2.7972988e-09,9.79835213e-09,3.12101237e-06,0,0,1.86598885e-08,5.19424429e-12
4211.971,0.172653025,2.25337736e-06,0.00131439446,0,0.00407892024,0.0232921632,0,0,0.0725867551,2.56045323e-07,2.2231819e-08,6.99896991e-15,0,2.8012455e-09,8.72430939e-09,5.63640318e-06,0,0,9.93040736e-07,5.15466698e-12
4226.753,0.172651622,2.25435699e-06,0.00131435783,0,0.00407136608,0.0232921593,0,0,0.0725849733,2.55651472e-07,2.22268302e-08,7.01943542e-15,0,2.8061936e-09,8.3605866e-09,3.31701286e-06,0,0,3.99811988e-07,5.10530772e-12
4241.86,0.172650188,2.25535815e-06,0.0013143204,0,0.00406364583,0.0232921553,0,0,0.0725831523,2.55248962e-07,2.22217273e-08,7.04035113e-15,0,2.81125083e-09,1.02943743e-08,3.06967412e-06,0,0,3.5867559e-09,5.05478819e-12
4257.695,0.172648685,2.25640756e-06,0.00131428117,0,0.00405604192,0.0232921514,0,0,0.0725812436,2.54857674e-07,2.22163896e-08,7.06227378e-15,0,2.81655113e-09,1.12917655e-08,3.18518141e-06,0,0,4.95171238e-07,5.00179493e-12
4271.319,0.172647391,2.25731045e-06,0.00131424742,0,0.00404994421,0.0232921482,0,0,0.0725796014,2.54548889e-07,2.22117882e-08,7.08113595e-15,0,2.821112e-09,9.52689406e-09,2.87279462e-06,0,0,3.57311643e-08,4.95622037e-12
4285.564,0.172646039,2.25825449e-06,0.00131421213,0,0.00404356857,0.0232921448,0,0,0.0725778843,2.54226028e-07,2.22069804e-08,7.10085703e-15,0,2.82588017e-09,9.8329651e-09,2.66538228e-06,0,0,1.61889773e-09,4.90855882e-12
4301.934,0.172644485,2.25933935e-06,0.00131417157,0,0.00403624183,0.023292141,0,0,0.0725759111,2.53855006e-07,2.22014529e-08,7.12352114e-15,0,2.83136081e-09,8.4206684e-09,9.51578609e-06,0,0,8.77566847e-07,4.85354638e-12
4313.732,0.172643365,2.26012123e-06,0.00131414235,0,0.00403096139,0.0232921382,0,0,0.072574489,2.53587606e-07,2.21974768e-08,7.13985559e-15,0,2.83530991e-09,8.6885381e-09,3.67714407e-06,0,0,2.82111985e-07,4.81431062e-12
4325.309,0.172642266,2.26088845e-06,0.00131411367,0,0.00402577986,0.0232921355,0,0,0.0725730935,2.53325216e-07,2.21935733e-08,7.15588358e-15,0,2.83918484e-09,8.45050535e-09,5.97630748e-06,0,0,8.85195005e-07,4.77540887e-12
