energy_eV,"Li6(n,elastic)","Li6(n,inelastic)","Li6(n,t)","Li7(n,elastic)","Li7(n,inelastic)","Li7(n,Xt)","C12(n,elastic)","C12(n,absorption)","C13(n,elastic)","C13(n,absorption)","O16(n,elastic)","O16(n,absorption)","O17(n,elastic)","O17(n,absorption)","O18(n,elastic)","O18(n,absorption)","Si28(n,elastic)","Si28(n,absorption)","Si29(n,elastic)","Si29(n,absorption)","Si30(n,elastic)","Si30(n,absorption)","Fe54(n,elastic)","Fe54(n,inelastic)","Fe54(n,absorption)","Fe56(n,elastic)","Fe56(n,inelastic)","Fe56(n,absorption)","Fe57(n,elastic)","Fe57(n,inelastic)","Fe57(n,absorption)","Fe58(n,elastic)","Fe58(n,inelastic)","Fe58(n,absorption)","U235(n,elastic)","U235(n,inelastic)","U235(n,2n)","U235(n,gamma)","U235(n,fission)","U238(n,elastic)","U238(n,inelastic)","U238(n,2n)","U238(n,gamma)","U238(n,fission)","Pb204(n,elastic)","Pb204(n,inelastic)","Pb204(n,2n)","Pb204(n,absorption)","Pb206(n,elastic)","Pb206(n,inelastic)","Pb206(n,2n)","Pb206(n,absorption)","Pb207(n,elastic)","Pb207(n,inelastic)","Pb207(n,2n)","Pb207(n,absorption)","Pb208(n,elastic)","Pb208(n,inelastic)","Pb208(n,2n)","Pb208(n,absorption)"
12155.75,0.00295787752,0,0.00550319004,0.000475933243,0,0,0.0170535673,3.87816526e-08,0.000232332914,1.24862944e-10,1.53744508e-06,5.79899604e-12,5.75856584e-10,5.63368337e-14,2.53226818e-09,8.80324639e-16,0.00589855638,9.33785543e-07,0.00046316279,3.60806841e-08,0.000271447841,1.90217582e-08,0.00167109708,0,6.12751824e-07,0.00486949352,0,1.80379827e-06,4.54217917e-05,0,8.0716258e-08,4.50474858e-05,0,2.56127733e-08,1.72359075e-08,3.50322632e-14,0,1.55016947e-09,4.20564319e-09,2.65678069e-06,0,0,6.61743442e-08,5.91112873e-12,0.00185763653,0,0,1.42489256e-06,0.0550223182,0,0,2.07133349e-07,0.0497614135,0,0,8.3259311e-06,0.1275005,0,0,7.29239859e-07
12184.75,0.00295781207,0,0.00549666538,0.000475923478,0,0,0.0170532184,3.87823511e-08,0.000232329259,1.24818765e-10,1.53741909e-06,5.80579097e-12,5.75802119e-10,5.63026224e-14,2.53223149e-09,8.80969289e-16,0.00589737153,9.32846291e-07,0.000463155232,3.61218064e-08,0.000271435168,1.90047272e-08,0.00165852843,0,6.04912567e-07,0.00486083415,0,1.80254001e-06,4.50653301e-05,0,7.87660303e-08,4.43296047e-05,0,2.47988352e-08,1.72342916e-08,3.52087497e-14,0,1.54861966e-09,4.07577487e-09,2.14410347e-06,0,0,1.57771806e-07,5.9261963e-12,0.00182315368,0,0,1.50516007e-06,0.0550180663,0,0,2.06002817e-07,0.0497598802,0,0,9.4917642e-06,0.127494558,0,0,7.30126033e-07
12204.99,0.00295776639,0,0.00549211162,0.000475916662,0,0,0.0170529749,3.87828385e-08,0.000232326708,1.24787932e-10,1.53740095e-06,5.81053336e-12,5.75764112e-10,5.62788045e-14,2.53220588e-09,8.81419211e-16,0.00589654459,9.32190757e-07,0.000463149958,3.61505069e-08,0.000271426323,1.89928408e-08,0.00164975638,0,5.99441306e-07,0.00485479051,0,1.80166183e-06,4.48189203e-05,0,7.82858415e-08,4.38319626e-05,0,2.42356619e-08,1.7233164e-08,3.53319251e-14,0,1.54753797e-09,3.95068419e-09,1.18195282e-05,0,0,2.16208505e-07,5.93576685e-12,0.00179725018,0,0,1.56962037e-06,0.0550150922,0,0,2.05716661e-07,0.0497602175,0,0,1.07207104e-05,0.127490411,0,0,7.30744521e-07
12234.93,0.00295769882,0,0.00548537547,0.000475906579,0,0,0.0170526147,3.87835596e-08,0.000232322935,1.24742322e-10,1.53737411e-06,5.81754853e-12,5.75707892e-10,5.6243572e-14,2.532168e-09,8.82084757e-16,0.00589532133,9.3122106e-07,0.000463142155,3.61929622e-08,0.00027141324,1.89752578e-08,0.00163686795,0,5.91437292e-07,0.00484585046,0,1.80036278e-06,4.44555719e-05,0,7.80030565e-08,4.31515776e-05,0,2.3483177e-08,1.72314961e-08,3.55141323e-14,0,1.54593787e-09,3.76564392e-09,2.34124905e-06,0,0,1.83070891e-07,5.95243256e-12,0.00175726687,0,0,1.67335637e-06,0.0550106928,0,0,2.05293364e-07,0.0497646412,0,0,1.37375501e-05,0.127484276,0,0,7.31659419e-07
12258.98,0.00295764454,0,0.0054799645,0.000475898481,0,0,0.0170523253,3.87841388e-08,0.000232319904,1.24705684e-10,1.53735256e-06,5.82318363e-12,5.75662731e-10,5.62152706e-14,2.53213757e-09,8.82619373e-16,0.00589433872,9.30442128e-07,0.000463135888,3.62270653e-08,0.00027140273,1.89611338e-08,0.00162705726,0,5.85560741e-07,0.00483866916,0,1.7993193e-06,4.41637039e-05,0,7.7775903e-08,4.26050425e-05,0,2.2878726e-08,1.72301563e-08,3.56604944e-14,0,1.54465255e-09,3.61700602e-09,2.09023791e-06,0,0,8.19320406e-09,5.96506942e-12,0.00172265769,0,0,1.76922564e-06,0.0550071588,0,0,2.04953341e-07,0.0497746931,0,0,1.83282991e-05,0.127479349,0,0,7.32394331e-07
12278.06,0.00295760148,0,0.00547567172,0.000475892055,0,0,0.0170520958,3.87845983e-08,0.000232317499,1.24676618e-10,1.53733545e-06,5.82765422e-12,5.75626903e-10,5.61928179e-14,2.53211343e-09,8.83043508e-16,0.00589355917,9.29824165e-07,0.000463130915,3.62541209e-08,0.000271394392,1.89499286e-08,0.00161927397,0,5.80898595e-07,0.00483297189,0,1.79849145e-06,4.39346381e-05,0,7.77679878e-08,4.21852305e-05,0,2.24187445e-08,1.72290932e-08,3.57766104e-14,0,1.54363285e-09,3.52523585e-09,8.9454171e-06,0,0,8.17647336e-07,5.97454656e-12,0.00169454161,0,0,1.84891556e-06,0.0550043551,0,0,2.04683585e-07,0.0497922446,0,0,2.53861071e-05,0.12747544,0,0,7.32977372e-07
12301.8,0.0029575479,0,0.0054703305,0.000475884061,0,0,0.0170518101,3.87851701e-08,0.000232314507,1.24640453e-10,1.53731418e-06,5.83321669e-12,5.75582325e-10,5.61648813e-14,2.53208339e-09,8.83571232e-16,0.00589258923,9.29055273e-07,0.000463124728,3.62877845e-08,0.000271384018,1.89359867e-08,0.00160958974,0,5.75097792e-07,0.00482592014,0,1.79979305e-06,4.36519042e-05,0,7.79159477e-08,4.16883917e-05,0,2.18826199e-08,1.72277691e-08,3.5921086e-14,0,1.5423641e-09,3.53142804e-09,2.73720741e-06,0,0,5.08626439e-08,5.98767078e-12,0.00165657216,0,0,1.96452989e-06,0.0550008667,0,0,2.04347945e-07,0.0498464465,0,0,4.6518022e-05,0.127470576,0,0,7.33702812e-07
12327.71,0.00295748943,0,0.00546450105,0.000475875336,0,0,0.0170514984,3.87857941e-08,0.000232311242,1.24600981e-10,1.53729095e-06,5.83928761e-12,5.75533672e-10,5.61343912e-14,2.53205061e-09,8.84147194e-16,0.00589153063,9.282161e-07,0.000463117976,3.63245251e-08,0.000271372695,1.89207704e-08,0.0015990203,0,5.68766756e-07,0.00481822424,0,1.80124071e-06,4.33433265e-05,0,7.80774321e-08,4.11461385e-05,0,2.12974898e-08,1.7226324e-08,3.60787676e-14,0,1.54097938e-09,3.53818623e-09,5.97099695e-06,0,0,2.37126845e-07,6.00112804e-12,0.00161208269,0,0,2.10910043e-06,0.0549970595,0,0,2.03981625e-07,0.0501112276,0,0,0.000155954521,0.127465267,0,0,7.34494562e-07
12346.12,0.00295744788,0,0.00546035901,0.000475869136,0,0,0.0170512769,3.87862375e-08,0.000232308922,1.24572936e-10,1.53727445e-06,5.84360121e-12,5.75499102e-10,5.61127268e-14,2.53202731e-09,8.84556436e-16,0.00589077845,9.27619836e-07,0.000463113178,3.63506307e-08,0.00027136465,1.89099587e-08,0.00159151032,0,5.64268323e-07,0.00481275639,0,1.80424957e-06,4.31240708e-05,0,7.81921727e-08,4.07749625e-05,0,2.09014139e-08,1.72252972e-08,3.61908061e-14,0,1.53999548e-09,3.54298818e-09,2.79780986e-06,0,0,1.20674e-07,6.01116651e-12,0.00157906106,0,0,2.22073291e-06,0.0549943543,0,0,2.03721341e-07,0.0531139803,0,0,0.00155576074,0.127461495,0,0,7.3505713e-07
12359.01,0.00295741879,0,0.00545745891,0.000475864795,0,0,0.0170511218,3.87865479e-08,0.000232307297,1.24553299e-10,1.5372629e-06,5.84662144e-12,5.75474898e-10,5.60975582e-14,2.532011e-09,8.84842972e-16,0.00589025181,9.27202354e-07,0.000463109819,3.63689088e-08,0.000271359017,1.89023887e-08,0.00158625212,0,5.61118687e-07,0.00480892905,0,1.81222132e-06,4.29722604e-05,0,7.83363761e-08,4.05262297e-05,0,2.06396439e-08,1.72245783e-08,3.62692514e-14,0,1.53930659e-09,3.54635032e-09,2.90090177e-06,0,0,1.45327027e-07,6.01801712e-12,0.00155417151,0,0,2.31054081e-06,0.0549924602,0,0,2.035391e-07,0.13119833,0,0,0.0410036915,0.127458854,0,0,7.35451019e-07
12375.56,0.00295738143,0,0.00545373536,0.000475859222,0,0,0.0170509227,3.87869465e-08,0.000232305211,1.24528087e-10,1.53724807e-06,5.85049923e-12,5.7544382e-10,5.60780827e-14,2.53199006e-09,8.85210868e-16,0.00588957563,9.26666333e-07,0.000463105506,3.63923769e-08,0.000271351785,1.88926693e-08,0.00157950089,0,5.57074741e-07,0.00480401499,0,1.82245658e-06,4.27796126e-05,0,7.86065048e-08,4.02068713e-05,0,2.03035466e-08,1.72236553e-08,3.63699704e-14,0,1.5384221e-09,3.55066711e-09,3.44924162e-06,0,0,4.68484759e-07,6.02677946e-12,0.00152221481,0,0,2.42584886e-06,0.0549900283,0,0,2.03305113e-07,0.050304409,0,0,0.00040087858,0.127455463,0,0,7.35956749e-07
12396.98,0.00295733309,0,0.00544891611,0.000475852009,0,0,0.0170506649,3.87874623e-08,0.000232302512,1.24495456e-10,1.53722887e-06,5.85551811e-12,5.75403598e-10,5.60528762e-14,2.53196296e-09,8.8568702e-16,0.00588870047,9.25972581e-07,0.000463099924,3.64227507e-08,0.000271342425,1.88800899e-08,0.00157122878,0,5.52271909e-07,0.00479765491,0,1.83570365e-06,4.25302762e-05,0,7.89561214e-08,3.97935387e-05,0,1.98685494e-08,1.72224606e-08,3.65003271e-14,0,1.53727734e-09,3.55625416e-09,2.31590832e-06,0,0,1.08965561e-08,6.0382365e-12,0.001476518,0,0,2.60653026e-06,0.0549868787,0,0,2.03172848e-07,0.0497645707,0,0,8.53338138e-05,0.127451074,0,0,7.36611295e-07
12419.57,0.00295728211,0,0.00544383362,0.000475844402,0,0,0.0170503931,3.87880064e-08,0.000232299665,1.24461043e-10,1.53720862e-06,5.86081112e-12,5.7536118e-10,5.6026293e-14,2.53193438e-09,8.86189181e-16,0.00588777751,9.25240936e-07,0.000463094037,3.64547835e-08,0.000271332553,1.88668233e-08,0.00156268937,0,5.47377555e-07,0.00479094635,0,1.91238411e-06,4.22673206e-05,0,7.93248348e-08,3.93823416e-05,0,1.94435475e-08,1.72212007e-08,3.6637804e-14,0,1.53607005e-09,3.56214639e-09,2.36599886e-06,0,0,8.57057163e-08,6.05029056e-12,0.00142590595,0,0,2.81656043e-06,0.0549835509,0,0,2.0355534e-07,0.049693062,0,0,3.76057264e-05,0.127446446,0,0,7.37301593e-07
12447.49,0.0029572191,0,0.00543755195,0.000475835,0,0,0.0170500572,3.87886788e-08,0.000232296146,1.2441851e-10,1.5371836e-06,5.86735299e-12,5.75308752e-10,5.59934375e-14,2.53189906e-09,8.86809823e-16,0.00588663679,9.24336662e-07,0.000463086761,3.64943743e-08,0.000271320352,1.88504266e-08,0.00155213512,0,5.41328401e-07,0.0047829905,0,6.81587857e-05,4.19462015e-05,0,7.99458188e-08,3.88894878e-05,0,1.89392535e-08,1.72196435e-08,3.6807718e-14,0,1.53457791e-09,3.56942886e-09,2.07524187e-06,0,0,1.23221505e-08,6.06521174e-12,0.00135872464,0,0,3.1141612e-06,0.0549794378,0,0,2.04028078e-07,0.0496684254,0,0,2.05433746e-05,0.127440725,0,0,7.38154764e-07
12466.07,0.00295717716,0,0.00543337166,0.000475828743,0,0,0.0170498337,3.87891263e-08,0.000232293804,1.24390205e-10,1.53716694e-06,5.87170643e-12,5.75273863e-10,5.59715731e-14,2.53187555e-09,8.87222844e-16,0.00588587767,9.23734893e-07,0.000463081919,3.6520721e-08,0.000271312233,1.8839515e-08,0.00154511156,0,5.37302854e-07,0.00477721392,0,4.17565278e-06,4.17377587e-05,0,8.05828636e-08,3.8561507e-05,0,1.86036595e-08,1.72186072e-08,3.69207911e-14,0,1.53358493e-09,3.57427514e-09,2.11088982e-06,0,0,1.20000203e-07,6.07515581e-12,0.00130986816,0,0,3.34987679e-06,0.0549767007,0,0,2.04342673e-07,0.049660716,0,0,1.58302346e-05,0.127436918,0,0,7.38722527e-07
12485.09,0.00295713424,0,0.00542909239,0.000475822338,0,0,0.0170496048,3.87895844e-08,0.000232291407,1.2436123e-10,1.5371499e-06,5.87616296e-12,5.75238148e-10,5.59491909e-14,2.53185148e-09,8.87645646e-16,0.00588510057,9.23118873e-07,0.00046307699,3.65563123e-08,0.000271303921,1.88283451e-08,0.00153792167,0,5.33181976e-07,0.00477154329,0,1.86662069e-06,4.15243796e-05,0,8.12349945e-08,3.82297314e-05,0,1.82654393e-08,1.72175464e-08,3.70365419e-14,0,1.53256843e-09,3.57923619e-09,1.76162246e-06,0,0,2.52934191e-08,6.08534399e-12,0.00125652466,0,0,3.62441546e-06,0.0549738987,0,0,2.04664717e-07,0.0496548708,0,0,1.2921928e-05,0.127433021,0,0,7.39303734e-07
12505.98,0.00295708709,0,0.00542457796,0.000475815305,0,0,0.0170493535,3.87900951e-08,0.000232288774,1.24329679e-10,1.53713117e-06,5.88105637e-12,5.7519892e-10,5.59246084e-14,2.53182505e-09,8.88110017e-16,0.00588424707,9.22442287e-07,0.0004630717,3.66339578e-08,0.000271294792,1.88160769e-08,0.00153002489,0,5.28655944e-07,0.00476534544,0,1.82092878e-06,4.12900217e-05,0,8.19512413e-08,3.78897862e-05,0,1.79267182e-08,1.72163815e-08,3.71636734e-14,0,1.531452e-09,3.58468496e-09,2.14830898e-06,0,0,1.41457544e-07,6.09654517e-12,0.00119375794,0,0,3.97139383e-06,0.0549708213,0,0,2.05018425e-07,0.0496495622,0,0,1.08739474e-05,0.127428742,0,0,7.39924704e-07
12527.83,0.00295703776,0,0.00542034003,0.000475807955,0,0,0.0170490906,3.87906492e-08,0.000232286021,1.2429739e-10,1.53711159e-06,5.88617133e-12,5.75157885e-10,5.58988965e-14,2.5317974e-09,8.88595728e-16,0.00588335435,9.21734609e-07,0.000463066167,3.67151715e-08,0.000271285244,1.88032449e-08,0.00152176522,0,5.23921918e-07,0.00475886744,0,1.80516497e-06,4.10474449e-05,0,8.28188944e-08,3.75342189e-05,0,1.75724312e-08,1.72151635e-08,3.72966479e-14,0,1.53028426e-09,3.59038402e-09,5.22678068e-06,0,0,2.0778427e-07,6.10818294e-12,0.00112304334,0,0,4.39474722e-06,0.0549676025,0,0,2.05388387e-07,0.0496445345,0,0,9.54671115e-06,0.12742427,0,0,7.40528886e-07
12555.16,0.00295697606,0,0.00541503923,0.000475798762,0,0,0.0170487619,3.87913422e-08,0.000232282578,1.24257003e-10,1.53708709e-06,5.89256911e-12,5.75106558e-10,5.58667361e-14,2.53176283e-09,8.89203255e-16,0.00588223773,9.20849444e-07,0.000463059247,3.68167536e-08,0.000271273301,1.87871947e-08,0.00151206917,0,5.18542489e-07,0.00475076624,0,1.7952023e-06,4.07585791e-05,0,8.45799573e-08,3.7089475e-05,0,1.71292887e-08,1.72136401e-08,3.74629726e-14,0,1.52882365e-09,3.59751242e-09,1.8156854e-06,0,0,1.50510028e-07,6.12295403e-12,0.00102566971,0,0,5.04568473e-06,0.0549635763,0,0,2.05851135e-07,0.0496386214,0,0,8.4449386e-06,0.127418675,0,0,7.41284597e-07
12574.62,0.00295693213,0,0.00541126485,0.000475792215,0,0,0.0170485277,3.87918357e-08,0.000232280126,1.24228246e-10,1.53706964e-06,5.89712458e-12,5.75070012e-10,5.58438367e-14,2.5317382e-09,8.89635838e-16,0.00588144265,9.20219173e-07,0.00046305432,3.6889084e-08,0.000271264797,1.87757664e-08,0.00150523142,0,5.14768616e-07,0.00474499938,0,1.78964639e-06,4.0560246e-05,0,8.61802435e-08,3.67916459e-05,0,1.68385091e-08,1.72125553e-08,3.75814021e-14,0,1.52778365e-09,3.6025881e-09,7.36259292e-06,0,0,1.54840615e-07,6.13331045e-12,0.000950074661,0,0,5.6075892e-06,0.0549607095,0,0,2.0618063e-07,0.049634496,0,0,7.85419673e-06,0.127414691,0,0,7.41822692e-07
12603.11,0.00295686782,0,0.00540573906,0.000475782632,0,0,0.017048185,3.87925582e-08,0.000232276536,1.24186145e-10,1.5370441e-06,5.90379392e-12,5.75016507e-10,5.58103113e-14,2.53170216e-09,8.90269152e-16,0.00588027864,9.19296439e-07,0.000463047106,3.69949777e-08,0.000271252347,1.87590349e-08,0.00149522075,0,5.09243558e-07,0.00473656241,0,1.78746577e-06,4.02855934e-05,0,8.92634989e-08,3.63644505e-05,0,1.64244046e-08,1.72109672e-08,3.77547863e-14,0,1.52626105e-09,3.61001905e-09,2.06570741e-06,0,0,1.36113977e-08,6.14875573e-12,0.000828320287,0,0,6.64003212e-06,0.0549565125,0,0,2.0666302e-07,0.0496284873,0,0,7.28388535e-06,0.127408859,0,0,7.42610479e-07
12636.89,0.00295679156,0,0.00539918725,0.000475771268,0,0,0.0170477786,3.87934148e-08,0.00023227228,1.24136226e-10,1.53701382e-06,5.91170161e-12,5.74953068e-10,5.57705609e-14,2.53165942e-09,8.91020058e-16,0.00587889849,9.18202371e-07,0.000463038552,3.71205337e-08,0.000271237585,1.87391967e-08,0.00148335132,0,5.02692612e-07,0.00472655899,0,1.78501274e-06,4.00037828e-05,0,9.49689102e-08,3.58579337e-05,0,1.59334095e-08,1.72090841e-08,3.79603632e-14,0,1.52445574e-09,3.62805707e-09,1.06818899e-06,0,0,7.08435455e-08,6.16693429e-12,0.000666076912,0,0,8.30336741e-06,0.0549515362,0,0,2.07234979e-07,0.0496213121,0,0,6.85239606e-06,0.127401945,0,0,7.43544541e-07
12654.62,0.00295675153,0,0.00539574842,0.000475765304,0,0,0.0170475653,3.87938644e-08,0.000232270046,1.24110025e-10,1.53699793e-06,5.91585209e-12,5.7491977e-10,5.57496972e-14,2.53163698e-09,8.91414184e-16,0.0058781741,9.17628132e-07,0.000463034063,3.71864339e-08,0.000271229838,1.87287844e-08,0.00147712145,0,4.99254238e-07,0.00472130871,0,1.78392052e-06,3.99066665e-05,0,1.00310839e-07,3.56124737e-05,0,1.57019572e-08,1.72080956e-08,3.80682632e-14,0,1.5235082e-09,3.64182628e-09,3.41664327e-06,0,0,1.50903633e-07,6.17649469e-12,0.000572528448,0,0,9.46379444e-06,0.0549489243,0,0,2.07535182e-07,0.0496175464,0,0,6.64633679e-06,0.127398315,0,0,7.440348e-07
12676.41,0.00295670234,0,0.00539152213,0.000475757974,0,0,0.0170473032,3.8794417e-08,0.000232267301,1.24077825e-10,1.53697839e-06,5.920953e-12,5.74878848e-10,5.5724056e-14,2.53160941e-09,8.91898562e-16,0.00587728383,9.16922397e-07,0.000463028545,3.72674246e-08,0.000271220316,1.87159876e-08,0.001469465,0,4.95028509e-07,0.00471485617,0,1.78257819e-06,3.98316091e-05,0,1.08903937e-07,3.53117749e-05,0,1.5418752e-08,1.72068807e-08,3.82008712e-14,0,1.52234368e-09,3.65874852e-09,2.10548418e-06,0,0,1.00700876e-07,6.18827054e-12,0.000450590788,0,0,1.12527716e-05,0.0549457143,0,0,2.07904128e-07,0.049612899,0,0,6.42292807e-06,0.127393855,0,0,7.44637322e-07
12699.84,0.00295664944,0,0.00538697775,0.000475750093,0,0,0.0170470213,3.87950111e-08,0.000232264348,1.24043201e-10,1.53695739e-06,5.92643782e-12,5.74834846e-10,5.56964849e-14,2.53157977e-09,8.92419395e-16,0.00587632655,9.16163546e-07,0.000463022613,3.73545109e-08,0.000271210077,1.87022278e-08,0.00146167991,0,4.908462e-07,0.00470791798,0,1.78113484e-06,3.99231145e-05,0,1.25972373e-07,3.49884444e-05,0,1.51142318e-08,1.72055745e-08,3.83434599e-14,0,1.52109152e-09,3.67694439e-09,5.84786117e-06,0,0,1.8327605e-07,6.20081602e-12,0.000312884104,0,0,1.38567821e-05,0.0549422627,0,0,2.08300842e-07,0.0496078536,0,0,6.25654131e-06,0.127389058,0,0,7.45285193e-07
12718.79,0.00295660666,0,0.0053833023,0.000475743718,0,0,0.0170467933,3.87954917e-08,0.000232261961,1.24015198e-10,1.5369404e-06,5.9308739e-12,5.74799257e-10,5.56741856e-14,2.53155579e-09,8.92840641e-16,0.00587555231,9.15549793e-07,0.000463017814,3.74249457e-08,0.000271201796,1.86910989e-08,0.00145547715,0,4.87539299e-07,0.00470230643,0,1.77996746e-06,4.02451152e-05,0,1.50964675e-07,3.47302908e-05,0,1.48721726e-08,1.7204518e-08,3.84587844e-14,0,1.52007878e-09,3.69166107e-09,5.32654142e-06,0,0,2.61591548e-07,6.21108512e-12,0.000201344606,0,0,1.66879434e-05,0.054939471,0,0,2.08621701e-07,0.049603773,0,0,6.12196901e-06,0.127385179,0,0,7.45809186e-07
12746.42,0.00295654429,0,0.00537794331,0.000475734423,0,0,0.017046461,3.87961924e-08,0.000232258479,1.23974367e-10,1.53691563e-06,5.93734191e-12,5.74747368e-10,5.56416722e-14,2.53152083e-09,8.93454837e-16,0.00587442344,9.14654912e-07,0.000463010818,3.75276429e-08,0.000271189722,1.86748725e-08,0.00144643324,0,4.82717681e-07,0.0046941247,0,1.778289e-06,4.20934284e-05,0,2.49072615e-07,3.43749559e-05,0,1.45458362e-08,1.72029775e-08,3.86269331e-14,0,1.51860216e-09,3.71311868e-09,2.37715333e-06,0,0,1.4877945e-08,6.22608974e-12,5.86337337e-05,0,0,2.27336536e-05,0.0549353811,0,0,2.09562267e-07,0.0495977166,0,0,6.01482641e-06,0.127379523,0,0,7.46573193e-07
12763.19,0.00295650643,0,0.00537469068,0.000475728782,0,0,0.0170462592,3.87966176e-08,0.000232256366,1.23949585e-10,1.5369006e-06,5.94126767e-12,5.74715873e-10,5.56219382e-14,2.53149962e-09,8.93827623e-16,0.00587373827,9.14111764e-07,0.000463006572,3.75899749e-08,0.000271182393,1.86650239e-08,0.00144094404,0,4.79791205e-07,0.00468916194,0,1.7776913e-06,4.65322879e-05,0,4.55957245e-07,3.41592858e-05,0,1.43477667e-08,1.72020425e-08,3.87289908e-14,0,1.51770592e-09,3.72614236e-09,3.29367604e-06,0,0,2.84063554e-07,6.2351445e-12,7.87966561e-06,0,0,2.81864479e-05,0.0549328847,0,0,2.10474906e-07,0.0495940398,0,0,5.9505301e-06,0.12737609,0,0,7.47036906e-07
12779.74,0.00295646907,0,0.00537148071,0.000475723215,0,0,0.0170460601,3.87970373e-08,0.000232254281,1.23925128e-10,1.53688576e-06,5.94514192e-12,5.74684792e-10,5.56024631e-14,2.53147868e-09,8.94195518e-16,0.00587306208,9.13575743e-07,0.000463002381,3.76514892e-08,0.000271175161,1.86553045e-08,0.00143552686,0,4.7690312e-07,0.00468426429,0,1.77710145e-06,7.52953282e-05,0,1.73545664e-06,3.39464449e-05,0,1.41522956e-08,1.72011198e-08,3.88297097e-14,0,1.51682144e-09,3.73899518e-09,1.42938936e-06,0,0,5.64444808e-08,6.24410852e-12,2.18362141e-05,0,0,3.57508123e-05,0.0549304209,0,0,2.11375573e-07,0.0495904112,0,0,5.88707727e-06,0.127372702,0,0,7.47494535e-07
12791.85,0.00295644173,0,0.00536913191,0.000475719141,0,0,0.0170459144,3.87973444e-08,0.000232252755,1.23907232e-10,1.53687491e-06,5.9479768e-12,5.74662049e-10,5.55882128e-14,2.53146335e-09,8.94464715e-16,0.00587256731,9.13183524e-07,0.000462999315,3.76965005e-08,0.000271169869,1.86481926e-08,0.00143156299,0,4.74789845e-07,0.00468068057,0,1.77666984e-06,0.000356731457,0,1.40947364e-05,3.37907046e-05,0,1.40092651e-08,1.72004447e-08,3.89034078e-14,0,1.51617425e-09,3.74839988e-09,6.97997272e-06,0,0,1.382346e-07,6.25061976e-12,0.00010822139,0,0,4.33724871e-05,0.0549286182,0,0,2.12034611e-07,0.0495877561,0,0,5.84064743e-06,0.127370223,0,0,7.47829393e-07
12806.53,0.00295640859,0,0.00536628465,0.000475714203,0,0,0.0170457378,3.87977167e-08,0.000232250906,1.23885539e-10,1.53686175e-06,5.9514133e-12,5.7463448e-10,5.55709382e-14,2.53144478e-09,8.94791042e-16,0.00587196753,9.12708068e-07,0.000462995598,3.77510642e-08,0.000271163454,1.86395714e-08,0.0014267579,0,4.72228088e-07,0.00467633631,0,1.77614664e-06,0.000436145305,0,1.752194e-05,3.3614822e-05,0,1.38518701e-08,1.71996262e-08,3.89927464e-14,0,1.51538971e-09,3.75980045e-09,2.49554575e-06,0,0,7.66922394e-08,6.25861282e-12,0.000375353782,0,0,5.63282024e-05,0.0549264328,0,0,2.12833511e-07,0.0495845375,0,0,5.78436419e-06,0.127367218,0,0,7.48235315e-07
12825.2,0.00295636644,0,0.0053626635,0.000475707923,0,0,0.0170455132,3.87981901e-08,0.000232248553,1.23857949e-10,1.53684501e-06,5.95578383e-12,5.74599417e-10,5.55489684e-14,2.53142116e-09,8.95206063e-16,0.00587120473,9.12103383e-07,0.00046299087,3.78204583e-08,0.000271155295,1.8628607e-08,0.00142064679,0,4.68970049e-07,0.00467081128,0,1.77548123e-06,5.854005e-05,0,9.89607475e-07,3.33923867e-05,0,1.36532458e-08,1.71985853e-08,3.91063669e-14,0,1.51439194e-09,3.77429968e-09,1.39542906e-06,0,0,6.27548174e-08,6.2687196e-12,0.00124073003,0,0,8.28919255e-05,0.0549236535,0,0,2.1384955e-07,0.0495804187,0,0,5.72617688e-06,0.127363397,0,0,7.48751565e-07
12835.64,0.00295634287,0,0.0053606386,0.000475704411,0,0,0.0170453876,3.87984549e-08,0.000232247238,1.23842521e-10,1.53683565e-06,5.95822777e-12,5.7457981e-10,5.55366832e-14,2.53140795e-09,8.95438138e-16,0.00587077818,9.11765252e-07,0.000462988227,3.78592624e-08,0.000271150733,1.86224758e-08,0.00141732705,0,4.67224445e-07,0.00466772177,0,1.77510914e-06,4.68007199e-05,0,4.85394156e-07,3.32680039e-05,0,1.3542178e-08,1.71980033e-08,3.91699019e-14,0,1.513834e-09,3.78240744e-09,5.76682058e-06,0,0,2.60588026e-07,6.27431327e-12,0.00223921016,0,0,0.000106287924,0.0549220993,0,0,2.14417705e-07,0.0495780936,0,0,5.70522615e-06,0.127361259,0,0,7.49040245e-07
12855.97,0.00295629698,0,0.00535669549,0.000475697572,0,0,0.017045143,3.87989704e-08,0.000232244676,1.23812479e-10,1.53681743e-06,5.9629869e-12,5.7454163e-10,5.551276e-14,2.53138223e-09,8.9589006e-16,0.00586994756,9.11106804e-07,0.000462983079,3.79348265e-08,0.000271141849,1.86105365e-08,0.0014111131,0,4.64021184e-07,0.0046617055,0,1.77438457e-06,4.07890326e-05,0,2.36857124e-07,3.30257912e-05,0,1.33258935e-08,1.71968698e-08,3.92936248e-14,0,1.5127475e-09,3.79819583e-09,3.06563177e-06,0,0,5.12376681e-08,6.28539547e-12,0.00676136715,0,0,0.000187866415,0.0549190729,0,0,2.15524084e-07,0.0495735659,0,0,5.66442841e-06,0.127357098,0,0,7.49602397e-07
