energy_eV,"Li6(n,elastic)","Li6(n,inelastic)","Li6(n,t)","Li7(n,elastic)","Li7(n,inelastic)","Li7(n,Xt)","C12(n,elastic)","C12(n,absorption)","C13(n,elastic)","C13(n,absorption)","O16(n,elastic)","O16(n,absorption)","O17(n,elastic)","O17(n,absorption)","O18(n,elastic)","O18(n,absorption)","Si28(n,elastic)","Si28(n,absorption)","Si29(n,elastic)","Si29(n,absorption)","Si30(n,elastic)","Si30(n,absorption)","Fe54(n,elastic)","Fe54(n,inelastic)","Fe54(n,absorption)","Fe56(n,elastic)","Fe56(n,inelastic)","Fe56(n,absorption)","Fe57(n,elastic)","Fe57(n,inelastic)","Fe57(n,absorption)","Fe58(n,elastic)","Fe58(n,inelastic)","Fe58(n,absorption)","U235(n,elastic)","U235(n,inelastic)","U235(n,2n)","U235(n,gamma)","U235(n,fission)","U238(n,elastic)","U238(n,inelastic)","U238(n,2n)","U238(n,gamma)","U238(n,fission)","Pb204(n,elastic)","Pb204(n,inelastic)","Pb204(n,2n)","Pb204(n,absorption)","Pb206(n,elastic)","Pb206(n,inelastic)","Pb206(n,2n)","Pb206(n,absorption)","Pb207(n,elastic)","Pb207(n,inelastic)","Pb207(n,2n)","Pb207(n,absorption)","Pb208(n,elastic)","Pb208(n,inelastic)","Pb208(n,2n)","Pb208(n,absorption)"
9835.029,0.00204006274,0,0.00419274055,0.00032814436,0,0,0.0270839821,6.15832721e-08,0.000368813519,2.04920294e-10,0.0105985184,3.61067509e-08,3.99217923e-06,4.09196453e-10,1.74530418e-05,5.70506363e-12,0.0095071235,1.62515289e-06,0.000735757827,5.78441073e-08,0.000432238666,3.30675394e-08,0.00352860052,0,2.08860056e-06,0.00465589558,0,1.63807076e-06,7.47580976e-05,0,9.60264168e-08,2.26409829e-05,0,1.8183462e-07,0.000120022674,1.71245681e-10,0,1.06688247e-05,3.05178894e-05,0.0170796385,0,0,0.00133870095,3.20247468e-08,0.0024309076,0,0,5.62207804e-06,0.0381152466,0,0,1.29746386e-07,0.0345975487,0,0,4.17458133e-06,0.0881028841,0,0,4.51885829e-07
9854.797,0.00204001203,0,0.00418848385,0.000328144267,0,0,0.0270836019,6.15623702e-08,0.000368813191,2.04817101e-10,0.0105983953,3.61472291e-08,3.99217843e-06,4.08749901e-10,1.74528689e-05,5.70811082e-12,0.00950586003,1.62357869e-06,0.000735749444,5.78044528e-08,0.000432225085,3.30333759e-08,0.00348543939,0,2.04950789e-06,0.00465048773,0,1.63634692e-06,7.42492926e-05,0,9.53748277e-08,2.52856227e-05,0,1.93338075e-07,0.000120007628,1.7170985e-10,0,1.06752675e-05,2.89472956e-05,0.0127419924,0,0,0.00141117932,3.20988671e-08,0.00237721667,0,0,4.72786544e-06,0.0381131842,0,0,1.29841994e-07,0.0345948214,0,0,4.19328649e-06,0.0881000833,0,0,4.52328389e-07
9869.726,0.00203997373,0,0.00418526914,0.000328144197,0,0,0.0270833147,6.15465848e-08,0.000368812943,2.04739168e-10,0.0105983023,3.61777986e-08,3.99217783e-06,4.08412661e-10,1.74527383e-05,5.71041209e-12,0.00950490584,1.62238984e-06,0.000735743112,5.77745053e-08,0.000432214829,3.30075752e-08,0.00345284366,0,2.0199847e-06,0.00464640367,0,1.63504506e-06,7.38726208e-05,0,9.48978523e-08,2.74942219e-05,0,2.02742059e-07,0.000119996238,1.72060409e-10,0,1.06801323e-05,2.89893152e-05,0.0727272574,0,0,0.00254714198,3.21517103e-08,0.00234239892,0,0,4.20405543e-06,0.0381116266,0,0,1.29914198e-07,0.0345927616,0,0,4.20741281e-06,0.0880979681,0,0,4.52662615e-07
9891.684,0.0020399174,0,0.00418054086,0.000328144093,0,0,0.0270828923,6.15233672e-08,0.000368812579,2.04624543e-10,0.0105981655,3.62227612e-08,3.99217695e-06,4.07916638e-10,1.74525463e-05,5.71379687e-12,0.00950350239,1.62064124e-06,0.0007357338,5.77304577e-08,0.000432199744,3.29696269e-08,0.00340670821,0,1.97914417e-06,0.00464039671,0,1.63313025e-06,7.33186012e-05,0,9.41963032e-08,3.11381688e-05,0,2.17894905e-07,0.000119979497,1.72575942e-10,0,1.06872982e-05,3.22073458e-05,0.0177348803,0,0,0.00109521845,3.22370982e-08,0.0022977939,0,0,3.59487703e-06,0.0381093357,0,0,1.30020397e-07,0.034589818,0,0,4.24138592e-06,0.088094857,0,0,4.53154205e-07
9909.618,0.0020398714,0,0.00417667909,0.000328144009,0,0,0.0270825474,6.15044045e-08,0.000368812281,2.04530924e-10,0.0105980538,3.6259484e-08,3.99217623e-06,4.07511516e-10,1.74523894e-05,5.71656135e-12,0.00950235614,1.61921308e-06,0.000735726195,5.76944822e-08,0.000432187423,3.29386329e-08,0.00336975312,0,1.94674716e-06,0.00463549058,0,1.63156634e-06,7.28661106e-05,0,9.36233192e-08,3.44933623e-05,0,2.31519019e-07,0.000119965838,1.72997038e-10,0,1.06931429e-05,3.21288231e-05,0.0171337678,0,0,0.0006450203,3.23042986e-08,0.00226610895,0,0,3.20504401e-06,0.0381074646,0,0,1.30107135e-07,0.0345875175,0,0,4.28503267e-06,0.088092316,0,0,4.53555706e-07
9931.744,0.00203981464,0,0.00417191463,0.000328143905,0,0,0.0270821218,6.14810093e-08,0.000368811914,2.04415422e-10,0.010597916,3.63047906e-08,3.99217534e-06,4.07011698e-10,1.74521959e-05,5.71997202e-12,0.00950094195,1.61745111e-06,0.000735716811,5.76500976e-08,0.000432172222,3.29003943e-08,0.00332568463,0,1.9087285e-06,0.00462943767,0,1.62963688e-06,7.23078522e-05,0,9.29164025e-08,3.91644637e-05,0,2.50053057e-07,0.000119948987,1.73516554e-10,0,1.07003542e-05,3.24885993e-05,0.0159119154,0,0,0.000890614571,3.23871701e-08,0.00223177544,0,0,2.82356338e-06,0.0381051561,0,0,1.30214147e-07,0.0345846792,0,0,4.33888167e-06,0.0880891811,0,0,4.54051056e-07
9951.773,0.00203976326,0,0.00416760173,0.00032814381,0,0,0.0270817365,6.14598313e-08,0.000368811581,2.04310866e-10,0.0105977912,3.63458033e-08,3.99217454e-06,4.0655925e-10,1.74520208e-05,5.72305944e-12,0.00949965925,1.61599834e-06,0.000735708317,5.76099196e-08,0.000432158463,3.28657797e-08,0.00328713429,0,1.87590854e-06,0.00462395842,0,1.62789028e-06,7.18025029e-05,0,9.22764842e-08,4.40349851e-05,0,2.68880444e-07,0.000119933738,1.73986811e-10,0,1.07068831e-05,3.38657194e-05,0.0138258556,0,0,0.000659448174,3.24625905e-08,0.00220384866,0,0,2.53988961e-06,0.0381030664,0,0,1.30311017e-07,0.0345822577,0,0,4.41313393e-06,0.0880863433,0,0,4.54499459e-07
9971.113,0.00203971365,0,0.00416343719,0.000328143719,0,0,0.0270813645,6.14393819e-08,0.00036881126,2.04209907e-10,0.0105976708,3.63854051e-08,3.99217376e-06,4.06122367e-10,1.74518516e-05,5.72604066e-12,0.00949842047,1.61460712e-06,0.000735700116,5.75711236e-08,0.000432145176,3.28323559e-08,0.00325028064,0,1.84465829e-06,0.00461866766,0,1.62620376e-06,7.13145377e-05,0,9.16585791e-08,4.93362082e-05,0,2.88941068e-07,0.000119919027,1.74440906e-10,0,1.07131878e-05,3.23862904e-05,0.0156379555,0,0,3.38773207e-05,3.25353688e-08,0.00217942615,0,0,2.3126925e-06,0.0381010486,0,0,1.30404554e-07,0.0345800524,0,0,4.50779097e-06,0.0880836031,0,0,4.54932437e-07
9993.574,0.00203965603,0,0.0041586006,0.000328143614,0,0,0.0270809324,6.14156325e-08,0.000368810887,2.04092656e-10,0.0105975309,3.64313976e-08,3.99217286e-06,4.05614981e-10,1.74516552e-05,5.72950296e-12,0.00949698178,1.61299138e-06,0.00073569059,5.7526067e-08,0.000432129745,3.27935382e-08,0.00320747971,0,1.80836501e-06,0.0046125231,0,1.62424508e-06,7.0747827e-05,0,9.09409593e-08,5.64369815e-05,0,3.15159484e-07,0.000119901932,1.74968249e-10,0,1.07205137e-05,2.99445453e-05,0.0163306629,0,0,9.59718392e-05,3.2619862e-08,0.00215366871,0,0,2.09298719e-06,0.0380987052,0,0,1.30513187e-07,0.0345774913,0,0,4.61772332e-06,0.0880804207,0,0,4.55435287e-07
10010.26,0.00203962349,0,0.00415526037,0.000328141218,0,0,0.0270806131,6.14092297e-08,0.000368808735,2.04029586e-10,0.0105974275,3.64611057e-08,3.9920409e-06,4.05384839e-10,1.74515096e-05,5.73206363e-12,0.00949591317,1.61180025e-06,0.00073568353,5.75004333e-08,0.000432118259,3.27690636e-08,0.00317732805,0,1.78325216e-06,0.00460806511,0,1.62296058e-06,7.03532152e-05,0,9.04581439e-08,6.24666785e-05,0,3.36934503e-07,0.000119889569,1.75368594e-10,0,1.07259589e-05,2.85991992e-05,0.0163948716,0,0,0.00207926569,3.26827007e-08,0.0021369572,0,0,1.95568827e-06,0.0380969772,0,0,1.30762137e-07,0.0345759094,0,0,4.75684104e-06,0.0880780596,0,0,4.55801004e-07
10033.54,0.00203958707,0,0.00415082106,0.000328135849,0,0,0.027080169,6.14101187e-08,0.000368804094,2.03962591e-10,0.0105972839,3.64986572e-08,3.99174205e-06,4.05192015e-10,1.74513069e-05,5.73562624e-12,0.00949442241,1.61014641e-06,0.000735673693,5.7471519e-08,0.000432102213,3.2738729e-08,0.0031366981,0,1.74983085e-06,0.00460193869,0,1.62131752e-06,6.98257209e-05,0,8.98284782e-08,7.21344476e-05,0,3.7107048e-07,0.00011987265,1.75934646e-10,0,1.07335595e-05,2.7581774e-05,0.0133961592,0,0,0.000238266819,3.27704232e-08,0.00211603634,0,0,1.7894573e-06,0.0380945775,0,0,1.31256487e-07,0.0345740137,0,0,5.00681414e-06,0.0880747681,0,0,4.56304389e-07
10057.97,0.00203954886,0,0.00414616245,0.000328130216,0,0,0.0270797029,6.14110516e-08,0.000368799224,2.03892288e-10,0.0105971332,3.65380637e-08,3.99142844e-06,4.04989666e-10,1.74510941e-05,5.73936483e-12,0.00949285802,1.60841088e-06,0.00073566337,5.74411764e-08,0.000432085375,3.2706896e-08,0.00309406108,0,1.71475857e-06,0.00459550963,0,1.6195933e-06,6.92721692e-05,0,8.91677078e-08,8.41952186e-05,0,4.12519402e-07,0.000119854922,1.76528649e-10,0,1.0741537e-05,2.72866483e-05,0.0146355561,0,0,0.00231658622,3.286206e-08,0.00209651823,0,0,1.6494735e-06,0.0380920593,0,0,1.31775258e-07,0.0345729929,0,0,5.44697329e-06,0.0880713139,0,0,4.56832641e-07
10076.17,0.00203952038,0,0.00414269185,0.000328126019,0,0,0.0270793557,6.14117466e-08,0.000368795596,2.03839912e-10,0.0105970209,3.6567421e-08,3.99119481e-06,4.04838918e-10,1.74509355e-05,5.74215002e-12,0.00949169256,1.60711793e-06,0.00073565568,5.74185715e-08,0.00043207283,3.26831808e-08,0.00306229712,0,1.68863023e-06,0.00459072007,0,1.61830878e-06,6.8859781e-05,0,8.86754433e-08,9.46165742e-05,0,4.47540085e-07,0.000119841716,1.76971173e-10,0,1.07474801e-05,2.70667839e-05,0.0156104435,0,0,0.000792626623,3.29311756e-08,0.0020826467,0,0,1.55411994e-06,0.0380901833,0,0,1.32161734e-07,0.0345733629,0,0,5.98515948e-06,0.0880687406,0,0,4.57226182e-07
10096.78,0.00203948814,0,0.00413876168,0.000328121267,0,0,0.0270789625,6.14125336e-08,0.000368791487,2.03780602e-10,0.0105968937,3.66006658e-08,3.99093023e-06,4.04668209e-10,1.7450756e-05,5.74530403e-12,0.00949037278,1.60565378e-06,0.000735646971,5.73929734e-08,0.000432058625,3.26563254e-08,0.00302682954,0,1.65958403e-06,0.00458529629,0,1.61685416e-06,6.83927855e-05,0,8.81179944e-08,0.000108341154,0,4.92639218e-07,0.00011982676,1.77472303e-10,0,1.07542102e-05,2.80861558e-05,0.0136055861,0,0,4.39048371e-05,3.30090844e-08,0.00206806155,0,0,1.46102363e-06,0.0380880588,0,0,1.32599387e-07,0.0345759101,0,0,7.0016827e-06,0.0880658266,0,0,4.57671834e-07
10113.43,0.00203946209,0,0.00413558666,0.000328117428,0,0,0.0270786449,6.14131694e-08,0.000368788168,2.03732687e-10,0.010596791,3.66275229e-08,3.9907165e-06,4.045303e-10,1.7450611e-05,5.74785202e-12,0.00948930658,1.60447094e-06,0.000735639936,5.73722937e-08,0.000432047149,3.26346299e-08,0.00299953213,0,1.63758073e-06,0.00458091463,0,1.61567904e-06,6.80155183e-05,0,8.76676536e-08,0.000121125153,0,5.33784632e-07,0.000119814678,1.77877149e-10,0,1.07596472e-05,2.92232944e-05,0.0223942954,0,0,0.000152876246,3.30719091e-08,0.00205694541,0,0,1.39397859e-06,0.0380863426,0,0,1.3295295e-07,0.0345814553,0,0,8.51658502e-06,0.0880634725,0,0,4.58031858e-07
10136.73,0.00203942564,0,0.00413114353,0.000328112055,0,0,0.0270782004,6.14140591e-08,0.000368783523,2.03665635e-10,0.0105966472,3.66651066e-08,3.99041739e-06,4.04337311e-10,1.7450408e-05,5.75141768e-12,0.00948781455,1.60281569e-06,0.000735630091,5.73433546e-08,0.000432031089,3.26042693e-08,0.00296133215,0,1.60678933e-06,0.00457478294,0,1.61403457e-06,6.74875708e-05,0,8.70374469e-08,0.000141986842,0,5.99453384e-07,0.00011979777,1.78443689e-10,0,1.07672557e-05,3.08146055e-05,0.0160548856,0,0,0.00075795952,3.31597155e-08,0.00204209508,0,0,1.30879642e-06,0.0380839408,0,0,1.33447725e-07,0.0346044724,0,0,1.37155558e-05,0.0880601781,0,0,4.58535676e-07
10151.84,0.00203940201,0,0.00412826217,0.000328108571,0,0,0.0270779121,6.14146361e-08,0.000368780511,2.03622152e-10,0.010596554,3.66894797e-08,3.99022342e-06,4.04212157e-10,1.74502764e-05,5.75373001e-12,0.00948684696,1.60174226e-06,0.000735623706,5.73245876e-08,0.000432020675,3.25845805e-08,0.00293783327,0,1.58815762e-06,0.00457080656,0,1.61296813e-06,6.71451981e-05,0,8.66287592e-08,0.000157637382,0,6.47706342e-07,0.000119786805,1.7881109e-10,0,1.07721898e-05,3.18465673e-05,0.0146879101,0,0,0.00147224539,3.32173537e-08,0.00203334309,0,0,1.26346951e-06,0.0380823833,0,0,1.33768586e-07,0.0346518501,0,0,2.38188586e-05,0.0880580417,0,0,4.58862401e-07
10169.15,0.00203937493,0,0.00412496129,0.000328104579,0,0,0.0270775819,6.14152971e-08,0.00036877706,2.03572338e-10,0.0105964472,3.67174013e-08,3.99000121e-06,4.04068782e-10,1.74501256e-05,5.75637901e-12,0.0094857385,1.60051253e-06,0.000735616392,5.73030881e-08,0.000432008744,3.25620251e-08,0.00291105149,0,1.56695848e-06,0.00456625121,0,1.61174643e-06,6.67529761e-05,0,8.6160567e-08,0.000178197833,0,7.09858308e-07,0.000119774225,1.7923199e-10,0,1.07778422e-05,3.10466408e-05,0.0252632144,0,0,0.00236911439,3.32827377e-08,0.00202345896,0,0,1.2131471e-06,0.038080599,0,0,1.34136163e-07,0.0349121863,0,0,7.92352592e-05,0.0880555943,0,0,4.59236697e-07
10184.05,0.00203935162,0,0.00412211998,0.000328101143,0,0,0.0270772977,6.14158661e-08,0.00036877409,2.03529459e-10,0.0105963552,3.67414356e-08,3.98980994e-06,4.03945368e-10,1.74499959e-05,5.75865919e-12,0.00948478437,1.59945402e-06,0.000735610096,5.7284582e-08,0.000431998474,3.25426099e-08,0.00288799842,0,1.54871081e-06,0.00456233009,0,1.61069481e-06,6.64241616e-05,0,8.57739659e-08,0.000198221744,0,7.69312253e-07,0.000119763395,1.7959429e-10,0,1.07827078e-05,3.02355359e-05,0.0158435793,0,0,0.000630660333,3.33394439e-08,0.00201495096,0,0,1.16983088e-06,0.0380790632,0,0,1.34452564e-07,0.0777652095,0,0,0.00954023856,0.0880534876,0,0,4.59558881e-07
10195.66,0.00203933345,0,0.00411990604,0.000328098466,0,0,0.0270770762,6.14163094e-08,0.000368771776,2.03496049e-10,0.0105962836,3.6760163e-08,3.9896609e-06,4.03849204e-10,1.74498947e-05,5.7604359e-12,0.00948404076,1.59863163e-06,0.00073560519,5.72701621e-08,0.000431990472,3.25274817e-08,0.00287055424,0,1.5350338e-06,0.00455927477,0,1.6098754e-06,6.61840018e-05,0,8.55026532e-08,0.000215593228,0,8.20077008e-07,0.000119754956,1.79876593e-10,0,1.07864989e-05,2.96035273e-05,0.0296209679,0,0,0.0024022062,3.33816989e-08,0.0020088865,0,0,1.14195386e-06,0.0380778684,0,0,1.34935617e-07,0.0414060045,0,0,0.00153947237,0.0880518461,0,0,4.59809925e-07
10213.64,0.00203930533,0,0.0041164774,0.00032809432,0,0,0.0270767332,6.1416996e-08,0.000368768191,2.03444306e-10,0.0105961726,3.67891654e-08,3.98943009e-06,4.03700279e-10,1.74497381e-05,5.76318743e-12,0.00948288834,1.59737135e-06,0.000735597593,5.72478305e-08,0.000431978079,3.25040532e-08,0.00284353904,0,1.51385271e-06,0.00455454311,0,1.60860641e-06,6.58120746e-05,0,8.50824808e-08,0.000245984967,0,9.07236796e-07,0.000119741892,1.80313784e-10,0,1.07923703e-05,2.88432724e-05,0.0159751735,0,0,0.000441136237,3.34517371e-08,0.00199969922,0,0,1.10090877e-06,0.0380760186,0,0,1.35737632e-07,0.034708101,0,0,4.54611844e-05,0.0880493039,0,0,4.60198708e-07
10231.89,0.00203927678,0,0.00411299726,0.000328090112,0,0,0.027076385,6.14176929e-08,0.000368764553,2.03391787e-10,0.01059606,3.68186034e-08,3.98919582e-06,4.03549118e-10,1.74495792e-05,5.76598028e-12,0.00948171861,1.59609213e-06,0.000735589881,5.72251636e-08,0.000431965501,3.24802729e-08,0.00281627005,0,1.49251128e-06,0.00454974039,0,1.60731836e-06,6.54345623e-05,0,8.46559987e-08,0.000281260427,0,1.0062532e-06,0.000119728649,1.80757537e-10,0,1.07983301e-05,2.87092642e-05,0.0140539313,0,0,0.000944755935,3.35209506e-08,0.00199037398,0,0,1.05924732e-06,0.038074141,0,0,1.3655169e-07,0.0345876615,0,0,1.76148066e-05,0.0880467236,0,0,4.6059333e-07
10249.34,0.00203924948,0,0.00410966969,0.000328086088,0,0,0.0270760521,6.14183593e-08,0.000368761074,2.0334157e-10,0.0105959524,3.68467509e-08,3.98897181e-06,4.03404583e-10,1.74494272e-05,5.7686507e-12,0.00948060016,1.59486899e-06,0.000735582508,5.72034902e-08,0.000431953473,3.2457535e-08,0.0027915075,0,1.47346689e-06,0.0045451482,0,1.60608677e-06,6.50735985e-05,0,8.42482117e-08,0.000320460629,0,1.11343091e-06,0.000119715986,1.81181838e-10,0,1.08040286e-05,2.85811304e-05,0.0177583242,0,0,0.000965957525,3.3587368e-08,0.00198218211,0,0,1.02636078e-06,0.0380723457,0,0,1.37330064e-07,0.0345578285,0,0,1.08832307e-05,0.0880442563,0,0,4.60970653e-07
10271.65,0.00203921458,0,0.00410541534,0.000328080944,0,0,0.0270756265,6.14192112e-08,0.000368756627,2.03277368e-10,0.0105958147,3.68827378e-08,3.98868541e-06,4.03219793e-10,1.74492328e-05,5.77206486e-12,0.00947917021,1.5933052e-06,0.000735573081,5.71757807e-08,0.000431938096,3.24284644e-08,0.00275984833,0,1.44911845e-06,0.00453927705,0,1.60451217e-06,6.46121026e-05,0,8.3726852e-08,0.000377858579,0,1.26614891e-06,0.000119699797,1.81724311e-10,0,1.08113142e-05,2.841731e-05,0.0129841373,0,0,0.000512685104,3.36723226e-08,0.00197182865,0,0,9.85465041e-07,0.0380700504,0,0,1.38325223e-07,0.0345419089,0,0,7.62030122e-06,0.0880411019,0,0,4.61453064e-07
10289.16,0.00203918718,0,0.00410207632,0.000328076906,0,0,0.0270752925,6.14198799e-08,0.000368753136,2.03226978e-10,0.0105957067,3.69109821e-08,3.98846064e-06,4.03074761e-10,1.74490803e-05,5.77474446e-12,0.00947804791,1.59207786e-06,0.000735565682,5.71540329e-08,0.000431926027,3.24056484e-08,0.00273602651,0,1.43108176e-06,0.00453466907,0,1.60327635e-06,6.42498977e-05,0,8.3317663e-08,0.000429239424,0,1.39862768e-06,0.000119687091,1.82150071e-10,0,1.08170324e-05,2.82887356e-05,0.0307920461,0,0,0.00326317028,3.37368388e-08,0.00196399079,0,0,9.55942064e-07,0.0380682489,0,0,1.39106273e-07,0.0345349945,0,0,6.43745908e-06,0.0880386262,0,0,4.61831684e-07
10307.37,0.00203915869,0,0.00409860382,0.000328072707,0,0,0.0270749451,6.14205752e-08,0.000368749506,2.03174574e-10,0.0105955943,3.69403555e-08,3.98822687e-06,4.02923931e-10,1.74489217e-05,5.77753119e-12,0.00947688075,1.59080145e-06,0.000735557988,5.71314156e-08,0.000431913476,3.23819202e-08,0.0027116137,0,1.412702e-06,0.00452987688,0,1.60199112e-06,6.38732128e-05,0,8.28921157e-08,0.000488419873,0,1.5462676e-06,0.000119673877,1.82592851e-10,0,1.08229791e-05,2.81550212e-05,0.0414388625,0,0,0.00132048947,3.38030746e-08,0.00195622751,0,0,9.28705188e-07,0.0380663754,0,0,1.39918548e-07,0.0345299133,0,0,5.75932578e-06,0.0880360515,0,0,4.62225441e-07
10329.8,0.00203912361,0,0.00409432659,0.000328067535,0,0,0.0270745172,6.14214318e-08,0.000368745035,2.03110026e-10,0.0105954559,3.6976536e-08,3.98793894e-06,4.02738147e-10,1.74487263e-05,5.78096371e-12,0.0094754431,1.58922924e-06,0.00073554851,5.7103557e-08,0.000431898016,3.23526932e-08,0.00268154344,0,1.3900629e-06,0.00452397414,0,1.60040805e-06,6.34092347e-05,0,8.23679517e-08,0.000567787773,0,1.73522341e-06,0.0001196576,1.83138242e-10,0,1.08303039e-05,2.79903197e-05,0.0157426633,0,0,0.000188098901,3.38942082e-08,0.00194667914,0,0,8.95274995e-07,0.0380640678,0,0,1.40919059e-07,0.0345247261,0,0,5.19577053e-06,0.0880328802,0,0,4.62710447e-07
10348.52,0.00203909432,0,0.00409075684,0.000328063218,0,0,0.0270741601,6.14221466e-08,0.000368741303,2.03056154e-10,0.0105953404,3.7006732e-08,3.98769863e-06,4.02583093e-10,1.74485633e-05,5.78382849e-12,0.00947424325,1.58791709e-06,0.0007355406,5.70803063e-08,0.000431885113,3.23283005e-08,0.0026564469,0,1.37116839e-06,0.00451904774,0,1.59908683e-06,6.30220001e-05,0,8.19304863e-08,0.000636224509,0,1.89017637e-06,0.000119644016,1.83593423e-10,0,1.08364172e-05,2.78528604e-05,0.0622335604,0,0,0.00378817037,3.39583889e-08,0.00193915167,0,0,8.71108088e-07,0.0380621418,0,0,1.41754082e-07,0.0345210062,0,0,4.89805409e-06,0.0880302334,0,0,4.63115231e-07
10373.39,0.00203905541,0,0.00408601432,0.000328057483,0,0,0.0270736856,6.14230963e-08,0.000368736345,2.02984584e-10,0.010595187,3.70468483e-08,3.98737937e-06,4.02377099e-10,1.74483467e-05,5.78763441e-12,0.00947264921,1.58617385e-06,0.000735530091,5.70494172e-08,0.000431867972,3.22958941e-08,0.00262372575,0,1.34673475e-06,0.00451250289,0,1.59733155e-06,6.25331414e-05,0,8.13965103e-08,0.000724402394,0,2.07378089e-06,0.000119625969,1.84198143e-10,0,1.08445388e-05,2.76702422e-05,0.0207723723,0,0,0.00154179572,3.40597416e-08,0.00192956742,0,0,8.42380242e-07,0.038059585,0,0,1.42971838e-07,0.0345166027,0,0,4.65433282e-06,0.088026717,0,0,4.63652998e-07
10389,0.00203903099,0,0.00408303762,0.000328053884,0,0,0.0270733878,6.14236924e-08,0.000368733233,2.02939662e-10,0.0105950906,3.70720278e-08,3.98717898e-06,4.02247804e-10,1.74482107e-05,5.79002325e-12,0.00947164843,1.58509196e-06,0.000735523495,5.70300292e-08,0.000431857213,3.22755538e-08,0.00260462878,0,1.33295099e-06,0.00450839492,0,1.59622983e-06,6.22383331e-05,0,8.10835448e-08,0.000773126426,0,2.16294598e-06,0.000119614642,1.84577704e-10,0,1.08496364e-05,2.75556193e-05,0.0180002287,0,0,0.000261858517,3.41209726e-08,0.00192355174,0,0,8.24348811e-07,0.0380579912,0,0,1.44400693e-07,0.0345139138,0,0,4.52202098e-06,0.0880245099,0,0,4.63990534e-07
10413.51,0.00203899265,0,0.00407836375,0.000328048232,0,0,0.0270729202,6.14246284e-08,0.000368728347,2.02869128e-10,0.0105949394,3.71115634e-08,3.98686435e-06,4.02044792e-10,1.74479972e-05,5.79377409e-12,0.00947007514,1.58348329e-06,0.000735513139,5.69995872e-08,0.000431840319,3.22436165e-08,0.00257464373,0,1.31130847e-06,0.0045019448,0,1.59449996e-06,6.17754406e-05,0,8.05921428e-08,0.000830730219,0,2.24293157e-06,0.000119596856,1.85173671e-10,0,1.08576405e-05,2.73756445e-05,0.0282193786,0,0,0.00288268099,3.42140354e-08,0.00191456366,0,0,7.99637236e-07,0.0380554888,0,0,1.46644206e-07,0.0345100047,0,0,4.41219722e-06,0.0880210445,0,0,4.64520516e-07
10436.76,0.00203895628,0,0.00407393016,0.000328042871,0,0,0.0270724767,6.14255162e-08,0.000368723712,2.0280222e-10,0.0105947959,3.71490665e-08,3.98656589e-06,4.01852217e-10,1.74477947e-05,5.7973321e-12,0.00946858272,1.58195732e-06,0.000735503315,5.69707101e-08,0.000431824294,3.22133211e-08,0.00254620014,0,1.29077853e-06,0.00449582627,0,1.59285902e-06,6.13363443e-05,0,8.01260026e-08,0.000857240441,0,2.23910481e-06,0.000119579984,1.85739e-10,0,1.08652331e-05,2.72049218e-05,0.0163102945,0,0,9.87346583e-05,3.43047076e-08,0.0019061021,0,0,7.76703364e-07,0.0380531151,0,0,1.48772386e-07,0.0345063358,0,0,4.32029031e-06,0.0880177572,0,0,4.65023253e-07
10461.16,0.00203891811,0,0.00406927727,0.000328037245,0,0,0.0270720112,6.14264479e-08,0.000368718848,2.02732003e-10,0.0105946454,3.71884247e-08,3.98625266e-06,4.01650116e-10,1.74475821e-05,5.8010661e-12,0.00946701648,1.58035588e-06,0.000735493005,5.69404047e-08,0.000431807476,3.21815271e-08,0.00251641696,0,1.26930955e-06,0.00448940511,0,1.59113691e-06,6.08755292e-05,0,7.9636806e-08,0.000851224985,0,2.14879651e-06,0.000119562278,1.86332292e-10,0,1.08732012e-05,2.70257548e-05,0.0150720159,0,0,0.00136034248,3.43989027e-08,0.0018976424,0,0,7.55840201e-07,0.0380506239,0,0,1.5100583e-07,0.0345024854,0,0,4.22383747e-06,0.0880143073,0,0,4.65550857e-07
10482.12,0.00203888532,0,0.00406528036,0.000328032411,0,0,0.0270716114,6.14272483e-08,0.00036871467,2.02671685e-10,0.0105945161,3.7222234e-08,3.9859836e-06,4.01476508e-10,1.74473996e-05,5.80427366e-12,0.00946567106,1.57898021e-06,0.000735484148,5.69143719e-08,0.00043179303,3.21542156e-08,0.00249214433,0,1.25235688e-06,0.00448388922,0,1.58965759e-06,6.04796815e-05,0,7.92165782e-08,0.000823004872,0,2.01830026e-06,0.000119547066,1.86841939e-10,0,1.0880046e-05,2.69656624e-05,0.0112879554,0,0,3.94581713e-05,3.44799365e-08,0.00189039227,0,0,7.38047145e-07,0.038048484,0,0,1.54086793e-07,0.03449927,0,0,4.1711829e-06,0.0880113438,0,0,4.66004077e-07
