energy_eV,"Li6(n,elastic)","Li6(n,inelastic)","Li6(n,t)","Li7(n,elastic)","Li7(n,inelastic)","Li7(n,Xt)","Be9(n,elastic)","Be9(n,absorption)","C12(n,elastic)","C12(n,absorption)","C13(n,elastic)","C13(n,absorption)","O16(n,elastic)","O16(n,absorption)","O17(n,elastic)","O17(n,absorption)","O18(n,elastic)","O18(n,absorption)","Si28(n,elastic)","Si28(n,absorption)","Si29(n,elastic)","Si29(n,absorption)","Si30(n,elastic)","Si30(n,absorption)","Fe54(n,elastic)","Fe54(n,inelastic)","Fe54(n,absorption)","Fe56(n,elastic)","Fe56(n,inelastic)","Fe56(n,absorption)","Fe57(n,elastic)","Fe57(n,inelastic)","Fe57(n,absorption)","Fe58(n,elastic)","Fe58(n,inelastic)","Fe58(n,absorption)","U235(n,elastic)","U235(n,inelastic)","U235(n,2n)","U235(n,gamma)","U235(n,fission)","U238(n,elastic)","U238(n,inelastic)","U238(n,2n)","U238(n,gamma)","U238(n,fission)"
1540280,0.00399803557,0,0.000867022759,0.00385356892,0.000516235635,0,0.0949391293,0.000860480365,0.000102079157,2.18087655e-09,1.01391466e-06,2.05382056e-12,0.0126015657,1.88604117e-07,3.14379067e-06,2.67934176e-07,0.000116416589,1.052798e-09,0.003717008,1.32573541e-07,0.000157130592,4.64360218e-09,9.97938885e-05,5.98001495e-08,0.00135548805,0.000205464496,2.55575206e-06,0.0210210218,0.00457099317,1.40535438e-05,0.000332015064,0.00034757422,3.16226463e-07,6.55637701e-05,2.3252295e-05,5.81993226e-08,3.29705368e-09,1.79943486e-09,0,7.43063132e-11,1.15512818e-09,4.39545519e-07,3.93095802e-07,0,8.92505374e-09,4.91128256e-08
1556282,0.00401028237,0,0.000866920361,0.00384567678,0.000515599242,0,0.0936802619,0.000903982652,0.000101397737,2.18840021e-09,1.00538452e-06,2.09044517e-12,0.0124367021,1.89715968e-07,3.13798028e-06,2.6839255e-07,0.000119002091,1.03131719e-09,0.00364270616,1.25951201e-07,0.000153497521,4.66852243e-09,9.90761978e-05,5.98001495e-08,0.00136307984,0.000214157107,2.64173849e-06,0.0276012123,0.00595122273,1.64556922e-05,0.000332686447,0.000347445689,3.15438902e-07,6.54208143e-05,2.34152228e-05,5.82400914e-08,3.29781583e-09,1.80591087e-09,0,7.367057e-11,1.15711495e-09,4.39297146e-07,3.93296243e-07,0,8.77981569e-09,5.00470448e-08
1572000,0.00402231182,0,0.000866819781,0.00383792474,0.000514974134,0,0.0924437367,0.00094671287,0.000100728411,2.19579034e-09,9.96842296e-07,2.12641966e-12,0.012286936,1.91318384e-07,3.13227301e-06,2.68842788e-07,0.000119574053,9.78165438e-10,0.00372974539,1.43265297e-07,0.000149928929,4.69300041e-09,9.83712445e-05,5.98001495e-08,0.00137059262,0.000222695517,2.72710932e-06,0.0116419181,0.00268996812,2.02459788e-05,0.000333345916,0.000347319447,3.14665334e-07,6.52803956e-05,2.3575259e-05,5.82801366e-08,3.30270464e-09,1.8112862e-09,0,7.31899835e-11,1.15906646e-09,4.39053206e-07,3.93493066e-07,0,8.6371553e-09,5.15735813e-08
1580832,0.0040290712,0,0.000866763264,0.00383356885,0.000514622884,0,0.0917489288,0.000970722663,0.000100352314,2.19994288e-09,9.91144084e-07,2.14676709e-12,0.0122088189,1.92624734e-07,3.12906607e-06,2.69095778e-07,0.000118756363,9.39494456e-10,0.00871680211,2.11230746e-06,0.000147923725,4.70675467e-09,9.79751287e-05,5.98001495e-08,0.0013747772,0.000227493249,2.77499137e-06,0.00943295273,0.00487566235,1.99236006e-05,0.000333716473,0.000347248511,3.14230664e-07,6.52014938e-05,2.36651839e-05,5.83026382e-08,3.30545168e-09,1.81430661e-09,0,7.29199403e-11,1.16016302e-09,4.38916132e-07,3.93603662e-07,0,8.55699392e-09,5.24385638e-08
1587403,0.00403410018,0,0.000866721216,0.00383032806,0.000514361554,0,0.0912319923,0.000988586275,0.000100072498,2.20303237e-09,9.86560822e-07,2.16195655e-12,0.0121549512,1.9398116e-07,3.12668012e-06,2.69284003e-07,0.000117694899,9.09828102e-10,0.00605911622,1.08970593e-05,0.000146431854,4.71698783e-09,9.7680419e-05,5.98001495e-08,0.00137788064,0.000231062751,2.81049623e-06,0.0186504898,0.00522764367,1.93687668e-05,0.000333992168,0.000347195735,3.1390727e-07,6.5142791e-05,2.37320879e-05,5.83193793e-08,3.30749548e-09,1.8165538e-09,0,7.27190283e-11,1.16097886e-09,4.38814126e-07,3.93685955e-07,0,8.49735392e-09,5.31337333e-08
1594372,0.00403943376,0,0.000866676621,0.00382689099,0.000514084395,0,0.0906837454,0.00100753187,9.9775734e-05,2.20630899e-09,9.81699957e-07,2.17806601e-12,0.0121024642,1.95984473e-07,3.12414965e-06,2.69483628e-07,0.000115912277,8.71332905e-10,0.00830007275,7.13755635e-07,0.000144849623,4.7278408e-09,9.73678589e-05,5.98001495e-08,0.00138122685,0.000234848486,2.84815241e-06,0.0197363311,0.00575270962,1.87800988e-05,0.000334284562,0.000347139762,3.13564287e-07,6.50805325e-05,2.38030443e-05,5.83371344e-08,3.30966307e-09,1.8189371e-09,0,7.25059473e-11,1.16184412e-09,4.38705942e-07,3.93773233e-07,0,8.43410158e-09,5.38710087e-08
1606026,0.00404956085,0,0.000866525719,0.00382208718,0.000513611594,0,0.089883757,0.00103921389,9.93005662e-05,2.2115093e-09,9.73571188e-07,2.26691257e-12,0.0120300692,2.01485917e-07,3.11991796e-06,2.6981746e-07,0.000111939738,8.06909352e-10,0.00640884309,2.41094362e-07,0.00014219711,4.74598982e-09,9.69652945e-05,5.98001495e-08,0.00138370899,0.000239697545,2.92513154e-06,0.00921813858,0.00455072073,1.79043055e-05,0.000334706953,0.000346612465,3.12736911e-07,6.49920871e-05,2.39084773e-05,5.84070346e-08,3.31328791e-09,1.8229226e-09,0,7.21496193e-11,1.16305378e-09,4.38636514e-07,3.94034344e-07,0,8.34983086e-09,5.43360583e-08
1619259,0.00406234106,0,0.000866273426,0.0038176335,0.000513064849,0,0.0890993214,0.0010751885,9.87833936e-05,2.21711829e-09,9.64340922e-07,2.43344925e-12,0.0120050145,2.15523952e-07,3.11511285e-06,2.70196528e-07,0.000106275545,7.34014798e-10,0.00648536717,1.64174416e-07,0.000139178204,4.76659786e-09,9.66355715e-05,5.98001495e-08,0.00138326848,0.000243632343,3.02740682e-06,0.0189983192,0.00403750739,1.80600234e-05,0.000335115958,0.000345553791,3.11528261e-07,6.49082729e-05,2.40141707e-05,5.85290469e-08,3.31740395e-09,1.82744811e-09,0,7.17450116e-11,1.16417571e-09,4.38675895e-07,3.9445294e-07,0,8.27694613e-09,5.46288874e-08
1633040,0.00407565052,0,0.000866010685,0.00381299539,0.000512495463,0,0.0882824009,0.00111265241,9.82448041e-05,2.22295955e-09,9.54728416e-07,2.60688249e-12,0.0122869993,3.02558535e-07,3.11010875e-06,2.70591293e-07,9.98743896e-05,6.60235379e-10,0.00914010293,2.01285961e-07,0.000136034279,4.7880593e-09,9.6292194e-05,5.98001495e-08,0.00138284129,0.000247730073,3.13390888e-06,0.0151183636,0.00517713566,1.82222296e-05,0.000335541779,0.000344451279,3.10269565e-07,6.48209878e-05,2.4124241e-05,5.8656112e-08,3.32169044e-09,1.83216103e-09,0,7.13236485e-11,1.16534411e-09,4.38716906e-07,3.94888871e-07,0,8.20104313e-09,5.49338429e-08
1643200,0.00408546289,0,0.00086581698,0.00380957593,0.000512075684,0,0.0876801289,0.00114027291,9.78477307e-05,2.227266e-09,9.47641625e-07,2.73474562e-12,0.014800744,6.70460457e-07,3.10641949e-06,2.70882333e-07,9.49728883e-05,6.11331859e-10,0.00639782992,1.00497386e-06,0.000133716431,4.80388169e-09,9.60390401e-05,5.98001495e-08,0.00138250268,0.000250751104,3.21242973e-06,0.00634118072,0.00397309964,1.8249805e-05,0.000335855717,0.000343638455,3.09341595e-07,6.47566371e-05,2.420539e-05,5.87497903e-08,3.32485065e-09,1.83563562e-09,0,7.10129999e-11,1.1662055e-09,4.38773711e-07,3.95223887e-07,0,8.14508398e-09,5.52529382e-08
1648321,0.00409040866,0,0.000865719346,0.0038078522,0.000511864094,0,0.0873765624,0.00115419462,9.76475916e-05,2.2294366e-09,9.44069632e-07,2.79919317e-12,0.0324692332,3.35251109e-06,3.10455997e-06,2.71029028e-07,9.25353634e-05,5.86951185e-10,0.00998252421,3.57589979e-07,0.000132548153,4.81185673e-09,9.59114415e-05,5.98001495e-08,0.00138235951,0.000252273816,3.25201105e-06,0.0152429983,0.00787755696,1.8229266e-05,0.000336014002,0.000343228755,3.08873838e-07,6.47242021e-05,2.4246292e-05,5.87970074e-08,3.3264435e-09,1.83738694e-09,0,7.08564219e-11,1.16663968e-09,4.3883159e-07,3.9540771e-07,0,8.11687859e-09,5.5418728e-08
1656195,0.00409801324,0,0.000865569225,0.0038052018,0.000511538756,0,0.0869098015,0.00117560027,9.73398597e-05,2.23277411e-09,9.38509599e-07,2.89829947e-12,0.0167309007,9.93718286e-07,3.1017008e-06,2.71254584e-07,8.88632878e-05,5.52573308e-10,0.00943641627,4.55777123e-07,0.000130751821,4.82411908e-09,9.57152472e-05,5.98001495e-08,0.00138208819,0.000254615145,3.31287243e-06,0.0107944895,0.00966423093,1.81989048e-05,0.00033625738,0.000342618246,3.08154622e-07,6.46743303e-05,2.43091824e-05,5.88696081e-08,3.32889266e-09,1.84007974e-09,0,7.06156692e-11,1.16730726e-09,4.38920583e-07,3.95690354e-07,0,8.07351026e-09,5.56736447e-08
1664318,0.0041058583,0,0.000865414356,0.0038024676,0.000511203129,0,0.0864282803,0.00119768285,9.70223963e-05,2.23621715e-09,9.32382985e-07,3.00061123e-12,0.0124318258,4.05222293e-07,3.09875121e-06,2.71487272e-07,8.51792084e-05,5.20611853e-10,0.00792163796,6.03666977e-07,0.000128898682,4.8367692e-09,9.55128486e-05,5.98001495e-08,0.00138182412,0.000257030503,3.37565087e-06,0.015104414,0.0077583293,1.81672434e-05,0.000336508413,0.000343404129,3.0741274e-07,6.46228815e-05,2.43740617e-05,5.89445047e-08,3.33141927e-09,1.8428577e-09,0,7.03673032e-11,1.16799595e-09,4.39012384e-07,3.95981936e-07,0,8.02877043e-09,5.60446702e-08
1672040,0.00411331609,0,0.000865267133,0.00379986837,0.000510884071,0,0.0859705298,0.00121867552,9.67206049e-05,2.23949022e-09,9.26558817e-07,3.09787226e-12,0.0118001758,2.89983011e-07,3.09594722e-06,2.71708474e-07,8.18741274e-05,4.9025455e-10,0.00607347706,1.65159794e-07,0.000127137026,4.84879483e-09,9.53204416e-05,5.98001495e-08,0.00138158176,0.000259326614,3.43532583e-06,0.0292188878,0.00757512906,1.80600259e-05,0.000336747054,0.000344151217,3.06707482e-07,6.45739719e-05,2.4435738e-05,5.90157037e-08,3.33382115e-09,1.84549852e-09,0,7.0131198e-11,1.16865065e-09,4.39099649e-07,3.96259123e-07,0,7.98623919e-09,5.64878904e-08
1683817,0.00412469012,0,0.000865042599,0.00379590422,0.000510397469,0,0.085272404,0.00125069146,9.62603358e-05,2.24448206e-09,9.17550334e-07,3.24620731e-12,0.0114737511,5.03005793e-07,3.09167081e-06,2.72045834e-07,7.71296482e-05,4.51627764e-10,0.00461081802,1.41362217e-07,0.000124450284,4.8671354e-09,9.50269973e-05,5.98001495e-08,0.0013812009,0.000262828428,3.52634534e-06,0.0094517145,0.00236236091,1.73795744e-05,0.000337111025,0.000345290626,3.05631817e-07,6.44993767e-05,2.45298017e-05,5.91242903e-08,3.33748431e-09,1.8495261e-09,0,6.97711085e-11,1.16964914e-09,4.39232738e-07,3.96681868e-07,0,7.92137381e-09,5.71638556e-08
1689382,0.0041300647,0,0.0008649365,0.00379403104,0.000510167534,0,0.0849425177,0.0012658202,9.60428443e-05,2.24684086e-09,9.12821e-07,3.31630024e-12,0.0285538968,0.000288138393,3.08965007e-06,2.72205247e-07,7.50453383e-05,4.34727727e-10,0.00422238479,1.36506499e-07,0.000123180715,4.8758019e-09,9.48883357e-05,5.98001495e-08,0.00138104163,0.000264483161,3.56935794e-06,0.0207369391,0.00465147958,1.70586917e-05,0.000337283014,0.000345829033,3.05123526e-07,6.44641282e-05,2.45742497e-05,5.91756008e-08,3.33921527e-09,1.85142926e-09,0,6.9600955e-11,1.17012095e-09,4.39295611e-07,3.96881625e-07,0,7.890723e-09,5.75771776e-08
1697350,0.00413776007,0,0.000864784587,0.00379134901,0.000509838312,0,0.0844701847,0.00128748163,9.57314387e-05,2.2502182e-09,9.06049511e-07,3.41665973e-12,0.011270768,3.25340968e-07,3.08675676e-06,2.72433495e-07,7.22590909e-05,4.11938329e-10,0.00383642595,1.32202936e-07,0.000121362937,4.88821063e-09,9.46897992e-05,5.98001495e-08,0.00138077865,0.000266852432,3.63094474e-06,0.0156220117,0.00837112579,1.65985556e-05,0.000337529269,0.000346599928,3.04395752e-07,6.44136591e-05,2.46378907e-05,5.92490676e-08,3.34169366e-09,1.85415421e-09,0,6.93573281e-11,1.1707965e-09,4.39385612e-07,3.97167636e-07,0,7.84683712e-09,5.82941474e-08
1716000,0.00415744595,0,0.000863965504,0.00379323231,0.000508972709,0,0.083364636,0.00133818218,9.50563448e-05,2.25812237e-09,9.00916929e-07,3.65156226e-12,0.0110717755,2.08326344e-07,3.07998465e-06,2.72967737e-07,6.62749776e-05,3.66037186e-10,0.00332837824,1.2804844e-07,0.000117277561,4.91725468e-09,9.36988609e-05,5.98001495e-08,0.00137318679,0.000270214339,3.83431773e-06,0.00883668531,0.0027584735,1.43774225e-05,0.000338060745,0.000345733382,3.02438321e-07,6.38904921e-05,2.49999679e-05,5.83062461e-08,3.34749463e-09,1.86053226e-09,0,6.87870922e-11,1.17237771e-09,4.39865839e-07,3.9769297e-07,0,7.74411691e-09,5.99722854e-08
1731333,0.00417386259,0,0.000863227952,0.00379589192,0.000508248119,0,0.082455715,0.00137986528,9.45086438e-05,2.26462062e-09,1.06970182e-06,3.84468676e-12,0.0109260836,1.98746339e-07,3.074417e-06,2.73406919e-07,6.20596252e-05,3.36200142e-10,0.0030996389,1.27644482e-07,0.000113941849,4.94113308e-09,9.2812509e-05,5.98001495e-08,0.00136600231,0.000272680979,4.00960262e-06,0.018196213,0.00818711987,1.19529917e-05,0.000338491495,0.000344657285,3.0079438e-07,6.34052165e-05,2.55460963e-05,5.73793031e-08,3.35335894e-09,1.86581889e-09,0,6.82456083e-11,1.17367764e-09,4.40297361e-07,3.98105221e-07,0,7.65966615e-09,6.0825357e-08
1745200,0.0041887115,0,0.000862560441,0.00379829723,0.000507592808,0,0.0816336966,0.00141756268,9.40133089e-05,2.27049757e-09,1.97419811e-06,4.019346e-12,0.0107963696,1.94469175e-07,3.0693817e-06,2.73803978e-07,5.8676509e-05,3.14029735e-10,0.00295753602,1.28569706e-07,0.000110925066,4.96272846e-09,9.2010902e-05,5.98001495e-08,0.00135947631,0.000274911768,4.16811254e-06,0.007782701,0.00653733178,1.08159319e-05,0.00033888106,0.000343684074,2.99307618e-07,6.29663385e-05,2.60400089e-05,5.65409859e-08,3.3611768e-09,1.87069867e-09,0,6.75890564e-11,1.17485319e-09,4.40687626e-07,3.98478056e-07,0,7.58328978e-09,6.15968658e-08
1757130,0.00420148615,0,0.000861986146,0.00380036656,0.000507029033,0,0.0810500444,0.00144999439,9.35871644e-05,2.2755536e-09,1.10409173e-06,4.16960817e-12,0.0106817019,1.92582907e-07,3.06504974e-06,2.74145574e-07,5.60166331e-05,2.99908879e-10,0.00273162651,8.09067038e-07,0.000109275293,5.04190682e-09,9.14030335e-05,5.98001495e-08,0.00135389508,0.000276830967,4.30448848e-06,0.0215400794,0.00437399516,1.15002488e-05,0.000339216258,0.000343025784,2.98028535e-07,6.25887648e-05,2.64649297e-05,5.58197682e-08,3.36790263e-09,1.87489682e-09,0,6.70242145e-11,1.17586453e-09,4.41023376e-07,3.98798825e-07,0,7.51758173e-09,6.21203714e-08
1772334,0.00421776651,0,0.000861254225,0.00380300379,0.000506310539,0,0.0803750706,0.00149132678,9.30440714e-05,2.28199718e-09,9.4671831e-07,4.36110703e-12,0.0105248185,1.9093629e-07,3.05952896e-06,2.74580916e-07,5.29204276e-05,2.86494121e-10,0.00265499179,7.88242361e-07,0.000105159136,5.19480666e-09,8.88361628e-05,5.98001495e-08,0.00134676885,0.000279276842,4.4782899e-06,0.015246506,0.00268313931,1.23714839e-05,0.000339643397,0.000344261049,2.96398488e-07,6.2107572e-05,2.70064634e-05,5.49006238e-08,3.37647425e-09,1.88024708e-09,0,6.63043606e-11,1.17715342e-09,4.41451268e-07,3.99207624e-07,0,7.43384114e-09,6.27829346e-08
1786950,0.00423341724,0,0.00086055061,0.00380553902,0.000505619832,0,0.0797261965,0.0015310603,9.25219819e-05,2.28819155e-09,9.53196262e-07,4.54505541e-12,0.0103524465,1.89613796e-07,3.05422168e-06,2.74999421e-07,5.01368463e-05,2.86602183e-10,0.00268443196,7.68223058e-07,0.000106437406,5.34179297e-09,8.98198245e-05,5.98001495e-08,0.00133990488,0.000281628138,4.64537085e-06,0.0147425876,0.0030140357,1.32930822e-05,0.000340054044,0.000345448536,2.94831437e-07,6.16449889e-05,2.75270537e-05,5.40170264e-08,3.38471438e-09,1.88539043e-09,0,6.56123464e-11,1.17839246e-09,4.41862612e-07,3.99600604e-07,0,7.35333926e-09,6.27594245e-08
1802508,0.00425003159,0,0.000859714622,0.00380953554,0.000504820492,0,0.0790665536,0.00157335464,9.19742876e-05,2.2946838e-09,9.60845491e-07,4.71624549e-12,0.0101337353,1.88565246e-07,3.04857235e-06,2.75444907e-07,4.71909663e-05,3.14849132e-10,0.00287564094,7.46913513e-07,0.000115918825,5.49825283e-09,9.62201802e-05,5.98001495e-08,0.00133339667,0.000284228819,4.8375058e-06,0.016574158,0.00212220836,1.41370923e-05,0.000340524513,0.000346457717,2.93319819e-07,6.12130198e-05,2.80161654e-05,5.32044387e-08,3.39348556e-09,1.89086529e-09,0,6.48757319e-11,1.17967884e-09,4.42345384e-07,3.99977892e-07,0,7.2669594e-09,6.3208839e-08
1814263,0.0042624075,0,0.000858740849,0.00381765775,0.000503964469,0,0.0786903218,0.00160531007,9.15920957e-05,2.2991906e-09,9.666158e-07,4.75020792e-12,0.0099873836,1.88750567e-07,3.04430393e-06,2.7578153e-07,4.47504067e-05,3.98597337e-10,0.00277328398,7.30812876e-07,0.000110547772,5.61646753e-09,9.27927461e-05,5.98001495e-08,0.00133172293,0.000286578432,5.03878247e-06,0.0121322786,0.00373138552,1.40829255e-05,0.000341011122,0.000346218326,2.92792694e-07,6.11242085e-05,2.81300539e-05,5.30935374e-08,3.40011267e-09,1.89500193e-09,0,6.43191754e-11,1.18052294e-09,4.42886735e-07,4.00101678e-07,0,7.19898239e-09,6.47511732e-08
1824763,0.00427346213,0,0.00085787104,0.00382491281,0.000503199837,0,0.0783542375,0.00163385427,9.12507078e-05,2.30321624e-09,9.71770053e-07,4.78054442e-12,0.0111131594,1.95922284e-07,3.04049122e-06,2.76082213e-07,4.2204695e-05,7.11056174e-10,0.00370444067,7.16431193e-07,0.000157677028,5.72206138e-09,0.00012396159,5.98001495e-08,0.00133019141,0.000288677198,5.21878177e-06,0.0190185949,0.00222950892,1.40340929e-05,0.000341445774,0.000346004494,2.92321849e-07,6.10448789e-05,2.82317834e-05,5.29944763e-08,3.40603224e-09,1.89869694e-09,0,6.38220387e-11,1.18127692e-09,4.43370289e-07,4.00212241e-07,0,7.1382626e-09,6.53995213e-08
1833660,0.00428282908,0,0.000857134021,0.00383106026,0.000502551938,0,0.0780694668,0.00165804038,9.09614384e-05,2.3066273e-09,9.76137423e-07,4.80624954e-12,0.0303385423,3.04557701e-07,3.03726058e-06,2.76336992e-07,4.30825711e-05,2.41073431e-09,0.00529277122,7.04245114e-07,0.000238194186,5.81153478e-09,0.000177124933,5.98001495e-08,0.00132890578,0.000290455574,5.37134222e-06,0.0193876124,0.00342007783,1.39927309e-05,0.000341814013,0.000345823314,2.91922921e-07,6.09776604e-05,2.83179822e-05,5.29105385e-08,3.41104809e-09,1.90182784e-09,0,6.34007981e-11,1.1819158e-09,4.43780021e-07,4.00305925e-07,0,7.08681271e-09,6.59488883e-08
1842210,0.00429183071,0,0.000856425748,0.00383696794,0.00050192931,0,0.0777958209,0.00168128337,9.0683451e-05,2.30990532e-09,9.80334458e-07,4.83095212e-12,0.0157073804,2.17934365e-07,3.03415595e-06,2.76581835e-07,8.35176646e-05,5.94256023e-09,0.00886630659,6.92534315e-07,0.00041952229,5.89751806e-09,0.000296739349,5.98001495e-08,0.00132765671,0.000292164589,5.51784743e-06,0.0132765202,0.00657737302,1.3953802e-05,0.000342167889,0.0003456492,2.91539553e-07,6.09130635e-05,2.8400819e-05,5.28298745e-08,3.41586832e-09,1.90483663e-09,0,6.29959868e-11,1.18252975e-09,4.44173773e-07,4.00395952e-07,0,7.03736952e-09,6.63491055e-08
1851250,0.00430139702,0,0.000855651396,0.0038432142,0.000501270998,0,0.0775064498,0.00170585814,9.03895323e-05,2.3133712e-09,9.84772024e-07,4.8570704e-12,0.0130356635,2.01796913e-07,3.03087339e-06,2.76840709e-07,5.76295624e-05,1.06775389e-09,0.0110920792,6.80152371e-07,0.000558714854,5.98842964e-09,0.000388582742,5.98001495e-08,0.00132633436,0.000293971544,5.67274934e-06,0.020346237,0.00914237541,1.39120148e-05,0.000342542047,0.000345465108,2.91134213e-07,6.08447645e-05,2.84884032e-05,5.27445876e-08,3.42096479e-09,1.90801785e-09,0,6.25679757e-11,1.18317889e-09,4.4459009e-07,4.0049113e-07,0,6.98509294e-09,6.63848499e-08
1865840,0.00431732735,0,0.000854145282,0.00385329528,0.000500208524,0,0.0770394529,0.00174552059,8.99151656e-05,2.31896492e-09,9.91093312e-07,4.89921631e-12,0.0124082922,1.95456935e-07,3.02557554e-06,2.77258516e-07,4.83780744e-05,3.6308788e-10,0.00891906128,6.6016868e-07,0.00044413106,6.13515453e-09,0.000313189389,5.98001495e-08,0.00132423809,0.000296887826,5.92276612e-06,0.0180875353,0.00886336271,1.38443145e-05,0.000343146004,0.000345167988,2.90479965e-07,6.07345342e-05,2.86297588e-05,5.26069398e-08,3.42919017e-09,1.91315215e-09,0,6.18771923e-11,1.18422657e-09,4.45262001e-07,4.00644741e-07,0,6.90072177e-09,6.64425392e-08
1880700,0.00433355249,0,0.000852611296,0.00386356291,0.000499126387,0,0.0765638405,0.00178591655,8.94320204e-05,2.32466216e-09,9.83515975e-07,4.94201932e-12,0.0134781444,1.93261302e-07,3.02017964e-06,2.77684054e-07,4.50777586e-05,2.46442591e-10,0.00632352633,6.39815174e-07,0.000301489595,6.28459507e-09,0.000219302827,5.98001495e-08,0.00132210326,0.000299858087,6.17740729e-06,0.0271386022,0.00958648294,1.37761889e-05,0.000343761131,0.00034486537,2.89813602e-07,6.0622264e-05,2.87737302e-05,5.24667448e-08,3.43756778e-09,1.91838146e-09,0,6.11736254e-11,1.18529363e-09,4.45946346e-07,4.00801221e-07,0,6.81478892e-09,6.70712554e-08
1895000,0.00434916618,0,0.000851135119,0.0038734436,0.000498085031,0,0.0761061168,0.00182479018,8.89670825e-05,2.3301447e-09,9.7622419e-07,4.9832093e-12,0.0175661036,1.91934506e-07,3.01498709e-06,2.78093557e-07,4.31454558e-05,2.07977001e-10,0.00420910711,6.20228691e-07,0.000188271462,6.42840361e-09,0.000144806808,5.98001495e-08,0.00132003047,0.000302716446,6.42244797e-06,0.00823321326,0.00290522347,1.37102711e-05,0.000344353078,0.000344574163,2.8917239e-07,6.05142248e-05,2.8912276e-05,5.2331833e-08,3.44562968e-09,1.9234137e-09,0,6.04965725e-11,1.18632048e-09,4.46604901e-07,4.00951829e-07,0,6.73209415e-09,6.81862939e-08
1910320,0.00436650599,0,0.000849354893,0.00388626472,0.000496732214,0,0.0758349303,0.00186643648,8.85083379e-05,2.33601757e-09,9.68412291e-07,5.0273373e-12,0.0194255433,1.91069487e-07,3.00942417e-06,2.78532268e-07,4.15719595e-05,1.85607198e-10,0.00334806293,5.99245131e-07,0.000155128321,6.58266083e-09,0.000123106383,5.98001495e-08,0.00131948612,0.000305941762,6.76817296e-06,0.0119115609,0.00375849609,1.36464259e-05,0.00034506843,0.000344158512,2.8894053e-07,6.04318166e-05,2.90314197e-05,5.22631027e-08,3.45426661e-09,1.92880489e-09,0,5.97712263e-11,1.18742057e-09,4.4739438e-07,4.01297307e-07,0,6.64350085e-09,6.9002711e-08
1927170,0.00438590386,0,0.000847290965,0.00390155762,0.0004951179,0,0.0756534231,0.00191224161,8.80247512e-05,2.34247657e-09,9.59820223e-07,5.07587235e-12,0.0140239162,1.90288095e-07,3.00330568e-06,2.79014794e-07,4.02103063e-05,1.72521476e-10,0.00653651961,5.76165954e-07,0.000326497652,6.75305377e-09,0.000236236006,5.98001495e-08,0.00131978305,0.000309576125,7.19275846e-06,0.0321269807,0.00529967571,1.3580342e-05,0.000345898475,0.000343646094,2.8892796e-07,6.03589432e-05,2.91468571e-05,5.22279034e-08,3.46376612e-09,1.93473449e-09,0,5.89734401e-11,1.18863053e-09,4.48307325e-07,4.01775398e-07,0,6.54606037e-09,6.89945887e-08
1943700,0.00440493334,0,0.000845266234,0.0039165601,0.000493534245,0,0.0754753738,0.00195717686,8.75503483e-05,2.34881292e-09,9.51448428e-07,5.12348575e-12,0.0119276952,1.89521542e-07,2.99730338e-06,2.79488155e-07,3.90634803e-05,1.62964797e-10,0.0051220984,5.53525076e-07,0.000244955298,6.92021118e-09,0.00018264271,5.98001495e-08,0.00132006217,0.00031314148,7.60927543e-06,0.0317736244,0.00464755417,1.35150411e-05,0.000346712756,0.000343143407,2.88918788e-07,6.02874538e-05,2.92601021e-05,5.21933725e-08,3.47308522e-09,1.94055149e-09,0,5.81908048e-11,1.18981751e-09,4.49202961e-07,4.02244401e-07,0,6.45047083e-09,6.90057372e-08
1959776,0.00442399758,0,0.000843110652,0.00393115052,0.000491994084,0,0.0753022107,0.00200087749,8.7088975e-05,2.35497523e-09,9.43332993e-07,5.16979148e-12,0.0110741151,1.88876786e-07,2.99146594e-06,2.79948516e-07,3.81273804e-05,1.57829253e-10,0.0053089264,5.31506034e-07,0.000253139683,7.08277794e-09,0.000188192896,5.98001495e-08,0.00132034666,0.000316608909,8.01435529e-06,0.0124779077,0.00774736004,1.34518442e-05,0.000347504659,0.000342654527,2.88946281e-07,6.02179288e-05,2.93702372e-05,5.21597882e-08,3.48214837e-09,1.94620871e-09,0,5.74296648e-11,1.19097189e-09,4.50441682e-07,4.02456191e-07,0,6.3575058e-09,6.90810462e-08
1976520,0.00444422813,0,0.000840740346,0.00394634722,0.000490389926,0,0.0751218315,0.00204639354,8.66084305e-05,2.3613936e-09,9.36476814e-07,5.21783881e-12,0.0105983996,1.8827286e-07,2.98538594e-06,2.80428006e-07,3.73061284e-05,1.54071938e-10,0.00720252315,5.08572043e-07,0.000346919905,7.25209927e-09,0.000250174404,5.98001495e-08,0.00132064575,0.000320220393,8.43627691e-06,0.0280493861,0.00751987132,1.33860894e-05,0.000348329467,0.000342145333,2.88974915e-07,6.01455155e-05,2.94849489e-05,5.2124807e-08,3.49158812e-09,1.95210101e-09,0,5.66368973e-11,1.19217424e-09,4.5176556e-07,4.0265439e-07,0,6.26067766e-09,6.91401665e-08
