energy_eV,"F19(n,elastic)","F19(n,absorption)","Li6(n,elastic)","Li6(n,inelastic)","Li6(n,t)","Li7(n,elastic)","Li7(n,inelastic)","Li7(n,Xt)","Be9(n,elastic)","Be9(n,absorption)","U235(n,elastic)","U235(n,inelastic)","U235(n,2n)","U235(n,gamma)","U235(n,fission)","U238(n,elastic)","U238(n,inelastic)","U238(n,2n)","U238(n,gamma)","U238(n,fission)"
3069.563,0.176430749,2.26846791e-06,0.00106468659,0,0.00386125814,0.0188268212,0,0,0.0587817406,2.42488083e-07,0.000223894326,4.12800436e-11,0,3.38183827e-05,0.000132274607,0.0303483332,0,0,0.000131167289,8.97803037e-08
3083.996,0.176429408,2.26844635e-06,0.00106465768,0,0.00385201628,0.0188268184,0,0,0.058780334,2.4193526e-07,0.000223818565,4.13934819e-11,0,3.39196692e-05,0.000100159893,0.0285457434,0,0,0.000615872376,8.9297234e-08
3100.238,0.176427898,2.26842209e-06,0.00106462515,0,0.00384161607,0.0188268152,0,0,0.0587787512,2.41313149e-07,0.000223733377,4.15211254e-11,0,3.40336592e-05,9.37765295e-05,0.0238893654,0,0,0.000156131435,8.87536392e-08
3109.874,0.176427002,2.2684077e-06,0.00106460585,0,0.00383544586,0.0188268134,0,0,0.0587778121,2.40944064e-07,0.000223682756,4.15968625e-11,0,3.41012864e-05,7.30405296e-05,0.165755385,0,0,0.0249395819,8.84290897e-08
3120.782,0.176425988,2.26839141e-06,0.001064584,0,0.00382846116,0.0188268113,0,0,0.0587767491,2.40526259e-07,0.000223625454,4.16825934e-11,0,3.41778299e-05,7.85804967e-05,0.0337034768,0,0,0.000323920938,8.80660402e-08
3134.933,0.176424672,2.26837028e-06,0.00106455565,0,0.0038199478,0.0188268105,0,0,0.05877537,2.39984238e-07,0.000223551189,4.17938184e-11,0,3.42771551e-05,0.000118164684,0.0323383998,0,0,0.00791339837,8.75923883e-08
3148.658,0.176423396,2.26834978e-06,0.00106452816,0,0.0038119164,0.0188268105,0,0,0.0587740324,2.39458534e-07,0.000223479252,4.19016849e-11,0,3.4373474e-05,8.2471802e-05,0.0964206984,0,0,0.0148587486,8.71317956e-08
3162.07,0.176422149,2.26832975e-06,0.00106450129,0,0.00380406815,0.0188268105,0,0,0.0587727254,2.38944819e-07,0.00022340875,4.20070935e-11,0,3.44675929e-05,6.95258404e-05,0.0291058381,0,0,3.01989043e-05,8.66841619e-08
3174.343,0.176421008,2.26831142e-06,0.00106447671,0,0.00379688641,0.0188268104,0,0,0.0587715293,2.38474731e-07,0.000223344349,4.21035585e-11,0,3.45537228e-05,4.91458052e-05,0.022658925,0,0,0.00304175728,8.62733705e-08
3182.998,0.176420203,2.26829849e-06,0.00106445937,0,0.0037918218,0.0188268071,0,0,0.0587706858,2.38143221e-07,0.000223298891,4.21715845e-11,0,3.46144701e-05,7.43017477e-05,0.0356805594,0,0,0.0010922992,8.59836291e-08
3192.919,0.176419281,2.26828367e-06,0.0010644395,0,0.00378601637,0.0188268033,0,0,0.058769719,2.37763221e-07,0.000223246909,4.22495566e-11,0,3.46840926e-05,0.00011067592,0.045319829,0,0,0.00120619668,8.56515453e-08
3206.549,0.176418014,2.26826332e-06,0.0010644122,0,0.00377804056,0.0188267981,0,0,0.0587683907,2.37241156e-07,0.000223175355,4.23566767e-11,0,3.47797474e-05,7.33379033e-05,0.103245908,0,0,0.0165725349,8.51942175e-08
3220.142,0.17641675,2.26824301e-06,0.00106438497,0,0.0037700864,0.018826793,0,0,0.058767066,2.36720508e-07,0.000223103987,4.24635096e-11,0,3.48751416e-05,7.61245638e-05,0.0304828444,0,0,0.00591066675,8.47405313e-08
3229.615,0.17641587,2.26822887e-06,0.00106436599,0,0.00376454312,0.018826791,0,0,0.0587661428,2.36357667e-07,0.000223054309,4.25379651e-11,0,3.49416236e-05,0.00010464868,0.0348990839,0,0,0.00211572951,8.44233904e-08
3244.178,0.176414516,2.26820712e-06,0.00106433682,0,0.00375602135,0.0188267882,0,0,0.0587647236,2.35799865e-07,0.000222977768,4.26524126e-11,0,3.50438368e-05,0.00010951444,0.0259494224,0,0,9.67630538e-05,8.39360512e-08
3253.982,0.176413604,2.26819247e-06,0.00106431718,0,0.00375028438,0.0188267864,0,0,0.0587637681,2.35424346e-07,0.000222926345,4.27294678e-11,0,3.51126338e-05,9.02855086e-05,0.0279817058,0,0,0.000140939513,8.36079104e-08
3268.177,0.176412285,2.26817127e-06,0.00106428875,0,0.00374197795,0.0188267837,0,0,0.0587623847,2.3488064e-07,0.000222851895,4.28410352e-11,0,3.52122498e-05,9.44066835e-05,0.0228483105,0,0,0.00539135986,8.31328269e-08
3277.609,0.176411408,2.26815719e-06,0.00106426985,0,0.00373645867,0.0188267819,0,0,0.0587614656,2.3451937e-07,0.000222802396,4.2915164e-11,0,3.5278445e-05,9.897647e-05,0.0590636471,0,0,0.00586978853,8.28161632e-08
3293.591,0.176409922,2.26813332e-06,0.00106423784,0,0.00372710654,0.0188267788,0,0,0.058759908,2.33907217e-07,0.000222718459,4.30407803e-11,0,3.53906105e-05,0.0001192282,0.0294615041,0,0,0.000115576153,8.22822374e-08
3305.212,0.176408841,2.26811596e-06,0.00106421456,0,0.00372030633,0.0188267766,0,0,0.0587587755,2.33462101e-07,0.00022265745,4.3132108e-11,0,3.54721644e-05,0.000154877854,0.0219687594,0,0,0.000435846706,8.18932953e-08
3313.848,0.176408039,2.26810306e-06,0.00106419727,0,0.00371531709,0.0188267749,0,0,0.0587579339,2.3313132e-07,0.000222612095,4.31999919e-11,0,3.5532769e-05,8.9105558e-05,0.129089148,0,0,0.0127188286,8.16027e-08
3324.012,0.176407094,2.26808788e-06,0.00106417691,0,0.00370985394,0.018826773,0,0,0.0587569434,2.32742012e-07,0.000222558722,4.327987e-11,0,3.56040999e-05,8.50644052e-05,0.0977223121,0,0,0.00799689272,8.12631573e-08
3335.153,0.176406058,2.26807124e-06,0.00106415461,0,0.00370386566,0.0188267709,0,0,0.0587558576,2.32315282e-07,0.000222500286,4.33674333e-11,0,3.5682292e-05,9.29045218e-05,0.107088089,0,0,0.0130240077,8.08899366e-08
3347.331,0.176404926,2.26805306e-06,0.00106413022,0,0.00369731999,0.0188267686,0,0,0.0587546708,2.31848832e-07,0.000222436445,4.34631498e-11,0,3.57677513e-05,8.83354489e-05,0.0282796846,0,0,0.00139159978,8.04836156e-08
3357.483,0.176403982,2.26803789e-06,0.00106410989,0,0.00369186329,0.0188267666,0,0,0.0587536815,2.31459984e-07,0.000222412634,4.36519835e-11,0,3.57437446e-05,6.74055667e-05,0.108373429,0,0,0.0117892101,8.01425912e-08
3374.669,0.176402384,2.26801223e-06,0.00106407548,0,0.00368262582,0.0188267633,0,0,0.0587520066,2.30801714e-07,0.00022239013,4.40375196e-11,0,3.56455751e-05,5.47000547e-05,0.0279154297,0,0,0.000287553206,7.95686586e-08
3386.442,0.17640129,2.26799464e-06,0.00106405191,0,0.00367629783,0.0188267611,0,0,0.0587508593,2.30350777e-07,0.000222374739,4.43016237e-11,0,3.55783289e-05,7.33491836e-05,0.0238435321,0,0,0.00145006792,7.91745932e-08
3397.216,0.176400288,2.26797855e-06,0.00106403033,0,0.00367050681,0.018826759,0,0,0.0587498093,2.29938105e-07,0.000222360622,4.45433094e-11,0,3.55167925e-05,0.000101170177,0.0227958069,0,0,0.00093173897,7.88140301e-08
3407.16,0.176399363,2.2679637e-06,0.00106401042,0,0.00366516191,0.0188267571,0,0,0.0587488402,2.29557223e-07,0.000222347694,4.47663883e-11,0,3.54599897e-05,0.000103389896,0.0686415127,0,0,0.00682773833,7.84799623e-08
3418.317,0.176398326,2.26794704e-06,0.00106398808,0,0.00365916503,0.018826755,0,0,0.0587477529,2.2912988e-07,0.000222333011,4.50166786e-11,0,3.53962524e-05,0.000115376321,0.0276953297,0,0,0.00269037583,7.81078215e-08
3434.231,0.176396847,2.26792327e-06,0.00106395622,0,0.00365061126,0.018826752,0,0,0.058746202,2.28520332e-07,0.000222312245,4.53736725e-11,0,3.53053608e-05,6.76064532e-05,0.0554435748,0,0,0.00396915076,7.7573971e-08
3447.948,0.176395571,2.26790278e-06,0.00106392875,0,0.00364323837,0.0188267494,0,0,0.0587448652,2.27994934e-07,0.000222294298,4.56813879e-11,0,3.52270058e-05,6.03603641e-05,0.0234878963,0,0,0.000528135507,7.71160907e-08
3457.066,0.176394724,2.26788916e-06,0.00106391049,0,0.00363833745,0.0188267476,0,0,0.0587439766,2.27645691e-07,0.000222282425,4.5885928e-11,0,3.51749182e-05,7.46412568e-05,0.24342469,0,0,0.011671872,7.68063083e-08
3470.386,0.176393485,2.26786927e-06,0.00106388382,0,0.00363117795,0.0188267451,0,0,0.0587426785,2.271355e-07,0.000222265033,4.6184742e-11,0,3.50988411e-05,8.95933082e-05,0.0484276239,0,0,0.000508693173,7.63651037e-08
3485.922,0.176392041,2.26784607e-06,0.00106385271,0,0.00362282735,0.0188267421,0,0,0.0587411645,2.2654043e-07,0.000222244716,4.65332651e-11,0,3.50101029e-05,7.97288824e-05,0.0937393159,0,0,0.0144314246,7.5843735e-08
3496.346,0.176391072,2.2678305e-06,0.00106383184,0,0.00361722446,0.0188267401,0,0,0.0587401486,2.26141163e-07,0.000222230974,4.67671057e-11,0,3.49505543e-05,0.000111075677,0.0389320571,0,0,0.00605530891,7.54961056e-08
3510.035,0.176389715,2.26820757e-06,0.00106380443,0,0.00361046607,0.0188267373,0,0,0.0587388146,2.25710592e-07,0.000222213094,4.70741832e-11,0,3.48723579e-05,0.000110026372,0.0326774653,0,0,0.0003521188,7.5038175e-08
3524.085,0.176388292,2.26874314e-06,0.00106377629,0,0.0036037535,0.0188267343,0,0,0.0587374455,2.25303706e-07,0.000222194759,4.73893718e-11,0,3.47921066e-05,8.44288379e-05,0.0300324732,0,0,0.000871219509,7.45679135e-08
3540.162,0.176386663,2.26935598e-06,0.00106374409,0,0.00359607249,0.0188267309,0,0,0.0587358788,2.24838117e-07,0.000222173754,4.77500319e-11,0,3.47002793e-05,9.26866214e-05,0.0260083401,0,0,7.21222017e-05,7.40298689e-08
3558.484,0.176384807,2.2700544e-06,0.0010637074,0,0.00358731891,0.018826727,0,0,0.0587340933,2.24307514e-07,0.000222149724,4.81610403e-11,0,3.45956242e-05,7.47805931e-05,0.0194763178,0,0,0.00134678442,7.34163565e-08
3568.92,0.17638375,2.27045221e-06,0.0010636865,0,0.00358233297,0.0188267247,0,0,0.0587330764,2.24005288e-07,0.00022213605,4.83951461e-11,0,3.45360172e-05,8.1643236e-05,0.0204087894,0,0,0.00166535229,7.3067371e-08
3577.52,0.176382878,2.27078004e-06,0.00106366927,0,0.0035782242,0.0188267229,0,0,0.0587322383,2.23756233e-07,0.000222124805,4.85880751e-11,0,3.44868906e-05,0.000104754033,0.133157607,0,0,0.00321078021,7.27784081e-08
3591.401,0.176381472,2.27130917e-06,0.00106364147,0,0.00357159237,0.0188267199,0,0,0.0587308856,2.23354241e-07,0.000222106799,4.88994731e-11,0,3.44076098e-05,8.93090264e-05,0.0324241896,0,0,0.000536788571,7.23150027e-08
3602.059,0.176380392,2.27171544e-06,0.00106362013,0,0.00356650036,0.0188267177,0,0,0.058729847,2.23045586e-07,0.000222092849,4.91385605e-11,0,3.43467255e-05,0.000100336164,0.0327925883,0,0,0.000664470676,7.19583322e-08
3619.792,0.176378596,2.27239141e-06,0.00106358461,0,0.00355802818,0.0188267139,0,0,0.058728119,2.2253204e-07,0.000222069642,4.95363687e-11,0,3.42454295e-05,8.11488248e-05,0.0199277538,0,0,0.000475787672,7.13648106e-08
3628.338,0.17637773,2.27271718e-06,0.0010635675,0,0.00355394522,0.0188267121,0,0,0.0587272862,2.22284549e-07,0.000222058515,4.9728085e-11,0,3.41966194e-05,7.75866553e-05,0.139287708,0,0,0.0074121234,7.1075672e-08
3640.871,0.17637646,2.27319493e-06,0.0010635424,0,0.00354795741,0.0188267094,0,0,0.0587260649,2.21921594e-07,0.000222042031,5.00092333e-11,0,3.41250273e-05,8.3943108e-05,0.0451607312,0,0,0.00107727846,7.06593555e-08
3657.517,0.176374773,2.27382946e-06,0.00106350906,0,0.00354000456,0.0188267058,0,0,0.0587244427,2.21439528e-07,0.00022202022,5.03826544e-11,0,3.40299493e-05,7.52078929e-05,0.0333484388,0,0,0.00050667626,7.01022996e-08
3671.863,0.17637332,2.27437631e-06,0.00106348033,0,0.00353315056,0.0188267028,0,0,0.0587230448,2.21024069e-07,0.000222001538,5.07044793e-11,0,3.39480089e-05,7.02415605e-05,0.0290858473,0,0,0.00154312773,6.96221933e-08
3684.947,0.176371994,2.27487507e-06,0.00106345413,0,0.0035268995,0.0188267,0,0,0.0587217697,2.20645158e-07,0.000221984502,5.09979797e-11,0,3.38732725e-05,6.7717455e-05,0.0213254616,0,0,0.00218945673,6.91842787e-08
3693.786,0.176371099,2.275212e-06,0.00106343642,0,0.00352267655,0.0188266981,0,0,0.0587209084,2.20389181e-07,0.00022197288,5.1196271e-11,0,3.38227777e-05,8.77211628e-05,0.276996242,0,0,0.0163360655,6.88831606e-08
3715.844,0.176368864,2.27605283e-06,0.00106339225,0,0.00351213804,0.0188266934,0,0,0.0587187589,2.19750384e-07,0.000221944052,5.16911044e-11,0,3.3696775e-05,7.31872635e-05,0.0581468819,0,0,0.00926282932,6.81492261e-08
3726.307,0.176367804,2.27645167e-06,0.00106337129,0,0.0035071392,0.0188266912,0,0,0.0587177393,2.19447376e-07,0.000221930334,5.19258224e-11,0,3.36370212e-05,6.94298531e-05,0.0288405076,0,0,0.00315290225,6.78001149e-08
3736.34,0.176366787,2.27683412e-06,0.0010633512,0,0.0035023458,0.018826689,0,0,0.0587167616,2.19156822e-07,0.000221917214,5.21508904e-11,0,3.35797117e-05,7.31939869e-05,0.135967775,0,0,0.00884915485,6.74623303e-08
3753.022,0.176365097,2.27747003e-06,0.00106331779,0,0.00349437575,0.0188266855,0,0,0.0587151359,2.18673712e-07,0.000221901685,5.25633912e-11,0,3.34659727e-05,8.18536393e-05,0.0302620412,0,0,2.70254361e-05,6.69060529e-08
3766.133,0.176363769,2.27796981e-06,0.00106329153,0,0.00348811179,0.0188266827,0,0,0.0587138583,2.18294019e-07,0.000221911633,5.30236026e-11,0,3.33110599e-05,9.30195301e-05,0.0846688305,0,0,0.0128436633,6.64656771e-08
3779.661,0.176362398,2.27848548e-06,0.00106326444,0,0.00348164861,0.0188266798,0,0,0.05871254,2.1790225e-07,0.000221922079,5.34984502e-11,0,3.31512082e-05,9.71640163e-05,0.0552132785,0,0,0.00346721278,6.60130708e-08
3791.723,0.176361176,2.27894528e-06,0.00106324028,0,0.00347588583,0.0188266772,0,0,0.0587113646,2.17552935e-07,0.000221931374,5.39218457e-11,0,3.30086765e-05,9.09168224e-05,0.0458871315,0,0,0.00152033919,6.56108433e-08
3809.983,0.176359326,2.27964133e-06,0.00106320371,0,0.00346716186,0.0188266733,0,0,0.0587095852,2.17024127e-07,0.000221945342,5.45627822e-11,0,3.27929234e-05,9.01645489e-05,0.0336026186,0,0,0.000967438416,6.49997921e-08
3829.048,0.176357395,2.28036807e-06,0.00106316553,0,0.0034580533,0.0188266693,0,0,0.0587077273,2.16472007e-07,0.000221959908,5.52319834e-11,0,3.25676558e-05,9.56179837e-05,0.0279771602,0,0,0.00228864035,6.43617432e-08
3845.112,0.176355767,2.28098042e-06,0.00106313336,0,0.00345037851,0.0188266659,0,0,0.0587061619,2.16006795e-07,0.000221972216,5.5795842e-11,0,3.23778456e-05,0.000108178713,0.0217177615,0,0,0.000166888986,6.38241758e-08
3856.272,0.176354637,2.28140583e-06,0.00106311101,0,0.00344504667,0.0188266635,0,0,0.0587050744,2.15683602e-07,0.000221980686,5.61875734e-11,0,3.22459693e-05,8.59587083e-05,0.125477589,0,0,0.00709293572,6.34471127e-08
3866.082,0.176353643,2.28177978e-06,0.00106309136,0,0.00344035981,0.0188266614,0,0,0.0587041184,2.15399506e-07,0.000221988144,5.6531923e-11,0,3.21300601e-05,7.24190535e-05,0.0454341987,0,0,0.00030381961,6.31223623e-08
3877.768,0.176352459,2.28222524e-06,0.00106306796,0,0.00343495576,0.0188266589,0,0,0.0587029797,2.1506108e-07,0.000221997123,5.69421088e-11,0,3.19919792e-05,6.91805282e-05,0.0576726523,0,0,0.00124516548,6.27311348e-08
3894.044,0.17635081,2.28284567e-06,0.00106303536,0,0.00342823277,0.0188266554,0,0,0.0587013936,2.14589729e-07,0.000222009628,5.75134064e-11,0,3.17996633e-05,6.46699825e-05,0.0287559485,0,0,0.00237166582,6.2186661e-08
3903.932,0.176349808,2.28322259e-06,0.00106301556,0,0.00342414841,0.0188266533,0,0,0.05870043,2.14303373e-07,0.00022201722,5.78604822e-11,0,3.1682827e-05,6.27654579e-05,0.192281177,0,0,0.0110326728,6.1852091e-08
3915.569,0.176348629,2.28366618e-06,0.00106299225,0,0.00341934161,0.0188266508,0,0,0.058699296,2.13966367e-07,0.0002220261,5.82689574e-11,0,3.15453209e-05,6.81317778e-05,0.100586877,0,0,0.0127304188,6.1464279e-08
3928.495,0.176347319,2.28415891e-06,0.00106296636,0,0.00341400238,0.0188266481,0,0,0.0586980364,2.13592031e-07,0.000222036015,5.87226702e-11,0,3.13925842e-05,7.59835002e-05,0.0368481643,0,0,0.0057790789,6.10337731e-08
3939.436,0.176346211,2.28457597e-06,0.00106294445,0,0.00340948307,0.0188266458,0,0,0.0586969702,2.13275181e-07,0.000222044291,5.91067161e-11,0,3.1263306e-05,8.65415774e-05,0.0915292247,0,0,0.0100602925,6.06654747e-08
3951.204,0.176345019,2.28502456e-06,0.00106292088,0,0.00340462216,0.0188266433,0,0,0.0586958235,2.12934381e-07,0.000222053346,5.95197768e-11,0,3.11242475e-05,0.000107013497,0.0330839119,0,0,0.00185536885,6.02737701e-08
3963.002,0.176343823,2.28547429e-06,0.00106289726,0,0.00339974886,0.0188266407,0,0,0.0586946738,2.12592712e-07,0.000222062369,5.99338972e-11,0,3.09848458e-05,0.000103014215,0.0423514677,0,0,0.000576159698,5.98789764e-08
3983.024,0.176341795,2.28623751e-06,0.00106285716,0,0.00339147854,0.0188266365,0,0,0.0586927226,2.12012877e-07,0.00022207772,6.06366934e-11,0,3.07482675e-05,8.96396422e-05,0.0361007937,0,0,7.59975337e-05,5.92090075e-08
3997.032,0.176340376,2.28677148e-06,0.0010628291,0,0.00338569237,0.0188266335,0,0,0.0586913576,2.11607206e-07,0.000222088432,6.11283896e-11,0,3.05827478e-05,7.97377742e-05,0.0345596417,0,0,0.00034926408,5.87402528e-08
4014.487,0.17633867,2.28786509e-06,0.00106279415,0,0.00337848238,0.0188266298,0,0,0.0586896569,2.11209265e-07,0.00022211004,6.18548843e-11,0,3.03611391e-05,8.28212901e-05,0.0330356677,0,0,0.00157493323,5.81560988e-08
4029.767,0.176337189,2.28889922e-06,0.00106276354,0,0.0033721708,0.0188266265,0,0,0.0586881682,2.10880198e-07,0.000222130505,6.25112694e-11,0,3.01643902e-05,8.41048465e-05,0.0315037326,0,0,0.000130673923,5.76448259e-08
4042.374,0.176335967,2.28975245e-06,0.0010627383,0,0.00336696333,0.0188266238,0,0,0.0586869399,2.10608696e-07,0.000222147399,6.305283e-11,0,3.00020578e-05,8.42665583e-05,0.0687006815,0,0,0.0117848025,5.72214523e-08
4057.65,0.176334486,2.29078631e-06,0.0010627077,0,0.0033606534,0.0188266206,0,0,0.0586854516,2.10279716e-07,0.000222167895,6.3709043e-11,0,2.98053533e-05,8.18188999e-05,0.0319575444,0,0,3.23716007e-05,5.67117867e-08
4068.039,0.176333479,2.29148943e-06,0.0010626869,0,0.0033563621,0.0188266183,0,0,0.0586844394,2.1005598e-07,0.000222181834,6.41553245e-11,0,2.96715773e-05,8.01542807e-05,0.0368130296,0,0,0.00189367388,5.63639815e-08
4085.434,0.176331792,2.29266671e-06,0.00106265206,0,0.00334917689,0.0188266146,0,0,0.0586827446,2.09681365e-07,0.000222205174,6.49025636e-11,0,2.94475871e-05,7.7367097e-05,0.0272141686,0,0,0.000606302899,5.57820627e-08
4095.616,0.176330805,2.29335581e-06,0.00106263167,0,0.0033449711,0.0188266125,0,0,0.0586817526,2.09462088e-07,0.000222218835,6.5339953e-11,0,2.93164765e-05,7.57356452e-05,0.0412437851,0,0,0.000477781732,5.54412643e-08
4108.67,0.17632954,2.2942393e-06,0.00106260552,0,0.00333957899,0.0188266097,0,0,0.0586804807,2.0918096e-07,0.000222236273,6.59007055e-11,0,2.91483887e-05,8.04229984e-05,0.0325219588,0,0,0.00020905579,5.50045301e-08
4126.347,0.176327826,2.29543566e-06,0.00106257012,0,0.0033322773,0.0188266059,0,0,0.0586787585,2.08800272e-07,0.000222259915,6.66600645e-11,0,2.89207724e-05,6.77622016e-05,0.0480415448,0,0,0.0100585219,5.44120633e-08
4138.779,0.176326621,2.29627704e-06,0.00106254522,0,0.00332714211,0.0188266033,0,0,0.0586775473,2.08532539e-07,0.000222276588,6.71941021e-11,0,2.87606926e-05,6.95121655e-05,0.0315824904,0,0,3.79754861e-05,5.39970276e-08
4155.875,0.176324963,2.29743408e-06,0.00106251098,0,0.00332008041,0.0188265996,0,0,0.0586758816,2.08164363e-07,0.000222299516,6.79284896e-11,0,2.85405571e-05,7.19186474e-05,0.0285338142,0,0,0.000148589168,5.34249786e-08
4169.934,0.1763236,2.29838558e-06,0.00106248283,0,0.00331427318,0.0188265966,0,0,0.0586745119,2.07861592e-07,0.000222318368,6.85324179e-11,0,2.83595273e-05,7.40951311e-05,0.125603888,0,0,0.0128012556,5.29512262e-08
4182.731,0.17632236,2.29925167e-06,0.0010624572,0,0.00330898723,0.0188265939,0,0,0.0586732651,2.07585998e-07,0.00022233544,6.90821443e-11,0,2.81947455e-05,8.17199501e-05,0.0409321945,0,0,0.00532279334,5.252617e-08
4200.182,0.176320668,2.30043273e-06,0.00106242225,0,0.00330177889,0.0188265902,0,0,0.0586715648,2.07210177e-07,0.000222357995,6.98264874e-11,0,2.7972988e-05,9.79835213e-05,0.0312101237,0,0,0.000186598885,5.19424429e-08
4211.971,0.176319525,2.3012306e-06,0.00106239864,0,0.0032969093,0.0188265877,0,0,0.0586704162,2.06956292e-07,0.00022231819,6.99896991e-11,0,2.8012455e-05,8.72430939e-05,0.0563640318,0,0,0.00993040736,5.15466698e-08
4226.753,0.176318092,2.30223103e-06,0.00106236903,0,0.00329080343,0.0188265845,0,0,0.058668976,2.0663795e-07,0.000222268302,7.01943542e-11,0,2.8061936e-05,8.3605866e-05,0.0331701286,0,0,0.00399811988,5.10530772e-08
4241.86,0.176316627,2.30325346e-06,0.00106233878,0,0.0032845633,0.0188265813,0,0,0.0586675042,2.06312609e-07,0.000222217273,7.04035113e-11,0,2.81125083e-05,0.000102943743,0.0306967412,0,0,3.5867559e-05,5.05478819e-08
4257.695,0.176315092,2.30432515e-06,0.00106230707,0,0.00327841722,0.0188265781,0,0,0.0586659614,2.05996339e-07,0.000222163896,7.06227378e-11,0,2.81655113e-05,0.000112917655,0.0318518141,0,0,0.00495171238,5.00179493e-08
4271.319,0.176313771,2.30524721e-06,0.00106227979,0,0.00327348856,0.0188265755,0,0,0.058664634,2.05746754e-07,0.000222117882,7.08113595e-11,0,2.821112e-05,9.52689406e-05,0.0287279462,0,0,0.000357311643,4.95622037e-08
4285.564,0.17631239,2.3062113e-06,0.00106225127,0,0.00326833525,0.0188265728,0,0,0.0586632461,2.05485793e-07,0.000222069804,7.10085703e-11,0,2.82588017e-05,9.8329651e-05,0.0266538228,0,0,1.61889773e-05,4.90855882e-08
4301.934,0.176310803,2.30731921e-06,0.00106221849,0,0.0032624132,0.0188265697,0,0,0.0586616512,2.05185902e-07,0.000222014529,7.12352114e-11,0,2.83136081e-05,8.4206684e-05,0.0951578609,0,0,0.00877566847,4.85354638e-08
4313.732,0.176309659,2.30811768e-06,0.00106219486,0,0.00325814513,0.0188265675,0,0,0.0586605017,2.04969769e-07,0.000221974768,7.13985559e-11,0,2.83530991e-05,8.6885381e-05,0.0367714407,0,0,0.00282111985,4.81431062e-08
4325.309,0.176308537,2.3089012e-06,0.00106217168,0,0.003253957,0.0188265653,0,0,0.0586593738,2.04757684e-07,0.000221935733,7.15588358e-11,0,2.83918484e-05,8.45050535e-05,0.0597630748,0,0,0.00885195005,4.77540887e-08
4335.802,0.17630752,2.30961136e-06,0.00106215067,0,0.00325016102,0.0188265633,0,0,0.0586583515,2.04565457e-07,0.00022190032,7.17040993e-11,0,2.84269662e-05,7.34421146e-05,0.0359502095,0,0,0.00481610125,4.74043498e-08
4352.856,0.176305866,2.31076555e-06,0.00106211652,0,0.00324399153,0.0188265601,0,0,0.0586566899,2.04253036e-07,0.000221842656,7.19402132e-11,0,2.84840596e-05,8.326999e-05,0.0300329001,0,0,0.000475256509,4.68341341e-08
4366.232,0.17630457,2.31167083e-06,0.00106208974,0,0.00323915259,0.0188265575,0,0,0.0586553867,2.04007994e-07,0.000221797563,7.21254062e-11,0,2.85288274e-05,8.76413238e-05,0.0253598186,0,0,0.00151692593,4.63865756e-08
4376.881,0.176303537,2.31239154e-06,0.00106206842,0,0.00323530018,0.0188265555,0,0,0.0586543492,2.0381291e-07,0.000221761588,7.22728349e-11,0,2.85644799e-05,9.42193181e-05,0.0529747832,0,0,0.008047578,4.60292522e-08
4396.844,0.176301602,2.31374262e-06,0.00106202844,0,0.00322807831,0.0188265517,0,0,0.0586524042,2.03447197e-07,0.000221694171,7.25492193e-11,0,2.86313001e-05,7.79152248e-05,0.031672198,0,0,0.00330841631,4.53621965e-08
4412.877,0.176300047,2.31482771e-06,0.00106199634,0,0.00322227817,0.0188265487,0,0,0.0586508421,2.03153481e-07,0.000221640105,7.277119e-11,0,2.86849719e-05,7.0634e-05,0.0293940225,0,0,0.00111865821,4.48260607e-08
4431.59,0.176298233,2.31609419e-06,0.00106195887,0,0.00321550851,0.0188265452,0,0,0.0586490189,2.02810668e-07,0.000221576963,7.30302608e-11,0,2.87476269e-05,7.37091598e-05,0.0248768594,0,0,0.000350499945,4.41999661e-08
4441.679,0.176297255,2.316777e-06,0.00106193867,0,0.00321185869,0.0188265433,0,0,0.058648036,2.02625842e-07,0.000221542954,7.31699394e-11,0,2.87813959e-05,8.92880533e-05,0.0354690233,0,0,0.00135573961,4.38624326e-08
4460.482,0.176295432,2.31804957e-06,0.00106190102,0,0.00320505646,0.0188265397,0,0,0.058646204,2.0228138e-07,0.000221479478,7.34302612e-11,0,2.88443367e-05,9.32399917e-05,0.0286072479,0,0,6.17938514e-05,4.32334499e-08
4473.056,0.176294213,2.31890057e-06,0.00106187584,0,0.00320050766,0.0188265373,0,0,0.058644979,2.02051031e-07,0.000221436948,7.36043438e-11,0,2.88864335e-05,8.32146948e-05,0.0272548032,0,0,0.00148639648,4.28127887e-08
4487.642,0.176292799,2.31988773e-06,0.00106184663,0,0.00319523099,0.0188265345,0,0,0.0586435579,2.01783823e-07,0.000221387784,7.38062783e-11,0,2.89352543e-05,9.95983358e-05,0.0256086743,0,0,0.00123314587,4.23248217e-08
4501.451,0.176291474,2.32085968e-06,0.00106181898,0,0.00319023541,0.0188265319,0,0,0.0586422125,2.01530848e-07,0.00022134117,7.39974679e-11,0,2.89814766e-05,9.35999615e-05,0.0188593547,0,0,0.00182610288,4.18626971e-08
4512.418,0.176290514,2.32188438e-06,0.00106179702,0,0.00318626796,0.0188265298,0,0,0.0586411439,2.01329938e-07,0.000221304216,7.41492955e-11,0,2.90181861e-05,8.66337926e-05,0.261747461,0,0,0.00987671341,4.14854581e-08
4530.401,0.17628894,2.32356462e-06,0.00106176102,0,0.00317976238,0.0188265264,0,0,0.0586393919,2.01000499e-07,0.00022124349,7.43982621e-11,0,2.90783842e-05,8.4774333e-05,0.0357579862,0,0,0.00109394066,4.08943475e-08
