energy_mid_eV,"Be (n,2n)","Be (n,2n) err","Be (n,n')","Be (n,n') err","Pb (n,2n)","Pb (n,2n) err","Pb (n,n')","Pb (n,n') err","Li_7.5 (n,2n)","Li_7.5 (n,2n) err","Li_7.5 (n,n')","Li_7.5 (n,n') err","Li_60 (n,2n)","Li_60 (n,2n) err","Li_60 (n,n')","Li_60 (n,n') err","Li_90 (n,2n)","Li_90 (n,2n) err","Li_90 (n,n')","Li_90 (n,n') err","U (n,2n)","U (n,2n) err",U nu-fission,U nu-fission err,"U (n,n')","U (n,n') err","Th (n,2n)","Th (n,2n) err",Th nu-fission,Th nu-fission err,"Th (n,n')","Th (n,n') err"
356214.68415030977,1.7707049256344918e-09,6.9454889135732425e-12,0.0,0.0,2.05144866549818e-09,7.083221111311639e-12,4.918222977826382e-13,1.1670500082511474e-13,2.0598675060072844e-11,7.901955638251638e-13,1.5145233699365354e-10,2.21409833389707e-12,8.968524253683398e-12,4.768895828287038e-13,1.0438205002351521e-10,1.6949063797620077e-12,2.372319318716256e-12,2.30347319732625e-13,7.811295317724253e-11,1.4309464639156777e-12,1.1808942676995132e-09,5.674961454438723e-12,8.313214437973136e-09,1.4608459762425467e-11,5.467906722406971e-12,4.109874584077801e-13,1.4876756586222836e-09,7.35497711821428e-12,1.7780822601012319e-09,6.872757675052802e-12,4.918222977826378e-12,3.549235608441161e-13
359688.0691596681,1.778045433008321e-09,7.0433785551083276e-12,0.0,0.0,2.0560208236275282e-09,6.706243447553527e-12,5.157242868630925e-13,1.2472223898892243e-13,2.0371109331092162e-11,7.226455985479465e-13,1.5474593740819792e-10,2.1387754838057558e-12,9.856064148939102e-12,5.345770651911257e-13,1.0956275960913698e-10,1.8068738726088062e-12,2.4926673865049484e-12,2.898368755038035e-13,7.793167001486731e-11,1.5076901641783245e-12,1.1817535519975058e-09,6.1570840614270354e-12,8.344476264143375e-09,1.5392430300954465e-11,5.013986122280063e-12,3.806589749680517e-13,1.479612979010213e-09,6.0040469585173046e-12,1.7881307079514229e-09,7.0206583839812686e-12,4.15444564417491e-12,3.488321755782262e-13
363195.3225185356,1.7702107220833552e-09,7.656930868808607e-12,0.0,0.0,2.091071523938205e-09,6.8274986474793514e-12,3.6887074850663764e-13,9.590573319515694e-14,2.1025632664878347e-11,7.934819392563706e-13,1.5061276408255638e-10,1.9051818767460168e-12,9.704138153020772e-12,5.413542573176817e-13,1.0592265416732914e-10,1.6756934671574795e-12,2.75234327731876e-12,3.030257055445299e-13,7.723585980269753e-11,1.5594992518921067e-12,1.1946872303941135e-09,6.2820269955251875e-12,8.327597643612885e-09,1.554514524605182e-11,5.1074411331688255e-12,3.972044746643243e-13,1.5018430652082942e-09,6.781954559445607e-12,1.7956060543843879e-09,6.606416583256076e-12,4.5399476739278464e-12,3.469318125360878e-13
366736.77447106794,1.751402260110715e-09,7.655950408331023e-12,0.0,0.0,2.1132264667208856e-09,7.673054903470464e-12,2.8100668422660124e-13,9.366889474220044e-14,2.1187903990685748e-11,8.457782996948295e-13,1.5258662953504449e-10,2.042392007398986e-12,9.863334616353701e-12,5.122599488783857e-13,1.0813137209039622e-10,1.7302143394872415e-12,2.2199528053901513e-12,2.628045760149369e-13,7.736114016758332e-11,1.464824809805095e-12,1.1930700792208805e-09,5.812174302989098e-12,8.382373189142666e-09,1.6362809686160508e-11,5.732536358222664e-12,3.6150060030507346e-13,1.4924264999274791e-09,5.922727181713971e-12,1.8160337974828335e-09,7.331634005745123e-12,5.423429005573399e-12,3.7944574425195493e-13
370312.7584815719,1.7733949409872737e-09,7.844748689993354e-12,0.0,0.0,2.1005284782935527e-09,7.016868595458795e-12,6.679034364398744e-13,1.3190225806903006e-13,2.17903496138509e-11,7.84199388679918e-13,1.4799626979113546e-10,1.9176601783023625e-12,1.0046380856449778e-11,4.938737346154062e-13,1.0452688780284038e-10,1.7007347331438412e-12,2.1985154782812543e-12,2.382995581879526e-13,7.794989689450367e-11,1.4438471605512834e-12,1.2001111580430471e-09,6.2310039509020795e-12,8.427716878237748e-09,1.4241700349824643e-11,5.3710568013706545e-12,3.6522438475523413e-13,1.5131630645643867e-09,6.1568322329235306e-12,1.8081259196821466e-09,6.586576434202853e-12,5.009275773299054e-12,3.689431599301369e-13
373923.61126590334,1.7624985600769301e-09,6.82041541540914e-12,0.0,0.0,2.1346489597128775e-09,7.318042798150062e-12,4.1340857546761467e-13,9.890670117514469e-14,2.0615307629985053e-11,7.984738251319506e-13,1.5056340318530523e-10,1.8713841586320643e-12,9.921805811222747e-12,5.399610373883202e-13,1.0577747417631367e-10,1.6881561747869416e-12,2.563133167899212e-12,2.885396538701608e-13,7.716960075395474e-11,1.5080443714498658e-12,1.2021921374598232e-09,6.570778088390936e-12,8.42366825487151e-09,1.473578668921367e-11,5.346750909381145e-12,3.774039181352086e-13,1.5157487616661598e-09,6.090150646791946e-12,1.818088233191475e-09,7.903130003086896e-12,4.519933758445916e-12,3.4266764766426485e-13
377569.6728231746,1.7733736186833676e-09,7.187488906852717e-12,0.0,0.0,2.1429401826951393e-09,7.362219757870696e-12,5.458885731340787e-13,1.286671706117852e-13,2.1453420924169285e-11,7.817090174083191e-13,1.4859086960709621e-10,2.069040699312384e-12,9.935172031040224e-12,5.452264885082347e-13,1.0759463776472695e-10,1.6877439618219121e-12,2.83862058029721e-12,2.8221580117774786e-13,7.740699967041235e-11,1.46398651746252e-12,1.2036843037606433e-09,5.858243266064539e-12,8.447298136105987e-09,1.6305707084453066e-11,5.677241160594415e-12,4.1363134369714717e-13,1.5167786948816936e-09,6.768553044930745e-12,1.8184094259669286e-09,6.184131236084793e-12,4.776525014923185e-12,3.3456838328011845e-13
381251.28646776814,1.7871720533555127e-09,6.174119128678909e-12,0.0,0.0,2.1558999555247686e-09,7.747726544815948e-12,4.595245463585776e-13,1.0904103535712333e-13,2.2651857049911057e-11,8.666070337582061e-13,1.5096732890662682e-10,2.177394831686587e-12,1.0379848576570223e-11,5.537278296018788e-13,1.046634731470831e-10,1.833027926125204e-12,2.865270700824073e-12,2.684454712457038e-13,7.663247581920987e-11,1.5183260281578908e-12,1.2206053185510546e-09,5.975922120751574e-12,8.516098109106838e-09,1.54231476445458e-11,5.514294556302932e-12,3.9727082218673935e-13,1.523567148879698e-09,6.097594214522736e-12,1.820230789837662e-09,7.375225804846779e-12,5.379140277962168e-12,3.46834807864976e-13
384968.79886166146,1.7701816406451964e-09,6.669283399864769e-12,0.0,0.0,2.1431656529718077e-09,7.804224001614087e-12,4.550870745390367e-13,1.1449518080543352e-13,2.149617181499096e-11,8.63011685330347e-13,1.488670130300931e-10,2.009686648964289e-12,9.851296672374437e-12,5.893048291633389e-13,1.0247490125502547e-10,1.6529554499420655e-12,2.382514684351429e-12,2.605591027417654e-13,7.503582764311295e-11,1.3993361460670054e-12,1.2161265123078763e-09,5.7331986565194756e-12,8.518560789672922e-09,1.4670600649677554e-11,5.6752035177809245e-12,3.554678674249078e-13,1.5233102876217255e-09,6.6350389697442565e-12,1.8256219542552162e-09,7.160738040225395e-12,4.7917991966169155e-12,3.829455121958705e-13
388722.5600470718,1.7839202663847804e-09,7.1752336554949935e-12,0.0,0.0,2.1493258011910867e-09,7.822265158087893e-12,5.037150955031409e-13,1.1732827144716398e-13,2.1527192502555294e-11,6.40896603667434e-13,1.4687271732038948e-10,1.9156612496681373e-12,9.729654739455403e-12,4.767200177438585e-13,1.1802840027263073e-10,1.8029391460344195e-12,2.2004396277242487e-12,2.443642019290943e-13,9.602400399538824e-11,1.6730650899029817e-12,1.2119650311013727e-09,5.4453915021832505e-12,8.54759447823443e-09,1.6707791111954796e-11,5.2757528423749975e-12,3.8703006594436836e-13,1.5366226658135553e-09,5.901572650189711e-12,1.8097157815387055e-09,7.18006892627149e-12,4.506924538712311e-12,3.463834393825428e-13
392512.92347941466,1.7779045741766915e-09,6.9958166149363725e-12,0.0,0.0,2.16532792901973e-09,8.510727051585013e-12,2.8880841036008613e-13,9.06058953248881e-14,2.0426631205467914e-11,7.850737271294285e-13,1.4660965122279284e-10,2.0216674830591435e-12,9.766975332177454e-12,5.252122720022457e-13,1.1657357654534393e-10,1.7776534956020715e-12,2.599275693240778e-12,2.779978770221248e-13,9.772226394184009e-11,1.6373147508986164e-12,1.2131528553725583e-09,5.761179133643766e-12,8.58792812453743e-09,1.5538778464961865e-11,4.9359982861542e-12,3.79247447196819e-13,1.5421581453927618e-09,5.59150940281992e-12,1.8266081742874157e-09,6.685728992459853e-12,4.857232356055992e-12,3.7387577875693686e-13
396340.2460605842,1.7726707691723218e-09,7.143894130892627e-12,0.0,0.0,2.165661542993671e-09,7.364516478001365e-12,5.200354291667981e-13,1.1087192602865864e-13,2.2023500425213887e-11,8.267664668496656e-13,1.4792407782649567e-10,1.960136705214674e-12,9.698660753960775e-12,5.379224829904241e-13,1.183860654498216e-10,1.776514801675847e-12,2.4441665170839523e-12,2.555672049005187e-13,9.826069434106653e-11,1.558961176466661e-12,1.2161808564209323e-09,5.614574841564869e-12,8.615660970949465e-09,1.3420923123440929e-11,6.03241097833485e-12,3.820749455163387e-13,1.5425810935374718e-09,5.526769972659166e-12,1.8280025388356695e-09,6.812331295026322e-12,5.018341891459596e-12,3.7371679339787063e-13
400204.88817256177,1.7087379536806917e-09,6.644792209228434e-12,0.0,0.0,2.1913314704148723e-09,7.508796312388425e-12,3.8626021829212295e-13,1.0592013629356308e-13,2.168207358679784e-11,6.234761734124018e-13,1.4585185842710558e-10,1.9795010644908097e-12,9.888261588278346e-12,4.837906086594654e-13,1.1423002188959052e-10,1.6983149144224958e-12,2.3433119909722138e-12,2.229173187814415e-13,9.741482705327342e-11,1.6661536781702998e-12,1.2301357925355341e-09,6.087817500889496e-12,8.631087580462362e-09,1.5362558757858938e-11,5.098634881456021e-12,3.2936315130920343e-13,1.5417705366536184e-09,6.245694351348559e-12,1.823869249412965e-09,6.910803734405111e-12,4.686623981944421e-12,3.070511684082541e-13
404107.2137113482,1.6568659583018339e-09,6.4785341716032065e-12,0.0,0.0,2.1844261565377896e-09,7.732617772934438e-12,4.3353426644807123e-13,9.627652753195369e-14,2.2390769761259217e-11,7.40698992348563e-13,1.4380586638239254e-10,1.7633870334378315e-12,1.0328316347733451e-11,5.05349816158517e-13,1.1945144141428037e-10,1.7620360793767051e-12,2.77971970840234e-12,2.4340870426592236e-13,1.0057994981595256e-10,1.5981139837574264e-12,1.2367457520979802e-09,5.3786082744235234e-12,8.638144756962143e-09,1.5846821120966533e-11,4.9983950719895236e-12,3.512779994836169e-13,1.5469777727650842e-09,6.629522842275517e-12,1.8256382980285008e-09,5.7983034762238566e-12,5.278917244397098e-12,3.736341783676908e-13
408047.59012122726,1.656196409933643e-09,6.4538559778839586e-12,0.0,0.0,2.1897746698825295e-09,7.339144184936239e-12,5.051150281146267e-13,1.0153194086218396e-13,2.1947247971580537e-11,6.337567712237731e-13,1.4582670861669268e-10,1.8885862134623002e-12,1.0657927093218614e-11,4.41955604898613e-13,1.173382210310278e-10,1.7375130810931686e-12,2.929667163064835e-12,2.6064259772808617e-13,9.96844507984216e-11,1.6692801368660632e-12,1.2465228663812756e-09,5.890090954418262e-12,8.686488394238638e-09,1.477146222758625e-11,5.37947504942077e-12,3.283247682745077e-13,1.562800641235249e-09,6.163655234479054e-12,1.8231369267255273e-09,6.869055553163858e-12,4.672314010060295e-12,3.702350076718792e-13
412026.38842936675,1.669416944648104e-09,5.885416486086138e-12,0.0,0.0,2.2072971063779334e-09,6.782055806422794e-12,3.501661131930999e-13,8.72251502185278e-14,2.2585714300954932e-11,7.254834686252577e-13,1.4316791656552172e-10,1.9485952265065742e-12,1.0655054587161464e-11,4.895370332413681e-13,1.1480446139688065e-10,1.687344791523962e-12,2.9514000969132695e-12,2.173517438464051e-13,9.5495301440804e-11,1.5307373805884737e-12,1.2471416240024535e-09,5.378538599444015e-12,8.699727011091199e-09,1.475531408917889e-11,5.50261035017728e-12,3.7957351891481955e-13,1.5497601813969763e-09,6.508708254285158e-12,1.8246906039840156e-09,6.01498918433903e-12,4.602183201966453e-12,2.989610474363709e-13
416043.9832807534,1.654856485634852e-09,6.416635615975198e-12,0.0,0.0,2.2199173488593497e-09,7.55828384280854e-12,5.201770176974598e-13,1.0139988475314247e-13,2.2714396439455746e-11,7.841410356759699e-13,1.435936272186749e-10,2.0719219061333877e-12,1.0279688683068846e-11,5.118657565323491e-13,1.1441417355926509e-10,1.7195502846073632e-12,2.898129098600133e-12,2.255860783681642e-13,9.856115968658058e-11,1.4565348819113732e-12,1.2533045983065888e-09,5.542669114460775e-12,8.694139592458637e-09,1.3251386331496164e-11,5.399932850383149e-12,3.698915933581524e-13,1.5589457517051098e-09,5.731560112975285e-12,1.836348724142913e-09,6.972890067686252e-12,4.681593159277134e-12,3.356597472425545e-13
420100.75297346816,1.6602672511177032e-09,7.024215501262877e-12,0.0,0.0,2.2096665619337802e-09,7.868766630308069e-12,4.1702930361999065e-13,1.1056205174102082e-13,2.2249739904901846e-11,6.229940599796397e-13,1.4358073612281204e-10,1.9125785907150385e-12,1.1259791197739744e-11,4.717949569045801e-13,1.130885346875387e-10,1.6725387653664671e-12,2.845611718818759e-12,2.2249432420089086e-13,9.69470475238943e-11,1.6108911052837925e-12,1.2540071159853119e-09,4.997395956698453e-12,8.745227152588737e-09,1.3978002574118422e-11,4.489197797791661e-12,2.939086540268271e-13,1.5719796944278015e-09,6.826525688220783e-12,1.822957741800514e-09,6.3785984147665385e-12,4.955289372425767e-12,3.1182128139924835e-13
424197.0794943095,1.6435543776133271e-09,7.023464093268654e-12,0.0,0.0,2.230138964136621e-09,6.9187852006069e-12,4.3729644056406175e-13,9.380565466103837e-14,2.266653216923719e-11,7.034830904215411e-13,1.453767722408525e-10,1.838827262850569e-12,1.0252172106557442e-11,5.058193722531252e-13,1.1464455016787821e-10,1.6753282659707976e-12,2.915309603760411e-12,2.740760663612853e-13,9.673969035144965e-11,1.5475833669923974e-12,1.2587092156702558e-09,5.155888934766806e-12,8.726347648442645e-09,1.5174691958071557e-11,4.7373781061106666e-12,3.3366921929355287e-13,1.5637234829636887e-09,6.491815707460859e-12,1.8299641325271074e-09,6.700609770655785e-12,4.7373781061106666e-12,3.493798026462361e-13
428333.3485547601,1.664422212128232e-09,6.002532938072856e-12,0.0,0.0,2.2372583104898898e-09,8.061062438562787e-12,3.6089468165084036e-13,8.634291727829648e-14,2.213487380791821e-11,7.156879067311235e-13,1.4180755024333683e-10,1.8087730989424025e-12,1.0562184349647921e-11,4.834901036993776e-13,1.170020557912025e-10,1.6749373975336451e-12,2.7909188714331642e-12,2.664725666312085e-13,9.869266560878322e-11,1.550703636441256e-12,1.2558894324994811e-09,5.313573506352506e-12,8.743780406682003e-09,1.4404333491939311e-11,4.908167670451425e-12,3.760414276531314e-13,1.5690016582997505e-09,6.279358882602142e-12,1.8366411542120135e-09,5.762927495869362e-12,4.402915116140248e-12,3.3689578740935365e-13
432509.9496273044,1.647872908297619e-09,5.788138228106257e-12,0.0,0.0,2.2548497944002746e-09,7.76935910576663e-12,5.95682741327094e-13,1.2385664298696438e-13,2.261211686077647e-11,7.599237021072974e-13,1.406287815725003e-10,1.7601837804671259e-12,1.0912907821112356e-11,4.731404364896979e-13,1.1584837953329325e-10,1.6610174204060685e-12,2.978413706635468e-12,2.3554988599247255e-13,9.838296155758283e-11,1.5595497302387135e-12,1.2733076005511429e-09,5.585730421575035e-12,8.819583358850336e-09,1.51669506145805e-11,5.122871575413003e-12,3.1475050787622086e-13,1.580298658121473e-09,5.567730422768622e-12,1.8421131365895578e-09,5.989795491395157e-12,4.622498072698245e-12,3.19174211220889e-13
436727.2759821033,1.6541885404806781e-09,5.6668562735632465e-12,0.0,0.0,2.2683297218411437e-09,6.251686579512877e-12,1.1798608725130002e-13,5.1688032621569646e-14,2.2606134317349097e-11,7.05273787251869e-13,1.4363626261973272e-10,1.8731347265424633e-12,1.0382775678114406e-11,5.08653588975254e-13,1.1546118498412228e-10,1.615205424494898e-12,2.76087444168042e-12,2.4659038063705006e-13,9.899032720384075e-11,1.507995000738504e-12,1.266793021599759e-09,5.5286202540359564e-12,8.81245164845195e-09,1.3440414133642047e-11,5.781318275313697e-12,3.649120385954008e-13,1.5809663747325202e-09,5.735273816028295e-12,1.8511073201030962e-09,6.921559543628012e-12,3.9879297490939386e-12,2.9180437019883524e-13
440985.72472402564,1.655250860005366e-09,6.3921539159029764e-12,0.0,0.0,2.280123833966731e-09,6.659213627163344e-12,4.673869433870865e-13,9.964723114538596e-14,2.2060663727870488e-11,7.195790520361918e-13,1.4143128906893233e-10,1.8083951639328782e-12,1.0913485128088464e-11,5.220845060479296e-13,1.1294405486948949e-10,1.6323992062201388e-12,3.0847538263547687e-12,2.816099627567713e-13,9.801104202827204e-11,1.5267503777443782e-12,1.2769244986806887e-09,6.294895671809053e-12,8.839595782891291e-09,1.5836050225074366e-11,5.678751362153095e-12,3.761673810234967e-13,1.583203162682246e-09,7.343944223559725e-12,1.8457577781299424e-09,6.477017219719587e-12,5.0477789885805305e-12,3.382791533638361e-13
445285.6968300355,1.6476215345124732e-09,6.325518951639573e-12,0.0,0.0,2.3150389020486885e-09,6.445932258564596e-12,4.3972986972703017e-13,9.699839761010266e-14,2.1986493486351502e-11,6.753494588385575e-13,1.397183801864253e-10,1.871469130221046e-12,1.0646091582864933e-11,4.173906390039891e-13,1.1544066264202246e-10,1.5914411513558383e-12,2.8929596692567756e-12,2.5347292590344314e-13,9.951781262243313e-11,1.4665891338136904e-12,1.2769755416872949e-09,5.503020272556881e-12,8.844240582465045e-09,1.5842494370035656e-11,5.3461894687865185e-12,3.760618284189529e-13,1.5904797951253138e-09,5.890185872795906e-12,1.8439262058295608e-09,8.197115837408203e-12,4.443586051978407e-12,2.991093580136786e-13
449627.597186951,1.6504597280540114e-09,6.3470727663802064e-12,0.0,0.0,2.3115008342602613e-09,6.7405568331314915e-12,4.354835483484875e-13,1.0143537969686853e-13,2.321814918300094e-11,7.454837476920899e-13,1.430678057258557e-10,1.7349778385498224e-12,1.068080702791553e-11,4.700854114462777e-13,1.1593030460771846e-10,1.5986910130769921e-12,2.7733425973772097e-12,2.5085605557455634e-13,9.892352603537225e-11,1.4073144738187103e-12,1.2811238386809842e-09,5.341031454585267e-12,8.879807513253477e-09,1.4979654256422962e-11,4.950760339119641e-12,3.236816846976379e-13,1.6021668945608397e-09,6.213393705925355e-12,1.8506446391737848e-09,6.599484229239648e-12,4.744478658322993e-12,3.2781120294785494e-13
454011.83462957136,1.6511146638764682e-09,5.69069491729635e-12,0.0,0.0,2.3180297029107605e-09,7.021302877066623e-12,4.5397708657587783e-13,9.678824006701011e-14,2.290314401775303e-11,7.200413365702194e-13,1.4009732891731584e-10,1.768251657024436e-12,1.0827353514834675e-11,5.210758205322324e-13,1.1485620290369709e-10,1.6088600761807318e-12,3.132441897373555e-12,2.6166658884423643e-13,9.837683466099277e-11,1.4200557079280478e-12,1.2822582810335664e-09,6.208588184263774e-12,8.900107288048441e-09,1.4268539399015761e-11,5.924400979815203e-12,3.910252884527444e-13,1.6020851385262723e-09,5.515231383123337e-12,1.850501400300593e-09,6.700415593934427e-12,4.834855972033094e-12,2.879438845491462e-13
458438.82197916694,1.659605802281624e-09,5.869101246159161e-12,0.0,0.0,2.3306011507625883e-09,6.537836276735206e-12,3.82154206981018e-13,9.61460289070361e-14,2.3288926966607936e-11,7.517159804903836e-13,1.3944132622960315e-10,1.6581177934535108e-12,1.0655358477000147e-11,4.735033627871482e-13,1.1314012492561554e-10,1.6034742187564273e-12,2.5177218342278837e-12,2.35400317119908e-13,9.720204652858367e-11,1.566130186346225e-12,1.2845776472778406e-09,5.429665638236644e-12,8.928178819060585e-09,1.4210132663518407e-11,5.462557193905134e-12,3.324383409312947e-13,1.60329425590001e-09,6.667440731092099e-12,1.872398256592348e-09,6.585997651754049e-12,4.968004690753228e-12,3.7026873798414757e-13
462908.976082354,1.6674673043034762e-09,6.454093225939955e-12,0.0,0.0,2.3353002040964764e-09,6.6530876558651295e-12,5.788271016273749e-13,1.1240938902518733e-13,2.3687386005058734e-11,7.431107481927822e-13,1.370707101815287e-10,1.820865001286799e-12,1.086413944592919e-11,4.566639137331563e-13,1.1540921903216585e-10,1.5836382011810086e-12,2.8496103464732292e-12,2.124539761859648e-13,9.93356356715903e-11,1.4911414201236318e-12,1.2852187914210901e-09,4.722023488027131e-12,8.95421037378634e-09,1.348114844546527e-11,5.387544561300945e-12,3.004886173321418e-13,1.6106977231823288e-09,6.3628099043890974e-12,1.8636896917551555e-09,5.551912717619773e-12,4.78645487884175e-12,3.1543616256479224e-13
467422.7178503475,1.6542533766755788e-09,6.039910129958839e-12,0.0,0.0,2.3426235027110156e-09,6.8992474837855195e-12,6.393803617650275e-13,1.2649864630739405e-13,2.387754937212155e-11,6.765147679420735e-13,1.3729039699002843e-10,1.6698068904490673e-12,1.0428514176374405e-11,4.82280801726691e-13,1.07790709954111e-10,1.4836168947262552e-12,2.7339022365125305e-12,2.3475644640966175e-13,9.387867518605128e-11,1.4133063332447536e-12,1.2997500374748928e-09,4.877976507344365e-12,8.937302791948912e-09,1.3060107548915714e-11,4.872519308623135e-12,3.200298145581154e-13,1.6141046994764705e-09,6.482878704125512e-12,1.858568473657526e-09,5.628038816775235e-12,5.26937608489108e-12,3.5161139136656747e-13
471980.4722985887,1.6578863699156494e-09,6.484223426510068e-12,0.0,0.0,2.362972261436889e-09,7.294310876295775e-12,4.585285433527196e-13,1.0882000661480161e-13,2.329761694082629e-11,7.513004850012954e-13,1.3716553854008501e-10,1.7053383556090075e-12,1.039331364932831e-11,4.937506863547704e-13,1.143264501426115e-10,1.7215495240786628e-12,2.6856671824945005e-12,2.4407982713267564e-13,9.803776950731963e-11,1.5055433976937098e-12,1.2933561779502383e-09,5.589500365533782e-12,9.004583534360709e-09,1.3436209119958098e-11,5.0001445917987005e-12,3.184552081359256e-13,1.618693096805263e-09,5.295924770890607e-12,1.8716261751956395e-09,6.122952804350044e-12,4.170426275255687e-12,3.1049218485950637e-13
476582.66858676774,1.6620301477579075e-09,6.302423182619244e-12,0.0,0.0,2.3810445301247533e-09,7.782719153723514e-12,4.541006895944114e-13,1.0776916892486126e-13,2.486741871588444e-11,7.211223049346857e-13,1.3741951820821353e-10,1.7531349597704822e-12,1.1741746402369783e-11,4.803435888581438e-13,1.1283320944303044e-10,1.5849291432656756e-12,2.897594876459577e-12,2.5385523552843906e-13,9.834523506073253e-11,1.4593492514862953e-12,1.2942085891864335e-09,5.003025041558596e-12,9.025164710319476e-09,1.321461264648114e-11,5.665446698749315e-12,3.774002093209345e-13,1.6238424421472529e-09,6.601284754011122e-12,1.8758683248721513e-09,6.4219903123362566e-12,4.757245319560499e-12,3.164340427834754e-13
481229.7400592357,1.6478650119590736e-09,5.847145730323878e-12,0.0,0.0,2.385719811723201e-09,7.197341999281783e-12,4.711306224005462e-13,1.1622373153506597e-13,2.3920586600973206e-11,7.712624172520034e-13,1.3388675687491884e-10,1.6600627312823494e-12,1.1285719909322179e-11,5.940129099113168e-13,1.0900249400085367e-10,1.50499499911563e-12,3.2764993285128875e-12,2.36663981059407e-13,9.662460764869387e-11,1.5259183882666703e-12,1.3089721892550448e-09,5.0292854398961646e-12,9.03703486363266e-09,1.3475694333048795e-11,4.839796393751058e-12,3.215785421902642e-13,1.6313754401750545e-09,5.983160456476229e-12,1.8824880619145457e-09,6.171664881212684e-12,4.390080799641449e-12,3.1393218266268585e-13
485922.1242858047,1.6560022751320447e-09,5.677341433797412e-12,0.0,0.0,2.3876862331261736e-09,7.038304184583086e-12,3.8174815199693674e-13,8.18898394588424e-14,2.436825703580448e-11,6.896966361145013e-13,1.342693083495892e-10,1.6955025859176234e-12,1.0794989409246711e-11,4.699913358848244e-13,1.147577361364125e-10,1.5340353633105521e-12,3.2236510613074625e-12,2.363571628420772e-13,9.925451951920361e-11,1.432141393943932e-12,1.3023974452295489e-09,5.283000277035694e-12,9.05631745097666e-09,1.3564116316382726e-11,5.280849435957622e-12,3.2395406239731704e-13,1.6292162798002601e-09,6.280608662980108e-12,1.8940646643634675e-09,6.2705947620790274e-12,4.156813210633308e-12,2.9828920811478976e-13
490660.26310294983,1.662925568102032e-09,6.534435152028972e-12,0.0,0.0,2.400208971960442e-09,6.505678821340034e-12,4.4107203034004475e-13,9.101486340350128e-14,2.4258961668702465e-11,7.241269820348306e-13,1.3442195210363263e-10,1.7070786550593235e-12,1.0942787038436347e-11,5.199005177804271e-13,1.1362855638760199e-10,1.5289183260990213e-12,3.2765350825260443e-12,2.9751302246431725e-13,9.917819653646152e-11,1.3725293051025983e-12,1.3098369060998194e-09,5.5396903862610325e-12,9.094002118121022e-09,1.3631401295947927e-11,5.2298540740319554e-12,2.947669558630307e-13,1.6413130386153707e-09,6.292421974268768e-12,1.8821803740410672e-09,4.9547535728413515e-12,4.5367408834975986e-12,3.5663999339334584e-13
495444.60265541554,1.6474912812563672e-09,5.483268359244456e-12,0.0,0.0,2.3979355826195208e-09,6.7743408100086185e-12,4.784139622859511e-13,9.281148567385786e-14,2.5064731502372667e-11,6.744218346862823e-13,1.8990954242046666e-10,2.0556373388227155e-12,1.1398732666639178e-11,4.4295768134559443e-13,1.3645198228677566e-10,1.737740271391826e-12,2.9952874160511695e-12,2.6986591865120605e-13,1.0302540674792679e-10,1.4790047347793728e-12,1.3111038639481759e-09,5.749317040986847e-12,9.110936298380707e-09,1.3228695002554851e-11,5.6993663333195884e-12,3.4302691969418385e-13,1.6297483634376762e-09,6.209535924093046e-12,1.89062957713291e-09,5.8660598937189996e-12,4.368127481741291e-12,2.8740168804120294e-13
500275.593438223,1.6520787638178283e-09,5.537523732530029e-12,0.0,0.0,2.4109526846932125e-09,6.651005843387606e-12,5.149935671946745e-13,1.0299871343893487e-13,2.426649688621308e-11,7.234865860848733e-13,1.9641854652804877e-10,2.0412589701303812e-12,1.0856064396463732e-11,4.818674875745466e-13,1.4193222711885233e-10,1.6758575805093671e-12,2.9663629470413228e-12,2.541056676642215e-13,1.0639767098241977e-10,1.5245454442817768e-12,1.318095135620737e-09,5.513594313918564e-12,9.122225253918082e-09,1.540745026060098e-11,5.5413307830146945e-12,3.334423920918851e-13,1.6311700249897234e-09,5.593608462856537e-12,1.8821160904123453e-09,6.4163025533189405e-12,4.7379408181910006e-12,3.063841227027073e-13
505153.6903390873,1.6570768427350787e-09,5.871022048605519e-12,0.0,0.0,2.4305126546890405e-09,6.5263154064483816e-12,5.712229039541801e-13,1.0486941706916211e-13,2.4419779144041206e-11,7.755970409457804e-13,1.993363926620105e-10,2.0470648563277903e-12,1.0996040901117963e-11,4.851125969397885e-13,1.3980680574278561e-10,1.6943798041270462e-12,2.9581186097627163e-12,2.500682018719598e-13,1.0445218815162154e-10,1.4543538700893106e-12,1.3240538897297923e-09,4.998167186141635e-12,9.140178487806832e-09,1.2401216812113046e-11,5.753030675538525e-12,3.5082121906053676e-13,1.6402053662504334e-09,5.222059995858272e-12,1.886524842762675e-09,6.677807007407904e-12,4.732989775620346e-12,3.134837861554798e-13
