energy_mid_eV,"Be (n,2n)","Be (n,2n) err","Be (n,n')","Be (n,n') err","Pb (n,2n)","Pb (n,2n) err","Pb (n,n')","Pb (n,n') err","U (n,2n)","U (n,2n) err",U nu-fission,U nu-fission err,"U (n,n')","U (n,n') err","Th (n,2n)","Th (n,2n) err",Th nu-fission,Th nu-fission err,"Th (n,n')","Th (n,n') err","Li_7.5 (n,2n)","Li_7.5 (n,2n) err","Li_7.5 (n,n')","Li_7.5 (n,n') err","Li_60 (n,2n)","Li_60 (n,2n) err","Li_60 (n,n')","Li_60 (n,n') err","Li_90 (n,2n)","Li_90 (n,2n) err","Li_90 (n,n')","Li_90 (n,n') err"
27.53276493048006,9.551160421711463e-08,4.422326107255642e-09,0.0,0.0,2.5790318758854766e-08,2.1383049007642304e-09,0.0,0.0,1.1365225215766514e-08,1.7704355167666108e-09,1.822807274990243e-07,5.7969420474172165e-09,2.1856202338012512e-10,2.1856202338012512e-10,1.6392151753509397e-08,1.9493166239855926e-09,3.343998957715913e-08,2.494022742971016e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.9941344485935,1.0081620098753028e-07,4.670674434370408e-09,0.0,0.0,2.9019588770397825e-08,2.4703627884223477e-09,2.149599168177618e-10,2.149599168177618e-10,1.1822795424976906e-08,1.7113811854677476e-09,1.7863169087556003e-07,6.9045549267820155e-09,0.0,0.0,1.3757434676336763e-08,1.6027991398068665e-09,4.1057344112192484e-08,2.9794337108178265e-09,2.149599168177618e-10,2.149599168177618e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.463235185594023,1.004231587617578e-07,4.570838582033286e-09,0.0,0.0,2.219880351575698e-08,2.132775770419516e-09,0.0,0.0,7.61101834825954e-09,1.361213811206898e-09,1.7230499871754236e-07,5.767435457719405e-09,0.0,0.0,1.6279122578221793e-08,1.7484333340011521e-09,3.5940919977892227e-08,2.967153242035168e-09,4.228343526810853e-10,2.974751598245988e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.940196694352235,9.419356906354539e-08,4.338091819613362e-09,0.0,0.0,2.640746858955906e-08,2.086771091729299e-09,0.0,0.0,9.564909882832427e-09,1.5475838063603867e-09,1.7154457942036408e-07,5.710748959075336e-09,0.0,0.0,1.4763230471328312e-08,1.6266942438009474e-09,4.013103494318819e-08,2.5976686308124416e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.425150698670194,9.182314736333468e-08,4.5543306725095525e-09,0.0,0.0,2.1473119093875597e-08,2.2585609037754144e-09,0.0,0.0,9.202765325946688e-09,1.3438670198547525e-09,1.7055791737421175e-07,5.3456790046724e-09,0.0,0.0,1.349738914472181e-08,1.7493530125480357e-09,3.9878649745768954e-08,2.897622498717236e-09,2.045058961321485e-10,2.045058961321485e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.918231129659944,9.191889959582723e-08,4.223457398841209e-09,0.0,0.0,2.4337389170886432e-08,2.2198655261303687e-09,0.0,0.0,1.1464720518516755e-08,1.6485969540952758e-09,1.8061963202856216e-07,6.037313229569376e-09,0.0,0.0,1.5286294024689005e-08,1.694194512198156e-09,3.781346416633592e-08,2.819666846876516e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.41957416273167,8.624975866508706e-08,3.971568137839143e-09,0.0,0.0,2.6112312256402487e-08,2.383816568827551e-09,0.0,0.0,1.0484489012040403e-08,1.4732604281553878e-09,1.73290799519762e-07,5.721789843384311e-09,0.0,0.0,1.068230955943739e-08,1.3894458617163106e-09,4.075103276377963e-08,2.210717759889745e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.929318255201604,9.066509036720981e-08,4.241199537895825e-09,0.0,0.0,2.996228308272598e-08,2.4952676236509684e-09,0.0,0.0,1.0117134547413978e-08,1.5267188365874003e-09,1.7802265597853423e-07,6.204365923787895e-09,0.0,0.0,1.2646418184267472e-08,1.473056882941117e-09,4.183046014796158e-08,2.7006534458337734e-09,1.9456027975796099e-10,1.9456027975796099e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.447604184530192,8.802272241428883e-08,4.142651098949224e-09,0.0,0.0,2.9468476634348876e-08,2.266087473221633e-09,0.0,0.0,1.1098517173975559e-08,1.3916152729912594e-09,1.7068753998596892e-07,5.956760938088e-09,1.9135374437888882e-10,1.9135374437888882e-10,1.4925592061553338e-08,1.7954692778197092e-09,4.458542244028108e-08,2.6376994529044734e-09,1.9135374437888882e-10,1.9135374437888882e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.97457508720102,8.845402617987902e-08,4.284112165445144e-09,0.0,0.0,2.6159807742559955e-08,2.493529680186982e-09,0.0,0.0,1.0727403175006612e-08,1.3442833964239531e-09,1.5902904706808038e-07,5.504016827324724e-09,1.8820005570187027e-10,1.8820005570187027e-10,1.4679604344745888e-08,2.029798739305691e-09,4.1027612143007706e-08,2.7719082303483783e-09,3.7640011140374053e-10,2.648074419399776e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.51037649825119,9.421505646679875e-08,4.5117367485977136e-09,0.0,0.0,2.5728669644174898e-08,2.1517745171482185e-09,0.0,0.0,9.810212166483961e-09,1.3273531403121727e-09,1.6640341014469955e-07,5.022798068253334e-09,1.850983427638482e-10,1.850983427638482e-10,1.3512179021760926e-08,1.781530573495915e-09,3.998124203699118e-08,2.5333001125878252e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.05515639146416,8.53803942603686e-08,3.947082823550517e-09,0.0,0.0,2.6578971347577412e-08,2.1087842503620817e-09,0.0,0.0,1.0376721690492563e-08,1.3995317808222174e-09,1.7494788674672548e-07,6.45788245956398e-09,0.0,0.0,1.65663451549969e-08,1.7757021247110539e-09,4.005050477032214e-08,2.6765453273733685e-09,1.8204774895600975e-10,1.8204774895600975e-10,1.8204774895600975e-10,1.8204774895600975e-10,0.0,0.0,1.8204774895600975e-10,1.8204774895600975e-10,0.0,0.0,0.0,0.0,0.0,0.0
33.609065220236054,9.274656966582045e-08,3.5662692126556773e-09,0.0,0.0,2.9005683949542307e-08,2.141020253670736e-09,0.0,0.0,1.0026656180088708e-08,1.2805523786384871e-09,1.736760088336793e-07,5.041796669624393e-09,0.0,0.0,1.5756173997282253e-08,1.6547522711457116e-09,3.77790081071199e-08,2.643419906642456e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.17225595912683,8.276538444628208e-08,4.2439201482167376e-09,0.0,0.0,2.5357905021839604e-08,2.1431842421284324e-09,0.0,0.0,9.3331178205382e-09,1.237747656910208e-09,1.6376980326604745e-07,4.9460533714815394e-09,0.0,0.0,1.5144304388043115e-08,1.603046452299931e-09,3.909343690866938e-08,2.4341533450802463e-09,1.76096562651664e-10,1.76096562651664e-10,1.76096562651664e-10,1.76096562651664e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.74488414610771,8.78095235858314e-08,3.474846912850421e-09,0.0,0.0,2.5979148989890938e-08,2.208660693255897e-09,0.0,0.0,1.3162768821544755e-08,1.499805859032682e-09,1.7527265851846433e-07,5.8112263351700645e-09,0.0,0.0,1.125763122895275e-08,1.3341971226674705e-09,4.243261001682186e-08,2.5389307095672626e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.327107925516465,9.573103622663162e-08,3.6700328992388347e-09,0.0,0.0,2.486962862827081e-08,2.0317106411093896e-09,0.0,0.0,1.0901755015132428e-08,1.2468109412562905e-09,1.6420768491543202e-07,4.9054743023671425e-09,1.7033992211144408e-10,1.7033992211144408e-10,1.2264474392023981e-08,1.392504461496925e-09,3.832648247507489e-08,2.645273231434167e-09,1.7033992211144408e-10,1.7033992211144408e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.91908809173266,9.030005031390827e-08,3.4001643974158176e-09,0.0,0.0,2.4962351571006176e-08,2.290106903913805e-09,0.0,0.0,1.0554551335391885e-08,1.1823583726060729e-09,1.749039935579226e-07,4.686316208793339e-09,1.675325608792362e-10,1.675325608792362e-10,1.5915593283527445e-08,1.6561784015772734e-09,3.769482619782811e-08,2.3132635245580058e-09,1.675325608792362e-10,1.675325608792362e-10,1.675325608792362e-10,1.675325608792362e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.52098813358465,8.568116314462666e-08,3.5825094043903973e-09,0.0,0.0,2.6033891878559624e-08,2.4694074001622722e-09,0.0,0.0,8.40334484687685e-09,1.3952852419328429e-09,1.6295898144237646e-07,4.6125012960396e-09,0.0,0.0,1.3511260342037289e-08,1.3326553055239543e-09,3.8886066350253606e-08,2.517143648152512e-09,0.0,0.0,1.647714675858205e-10,1.647714675858205e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.13297427950074,8.945484559013475e-08,3.5420884479309037e-09,0.0,0.0,2.64151083898405e-08,2.2409593212090034e-09,0.0,0.0,1.166802333784367e-08,1.4582300703629984e-09,1.721033442331941e-07,5.291620102038212e-09,3.2411175938454615e-10,2.2802120218616458e-10,1.2640358615997309e-08,1.2313834305261186e-09,3.694874056983825e-08,2.438519620734123e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.75521554341704,8.893685635269224e-08,3.764792881193472e-09,0.0,0.0,1.9604360808926788e-08,1.796035395698121e-09,0.0,0.0,1.1156953305893301e-08,1.3686468689650152e-09,1.6926692015512416e-07,5.238808873419235e-09,1.5938504722704706e-10,1.5938504722704706e-10,1.3228958919844916e-08,1.3790130777607334e-09,4.096195713735107e-08,2.6443637803149408e-09,3.1877009445409413e-10,2.242631995100808e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.38788377145437,8.903867610478066e-08,4.015958784393959e-09,0.0,0.0,2.696241600356032e-08,1.993837642690532e-09,0.0,0.0,9.405493954730358e-09,1.1998494526406308e-09,1.6741779239420038e-07,4.814269452435122e-09,0.0,0.0,1.5362306792726254e-08,1.5908442931341044e-09,3.840576698181554e-08,2.582777518033693e-09,0.0,0.0,1.567582325788392e-10,1.567582325788392e-10,0.0,0.0,1.567582325788392e-10,1.567582325788392e-10,0.0,0.0,0.0,0.0,0.0,0.0
39.03115368937763,8.680036189486811e-08,4.230230360604504e-09,0.0,0.0,2.4667953646854175e-08,1.6832031970932633e-09,0.0,0.0,1.0792229720498712e-08,1.3419186087713062e-09,1.6666286182655872e-07,5.330396207227471e-09,1.5417471029283865e-10,1.5417471029283865e-10,1.2796500954305617e-08,1.519077154315244e-09,3.7926978732038304e-08,2.364418447059476e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.685202950850254,8.112406527567899e-08,3.685220189211955e-09,0.0,0.0,2.517120530049103e-08,2.0128034377171754e-09,0.0,0.0,1.046272991405954e-08,1.2133572861415395e-09,1.6164159548387633e-07,4.603418772660644e-09,0.0,0.0,1.4556841619561101e-08,1.5074278980495987e-09,3.790844171760698e-08,2.2345884849030784e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.350212186497274,8.679639573297832e-08,4.128699961472778e-09,0.0,0.0,2.4756360294973175e-08,1.874713958146776e-09,0.0,0.0,1.0141159638904687e-08,1.1391337036818433e-09,1.7374192616652876e-07,4.478432560970843e-09,0.0,0.0,1.4316931254924266e-08,1.4047766273677054e-09,4.3845601968205487e-08,2.628951115599568e-09,2.982694011442553e-10,2.0984041909928712e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.02636505379068,8.565926359466568e-08,3.9923277537896474e-09,0.0,0.0,2.742856556883984e-08,2.0811742156773422e-09,0.0,0.0,9.680670200767018e-09,1.183373004945072e-09,1.688250212285278e-07,5.176350425124029e-09,1.466768212237426e-10,1.466768212237426e-10,1.4227651658703043e-08,1.3900140728933936e-09,3.784261987572557e-08,1.9013774892744597e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.71384828777053,8.45360377151418e-08,3.443353630646276e-09,0.0,0.0,2.091762025374667e-08,1.6063398196859967e-09,0.0,0.0,9.80964260175707e-09,1.175729938539698e-09,1.6142632457891416e-07,4.991801468302914e-09,0.0,0.0,1.2839091052299693e-08,1.4190142654927322e-09,3.577634360640809e-08,2.5566950974496336e-09,1.4425945002583916e-10,1.4425945002583916e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.41285175261615,8.300092282922418e-08,3.210009637648483e-09,0.0,0.0,2.3978044372886954e-08,1.972736494520929e-09,0.0,0.0,8.938560920070297e-09,1.2041613287325784e-09,1.5975904120633575e-07,5.031946198941273e-09,1.4188191936619511e-10,1.4188191936619511e-10,1.4897601533450492e-08,1.6054006764745676e-09,3.249095953485865e-08,1.9056275649927874e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.123568494081454,8.107481570121307e-08,2.899375191983876e-09,0.0,0.0,2.623419165546995e-08,1.9960392849907543e-09,0.0,0.0,1.0605311520296375e-08,1.2245701932167167e-09,1.6787091788048077e-07,5.6707325563732445e-09,0.0,0.0,1.2838008682464036e-08,1.3551041082891784e-09,4.018854891901778e-08,2.5805368397004955e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.84619479280893,8.550286500059838e-08,3.42820938312788e-09,0.0,0.0,2.4292146236125046e-08,1.4315385120549538e-09,0.0,0.0,1.0430526067488735e-08,1.310311541888664e-09,1.5577167219210146e-07,4.8232953788365595e-09,0.0,0.0,1.3724376404590436e-08,1.485607276184087e-09,3.4997159831705575e-08,2.210193255654225e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.58093021853696,7.788453232729424e-08,3.2999872390827068e-09,0.0,0.0,2.7536299124381298e-08,1.6826447763113776e-09,0.0,0.0,8.09891150717098e-09,1.0331700371756384e-09,1.5657895580530568e-07,4.880057555974908e-09,0.0,0.0,1.403811327909636e-08,1.3956699298182904e-09,3.725499293298646e-08,2.3740440012325966e-09,0.0,0.0,1.3498185845284957e-10,1.3498185845284957e-10,0.0,0.0,1.3498185845284957e-10,1.3498185845284957e-10,0.0,0.0,0.0,0.0,0.0,0.0
45.32797768521566,8.071639655713122e-08,3.183714131848451e-09,0.0,0.0,2.0710128064000753e-08,1.7015874413895246e-09,0.0,0.0,9.956792338461916e-09,1.0736444294928972e-09,1.6541551004964727e-07,4.997406290168463e-09,0.0,0.0,1.5930867741539053e-08,1.4120484554773665e-09,4.288058567097594e-08,2.150230039845375e-09,3.982716935384764e-10,2.2760776972899086e-10,1.3275723117949212e-10,1.3275723117949212e-10,0.0,0.0,1.3275723117949212e-10,1.3275723117949212e-10,0.0,0.0,0.0,0.0,0.0,0.0
46.0875435070461,7.468562120691158e-08,3.0442413373598082e-09,0.0,0.0,2.506929942609618e-08,2.201174886316001e-09,0.0,0.0,9.009279481253324e-09,1.2126260072409337e-09,1.5811938335938806e-07,4.620590023607351e-09,1.30569267844251e-10,1.30569267844251e-10,1.3187496052269363e-08,1.318750258138403e-09,3.8648503281898284e-08,2.3615036271327434e-09,2.61138535688502e-10,1.837178723718533e-10,2.61138535688502e-10,1.837178723718533e-10,0.0,0.0,1.30569267844251e-10,1.30569267844251e-10,0.0,0.0,1.30569267844251e-10,1.30569267844251e-10,0.0,0.0
46.85983745545876,7.627991432953175e-08,3.139315169011017e-09,0.0,0.0,2.3757212375359197e-08,1.8103540788848514e-09,0.0,0.0,1.0915475956246131e-08,1.202100827376693e-09,1.6309005252273626e-07,4.878903954520806e-09,1.2841736419113084e-10,1.2841736419113084e-10,1.5153248974553443e-08,1.3210032899149843e-09,3.6470531430281146e-08,1.795061349990183e-09,0.0,0.0,1.2841736419113084e-10,1.2841736419113084e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.645072817046625,7.994848610917044e-08,2.9281252354545555e-09,0.0,0.0,2.4376078703111985e-08,1.588034681408608e-09,0.0,0.0,1.0861879629365973e-08,1.2439846252163225e-09,1.6393860184787252e-07,3.816484859858578e-09,0.0,0.0,1.1493384258980273e-08,1.205502542236955e-09,3.7385074073166564e-08,2.014425880613011e-09,2.526018518457201e-10,1.777120893166176e-10,2.526018518457201e-10,1.777120893166176e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.44346645246916,7.800976344105443e-08,3.312892895255988e-09,0.0,0.0,2.285636381075479e-08,1.5960661856776918e-09,0.0,0.0,1.055864632562043e-08,1.1761315515860084e-09,1.6719927005041287e-07,4.791257422968014e-09,0.0,0.0,1.2670375590744518e-08,1.1708852369253436e-09,3.776268803516008e-08,2.239709693734709e-09,1.2421936853671088e-10,1.2421936853671088e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.255238856343404,7.366978664936411e-08,2.994884907630321e-09,0.0,0.0,2.614483307290862e-08,1.829658813516325e-09,0.0,0.0,9.04073667007122e-09,1.021722676267486e-09,1.6077850618667197e-07,4.07136716156821e-09,0.0,0.0,1.417196559092244e-08,1.3192668862281587e-09,3.970593807801544e-08,2.2059091806084744e-09,2.44344234326249e-10,1.719026368069068e-10,1.221721171631245e-10,1.221721171631245e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.080614218138464,7.714182531325538e-08,2.8124260472633904e-09,0.0,0.0,2.2109183578876926e-08,1.7224850414145063e-09,0.0,0.0,1.0093322938182955e-08,1.1797839965809811e-09,1.608923739788926e-07,4.540772443719506e-09,1.2015860640693986e-10,1.2015860640693986e-10,1.3938398343205023e-08,1.3632960200864665e-09,3.5687106102861115e-08,2.0168301650147124e-09,1.2015860640693986e-10,1.2015860640693986e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.91982048409066,7.728859524504983e-08,2.8968109318053588e-09,0.0,0.0,2.7535539284551366e-08,1.8017221365353985e-09,0.0,0.0,8.508836173766957e-09,1.089614644742691e-09,1.6391327462520514e-07,4.87306405358066e-09,2.3635656038241535e-10,1.6628309674824734e-10,1.2526897700268016e-08,1.1615551962222194e-09,3.8998832463098525e-08,2.1803942029178708e-09,3.5453484057362304e-10,2.026126527779205e-10,1.1817828019120767e-10,1.1817828019120767e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.773089420156,9.275201209973831e-08,2.8992062096305652e-09,0.0,0.0,2.673303606884686e-08,1.728721002948436e-09,0.0,0.0,1.022829206112403e-08,1.061421042444334e-09,1.5784114339780037e-07,4.427254644205711e-09,2.3246118320736416e-10,1.6354259579231052e-10,1.2320442709990305e-08,1.1182666967027889e-09,3.916970937044084e-08,2.139075452329995e-09,1.1623059160368208e-10,1.1623059160368208e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.64065667601766,1.0231192745741258e-07,3.4672505344407825e-09,0.0,0.0,2.4006150576599578e-08,1.6125706345792339e-09,0.0,0.0,1.120287026907982e-08,1.0013320380973844e-09,1.703293540911116e-07,4.175774545643679e-09,0.0,0.0,1.1431500274571243e-08,1.2998421586975707e-09,4.1724976002184985e-08,2.439234205383988e-09,3.4294500823713723e-10,1.9598919464007616e-10,2.2863000549142478e-10,1.6084726085526227e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.522761850166106,1.050105396012074e-07,3.707347797187367e-09,0.0,0.0,2.653371236176118e-08,1.528767424866424e-09,0.0,0.0,8.657185812947511e-09,8.876590593738625e-10,1.7831554154980196e-07,3.953358706735481e-09,1.1243098458373384e-10,1.1243098458373384e-10,1.2030115350459524e-08,1.1100807572220291e-09,4.092487838847912e-08,2.3241231324870162e-09,1.1243098458373384e-10,1.1243098458373384e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.419648556069525,9.852501297161483e-08,3.108188355425671e-09,0.0,0.0,2.4216585679891838e-08,1.5927251829016505e-09,0.0,0.0,9.399131428268536e-09,9.608526624558177e-10,1.6918436570883363e-07,4.729447670574606e-09,1.1057801680315917e-10,1.1057801680315917e-10,1.2716471932363309e-08,1.0109628588527407e-09,4.00292420827436e-08,1.961652368477362e-09,3.3173405040947756e-10,1.8958225900021532e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.33156448945336,1.0179523005411027e-07,3.4994870339251115e-09,0.0,0.0,2.4143740461551768e-08,1.6401350216404417e-09,0.0,0.0,1.033178082814154e-08,1.006245232194977e-09,1.6487347089960601e-07,4.433788855918504e-09,0.0,0.0,1.3811959633410255e-08,1.2919560157567686e-09,3.643312186765699e-08,1.8379567560124201e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.2587614967071,9.690865363972514e-08,3.1038879680026864e-09,0.0,0.0,2.535027694549099e-08,1.455492070170395e-09,0.0,0.0,7.05957079494687e-09,8.629676801278521e-10,1.6012390121265844e-07,3.898205941292828e-09,0.0,0.0,1.358432562057957e-08,1.3328087223096402e-09,3.946941853538473e-08,2.0549208261619998e-09,0.0,0.0,1.069631938628313e-10,1.069631938628313e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.20149564443739,9.909872064479646e-08,3.3239702496520276e-09,0.0,0.0,2.388047726790742e-08,1.866701666966373e-09,0.0,0.0,1.0520034038725746e-08,1.0678238916745501e-09,1.5822131194243516e-07,4.7021353457596305e-09,1.0520034038725741e-10,1.0520034038725741e-10,1.293964186763266e-08,1.1471130687213885e-09,4.144893411257941e-08,2.1083590880258067e-09,1.0520034038725741e-10,1.0520034038725741e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.1600272901867,9.829321336643773e-08,2.990439945667261e-09,0.0,0.0,2.3073038506016394e-08,1.5829045195955997e-09,0.0,0.0,1.0139720957800945e-08,9.862955050996522e-10,1.6916779353065858e-07,3.971666420438439e-09,1.0346654038572388e-10,1.0346654038572388e-10,1.3657583330915543e-08,1.1845482322262937e-09,3.786875378117495e-08,2.132231447046196e-09,1.0346654038572388e-10,1.0346654038572388e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.134621154336976,1.0013313398933477e-07,3.1280456442395953e-09,0.0,0.0,2.5542090072482727e-08,1.360628231765019e-09,0.0,0.0,1.0277892818010991e-08,1.0175617543966576e-09,1.7045020267493466e-07,3.6772434792473304e-09,0.0,0.0,1.3330732268905339e-08,1.1633635960130942e-09,3.8567538396298655e-08,2.0160946790360417e-09,0.0,0.0,1.0176131502981175e-10,1.0176131502981175e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.12554639321823,8.89748479171541e-08,2.997112331062103e-09,0.0,0.0,2.3119448671386475e-08,1.3842878851352773e-09,0.0,0.0,1.0008419338262555e-08,9.85561006954499e-10,1.7054346552399392e-07,4.0031655399092785e-09,0.0,0.0,1.4912544814011195e-08,1.276284063135501e-09,3.613039381112781e-08,1.949936665650688e-09,1.0008419338262553e-10,1.0008419338262553e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.13307667344216,9.538323618844008e-08,2.966912279927849e-09,0.0,0.0,2.5199286340805627e-08,1.6154492877818095e-09,0.0,0.0,1.1221557198640003e-08,9.89503923076923e-10,1.5877519088952927e-07,3.7112957620349846e-09,1.9686942453754404e-10,1.385028514299861e-10,1.2894947307209134e-08,1.2799571583233613e-09,3.592866997810177e-08,1.9202479465066806e-09,9.843471226877202e-11,9.843471226877202e-11,9.843471226877202e-11,9.843471226877202e-11,0.0,0.0,9.843471226877202e-11,9.843471226877202e-11,0.0,0.0,9.843471226877202e-11,9.843471226877202e-11,0.0,0.0
62.157490247481476,9.91359141339152e-08,2.880215604400142e-09,0.0,0.0,2.071785705532991e-08,1.2982916216644721e-09,0.0,0.0,9.197179533908149e-09,1.0954371005612534e-09,1.65646044026493e-07,3.992614913146361e-09,0.0,0.0,1.258561409903219e-08,1.0965168811098173e-09,3.533653189343653e-08,1.7695522393681806e-09,9.68124161464015e-11,9.68124161464015e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.199070030515685,9.53120738384097e-08,3.1868385310802784e-09,0.0,0.0,2.22807445336542e-08,1.433660680414882e-09,0.0,0.0,9.521685698142834e-09,9.664876976694963e-10,1.6577254800466658e-07,3.91326316885027e-09,9.521685698142825e-11,9.521685698142825e-11,1.333035997739995e-08,1.2477302524627711e-09,3.865804393445984e-08,1.7532066150782206e-09,9.521685698142825e-11,9.521685698142825e-11,9.521685698142825e-11,9.521685698142825e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.2581036785645,9.074451870595935e-08,2.863132378001763e-09,0.0,0.0,2.81879258312629e-08,1.3864330005501045e-09,0.0,0.0,9.364759412379707e-09,9.781172202576702e-10,1.6481976565788272e-07,4.010854885508187e-09,0.0,0.0,1.2455130018465e-08,1.2130450118833362e-09,3.8676456373128166e-08,1.784077348920641e-09,9.364759412379704e-11,9.364759412379704e-11,1.8729518824759408e-10,1.3176712276344736e-10,0.0,0.0,9.364759412379704e-11,9.364759412379704e-11,0.0,0.0,0.0,0.0,0.0,0.0
65.33488366793061,9.781465422527622e-08,3.080671857986413e-09,0.0,0.0,2.3947090488297376e-08,1.7317924110185452e-09,0.0,0.0,9.394627806947437e-09,7.742597988532658e-10,1.6615596631110952e-07,4.164375642397131e-09,0.0,0.0,1.2157753632520203e-08,9.609274536848956e-10,3.53680105673315e-08,1.7353512985942798e-09,9.210419418575915e-11,9.210419418575915e-11,1.842083883715183e-10,1.2959547734093184e-10,0.0,0.0,9.210419418575915e-11,9.210419418575915e-11,0.0,0.0,0.0,0.0,0.0,0.0
66.42970737597383,9.54778873920104e-08,2.7627187862303344e-09,0.0,0.0,2.3824178732541475e-08,1.4604037019781664e-09,0.0,0.0,9.873899170520996e-09,9.20341047967847e-10,1.6223993958167978e-07,3.7095693072261483e-09,9.058623092221096e-11,9.058623092221096e-11,1.331617594556501e-08,1.176212448166084e-09,3.7412113370873115e-08,1.8598331684317123e-09,2.7175869276663295e-10,1.5530702022915347e-10,3.6234492368884385e-10,1.784063076226093e-10,0.0,0.0,9.058623092221096e-11,9.058623092221096e-11,0.0,0.0,9.058623092221096e-11,9.058623092221096e-11,0.0,0.0
