energy low [eV],energy high [eV],energy mid [eV],cell,mean,std. dev.,MT_fertile,kg/m3_fertile
2196491.489,2247616.637,2222054.063,12,3.83E-05,2.33E-08,265.8,777.1929825
2196491.489,2247616.637,2222054.063,13,6.57E-05,4.13E-08,531.5,1554.093567
2247616.637,2299931.764,2273774.201,1,1.50E-09,1.03E-12,0.0096,0.028070175
2247616.637,2299931.764,2273774.201,2,1.56E-08,1.02E-11,0.1,0.292397661
2247616.637,2299931.764,2273774.201,3,7.78E-08,4.46E-11,0.5,1.461988304
2247616.637,2299931.764,2273774.201,4,4.12E-07,2.91E-10,2.65,7.748538012
2247616.637,2299931.764,2273774.201,5,7.76E-07,5.35E-10,5,14.61988304
2247616.637,2299931.764,2273774.201,6,1.55E-06,9.82E-10,10,29.23976608
2247616.637,2299931.764,2273774.201,7,3.08E-06,2.26E-09,20,58.47953216
2247616.637,2299931.764,2273774.201,8,4.59E-06,3.53E-09,30,87.71929825
2247616.637,2299931.764,2273774.201,9,6.08E-06,4.19E-09,40,116.9590643
2247616.637,2299931.764,2273774.201,10,7.55E-06,4.97E-09,50,146.1988304
2247616.637,2299931.764,2273774.201,11,1.91E-05,1.27E-08,132.9,388.5964912
2247616.637,2299931.764,2273774.201,12,3.56E-05,2.68E-08,265.8,777.1929825
2247616.637,2299931.764,2273774.201,13,6.24E-05,3.89E-08,531.5,1554.093567
2299931.764,2353464.569,2326698.167,1,1.29E-09,8.45E-13,0.0096,0.028070175
2299931.764,2353464.569,2326698.167,2,1.34E-08,8.87E-12,0.1,0.292397661
2299931.764,2353464.569,2326698.167,3,6.71E-08,4.35E-11,0.5,1.461988304
2299931.764,2353464.569,2326698.167,4,3.56E-07,2.60E-10,2.65,7.748538012
2299931.764,2353464.569,2326698.167,5,6.70E-07,4.57E-10,5,14.61988304
2299931.764,2353464.569,2326698.167,6,1.34E-06,9.18E-10,10,29.23976608
2299931.764,2353464.569,2326698.167,7,2.66E-06,1.87E-09,20,58.47953216
2299931.764,2353464.569,2326698.167,8,3.97E-06,2.83E-09,30,87.71929825
2299931.764,2353464.569,2326698.167,9,5.28E-06,4.11E-09,40,116.9590643
2299931.764,2353464.569,2326698.167,10,6.57E-06,4.60E-09,50,146.1988304
2299931.764,2353464.569,2326698.167,11,1.69E-05,1.17E-08,132.9,388.5964912
2299931.764,2353464.569,2326698.167,12,3.21E-05,2.46E-08,265.8,777.1929825
2299931.764,2353464.569,2326698.167,13,5.82E-05,4.05E-08,531.5,1554.093567
2353464.569,2408243.395,2380853.982,1,1.22E-09,9.35E-13,0.0096,0.028070175
2353464.569,2408243.395,2380853.982,2,1.27E-08,8.37E-12,0.1,0.292397661
2353464.569,2408243.395,2380853.982,3,6.36E-08,4.19E-11,0.5,1.461988304
2353464.569,2408243.395,2380853.982,4,3.37E-07,2.17E-10,2.65,7.748538012
2353464.569,2408243.395,2380853.982,5,6.36E-07,4.21E-10,5,14.61988304
2353464.569,2408243.395,2380853.982,6,1.27E-06,9.50E-10,10,29.23976608
2353464.569,2408243.395,2380853.982,7,2.53E-06,1.78E-09,20,58.47953216
2353464.569,2408243.395,2380853.982,8,3.77E-06,2.65E-09,30,87.71929825
2353464.569,2408243.395,2380853.982,9,5.02E-06,3.76E-09,40,116.9590643
2353464.569,2408243.395,2380853.982,10,6.23E-06,3.74E-09,50,146.1988304
2353464.569,2408243.395,2380853.982,11,1.60E-05,1.22E-08,132.9,388.5964912
2353464.569,2408243.395,2380853.982,12,3.03E-05,1.97E-08,265.8,777.1929825
2353464.569,2408243.395,2380853.982,13,5.48E-05,4.02E-08,531.5,1554.093567
2408243.395,2464297.242,2436270.319,1,1.09E-09,8.51E-13,0.0096,0.028070175
2408243.395,2464297.242,2436270.319,2,1.13E-08,7.74E-12,0.1,0.292397661
2408243.395,2464297.242,2436270.319,3,5.66E-08,4.51E-11,0.5,1.461988304
2408243.395,2464297.242,2436270.319,4,3.00E-07,2.47E-10,2.65,7.748538012
2408243.395,2464297.242,2436270.319,5,5.65E-07,3.79E-10,5,14.61988304
2408243.395,2464297.242,2436270.319,6,1.13E-06,7.79E-10,10,29.23976608
2408243.395,2464297.242,2436270.319,7,2.25E-06,1.75E-09,20,58.47953216
2408243.395,2464297.242,2436270.319,8,3.35E-06,2.47E-09,30,87.71929825
2408243.395,2464297.242,2436270.319,9,4.45E-06,3.06E-09,40,116.9590643
2408243.395,2464297.242,2436270.319,10,5.53E-06,3.78E-09,50,146.1988304
2408243.395,2464297.242,2436270.319,11,1.42E-05,1.03E-08,132.9,388.5964912
2408243.395,2464297.242,2436270.319,12,2.69E-05,1.89E-08,265.8,777.1929825
2408243.395,2464297.242,2436270.319,13,4.90E-05,3.16E-08,531.5,1554.093567
2464297.242,2521655.789,2492976.516,1,9.54E-10,7.16E-13,0.0096,0.028070175
2464297.242,2521655.789,2492976.516,2,9.93E-09,7.21E-12,0.1,0.292397661
2464297.242,2521655.789,2492976.516,3,4.96E-08,3.88E-11,0.5,1.461988304
2464297.242,2521655.789,2492976.516,4,2.63E-07,2.01E-10,2.65,7.748538012
2464297.242,2521655.789,2492976.516,5,4.96E-07,3.60E-10,5,14.61988304
2464297.242,2521655.789,2492976.516,6,9.89E-07,6.92E-10,10,29.23976608
2464297.242,2521655.789,2492976.516,7,1.96E-06,1.45E-09,20,58.47953216
2464297.242,2521655.789,2492976.516,8,2.93E-06,1.99E-09,30,87.71929825
2464297.242,2521655.789,2492976.516,9,3.89E-06,2.80E-09,40,116.9590643
2464297.242,2521655.789,2492976.516,10,4.84E-06,3.20E-09,50,146.1988304
2464297.242,2521655.789,2492976.516,11,1.23E-05,9.49E-09,132.9,388.5964912
2464297.242,2521655.789,2492976.516,12,2.31E-05,1.74E-08,265.8,777.1929825
2464297.242,2521655.789,2492976.516,13,4.13E-05,2.92E-08,531.5,1554.093567
2521655.789,2580349.404,2551002.596,1,8.73E-10,7.72E-13,0.0096,0.028070175
2521655.789,2580349.404,2551002.596,2,9.11E-09,8.55E-12,0.1,0.292397661
2521655.789,2580349.404,2551002.596,3,4.54E-08,3.56E-11,0.5,1.461988304
2521655.789,2580349.404,2551002.596,4,2.41E-07,1.89E-10,2.65,7.748538012
2521655.789,2580349.404,2551002.596,5,4.54E-07,3.62E-10,5,14.61988304
2521655.789,2580349.404,2551002.596,6,9.05E-07,6.67E-10,10,29.23976608
2521655.789,2580349.404,2551002.596,7,1.80E-06,1.43E-09,20,58.47953216
2521655.789,2580349.404,2551002.596,8,2.69E-06,2.41E-09,30,87.71929825
2521655.789,2580349.404,2551002.596,9,3.57E-06,2.68E-09,40,116.9590643
2521655.789,2580349.404,2551002.596,10,4.44E-06,3.23E-09,50,146.1988304
2521655.789,2580349.404,2551002.596,11,1.13E-05,7.76E-09,132.9,388.5964912
2521655.789,2580349.404,2551002.596,12,2.14E-05,1.67E-08,265.8,777.1929825
2521655.789,2580349.404,2551002.596,13,3.85E-05,2.81E-08,531.5,1554.093567
2580349.404,2640409.16,2610379.282,1,7.80E-10,5.77E-13,0.0096,0.028070175
2580349.404,2640409.16,2610379.282,2,8.13E-09,6.91E-12,0.1,0.292397661
2580349.404,2640409.16,2610379.282,3,4.07E-08,3.01E-11,0.5,1.461988304
2580349.404,2640409.16,2610379.282,4,2.15E-07,1.60E-10,2.65,7.748538012
2580349.404,2640409.16,2610379.282,5,4.06E-07,2.99E-10,5,14.61988304
2580349.404,2640409.16,2610379.282,6,8.10E-07,5.54E-10,10,29.23976608
2580349.404,2640409.16,2610379.282,7,1.61E-06,1.40E-09,20,58.47953216
2580349.404,2640409.16,2610379.282,8,2.41E-06,1.95E-09,30,87.71929825
2580349.404,2640409.16,2610379.282,9,3.20E-06,2.71E-09,40,116.9590643
2580349.404,2640409.16,2610379.282,10,3.98E-06,3.60E-09,50,146.1988304
2580349.404,2640409.16,2610379.282,11,1.02E-05,7.07E-09,132.9,388.5964912
2580349.404,2640409.16,2610379.282,12,1.94E-05,1.60E-08,265.8,777.1929825
2580349.404,2640409.16,2610379.282,13,3.54E-05,2.55E-08,531.5,1554.093567
2640409.16,2701866.857,2671138.009,1,6.58E-10,4.61E-13,0.0096,0.028070175
2640409.16,2701866.857,2671138.009,2,6.86E-09,5.88E-12,0.1,0.292397661
2640409.16,2701866.857,2671138.009,3,3.43E-08,2.80E-11,0.5,1.461988304
2640409.16,2701866.857,2671138.009,4,1.81E-07,1.46E-10,2.65,7.748538012
2640409.16,2701866.857,2671138.009,5,3.43E-07,2.80E-10,5,14.61988304
2640409.16,2701866.857,2671138.009,6,6.84E-07,5.22E-10,10,29.23976608
2640409.16,2701866.857,2671138.009,7,1.37E-06,1.15E-09,20,58.47953216
2640409.16,2701866.857,2671138.009,8,2.04E-06,1.51E-09,30,87.71929825
2640409.16,2701866.857,2671138.009,9,2.71E-06,2.39E-09,40,116.9590643
2640409.16,2701866.857,2671138.009,10,3.37E-06,2.75E-09,50,146.1988304
2640409.16,2701866.857,2671138.009,11,8.73E-06,6.53E-09,132.9,388.5964912
2640409.16,2701866.857,2671138.009,12,1.67E-05,1.32E-08,265.8,777.1929825
2640409.16,2701866.857,2671138.009,13,3.09E-05,2.32E-08,531.5,1554.093567
2701866.857,2764755.032,2733310.945,1,5.91E-10,4.79E-13,0.0096,0.028070175
2701866.857,2764755.032,2733310.945,2,6.15E-09,4.75E-12,0.1,0.292397661
2701866.857,2764755.032,2733310.945,3,3.08E-08,2.74E-11,0.5,1.461988304
2701866.857,2764755.032,2733310.945,4,1.63E-07,1.51E-10,2.65,7.748538012
2701866.857,2764755.032,2733310.945,5,3.07E-07,2.60E-10,5,14.61988304
2701866.857,2764755.032,2733310.945,6,6.14E-07,4.74E-10,10,29.23976608
2701866.857,2764755.032,2733310.945,7,1.23E-06,1.06E-09,20,58.47953216
2701866.857,2764755.032,2733310.945,8,1.83E-06,1.33E-09,30,87.71929825
2701866.857,2764755.032,2733310.945,9,2.43E-06,2.21E-09,40,116.9590643
2701866.857,2764755.032,2733310.945,10,3.03E-06,2.77E-09,50,146.1988304
2701866.857,2764755.032,2733310.945,11,7.85E-06,6.39E-09,132.9,388.5964912
2701866.857,2764755.032,2733310.945,12,1.51E-05,1.17E-08,265.8,777.1929825
2701866.857,2764755.032,2733310.945,13,2.81E-05,2.35E-08,531.5,1554.093567
2764755.032,2829106.982,2796931.007,1,4.86E-10,4.65E-13,0.0096,0.028070175
2764755.032,2829106.982,2796931.007,2,5.06E-09,4.84E-12,0.1,0.292397661
2764755.032,2829106.982,2796931.007,3,2.53E-08,2.03E-11,0.5,1.461988304
2764755.032,2829106.982,2796931.007,4,1.34E-07,1.28E-10,2.65,7.748538012
2764755.032,2829106.982,2796931.007,5,2.53E-07,2.48E-10,5,14.61988304
2764755.032,2829106.982,2796931.007,6,5.06E-07,4.91E-10,10,29.23976608
2764755.032,2829106.982,2796931.007,7,1.01E-06,9.30E-10,20,58.47953216
2764755.032,2829106.982,2796931.007,8,1.50E-06,1.37E-09,30,87.71929825
2764755.032,2829106.982,2796931.007,9,2.00E-06,1.85E-09,40,116.9590643
2764755.032,2829106.982,2796931.007,10,2.49E-06,2.41E-09,50,146.1988304
2764755.032,2829106.982,2796931.007,11,6.43E-06,6.48E-09,132.9,388.5964912
2764755.032,2829106.982,2796931.007,12,1.23E-05,9.67E-09,265.8,777.1929825
2764755.032,2829106.982,2796931.007,13,2.31E-05,1.75E-08,531.5,1554.093567
2829106.982,2894956.776,2862031.879,1,4.30E-10,3.55E-13,0.0096,0.028070175
2829106.982,2894956.776,2862031.879,2,4.48E-09,3.59E-12,0.1,0.292397661
2829106.982,2894956.776,2862031.879,3,2.24E-08,2.08E-11,0.5,1.461988304
2829106.982,2894956.776,2862031.879,4,1.19E-07,1.09E-10,2.65,7.748538012
2829106.982,2894956.776,2862031.879,5,2.24E-07,2.00E-10,5,14.61988304
2829106.982,2894956.776,2862031.879,6,4.46E-07,4.28E-10,10,29.23976608
2829106.982,2894956.776,2862031.879,7,8.89E-07,7.07E-10,20,58.47953216
2829106.982,2894956.776,2862031.879,8,1.33E-06,1.19E-09,30,87.71929825
2829106.982,2894956.776,2862031.879,9,1.76E-06,1.76E-09,40,116.9590643
2829106.982,2894956.776,2862031.879,10,2.19E-06,2.05E-09,50,146.1988304
2829106.982,2894956.776,2862031.879,11,5.62E-06,5.24E-09,132.9,388.5964912
2829106.982,2894956.776,2862031.879,12,1.07E-05,9.78E-09,265.8,777.1929825
2829106.982,2894956.776,2862031.879,13,1.95E-05,1.70E-08,531.5,1554.093567
2894956.776,2962339.278,2928648.027,1,3.68E-10,3.81E-13,0.0096,0.028070175
2894956.776,2962339.278,2928648.027,2,3.83E-09,3.89E-12,0.1,0.292397661
2894956.776,2962339.278,2928648.027,3,1.92E-08,1.98E-11,0.5,1.461988304
2894956.776,2962339.278,2928648.027,4,1.02E-07,8.87E-11,2.65,7.748538012
2894956.776,2962339.278,2928648.027,5,1.92E-07,2.13E-10,5,14.61988304
2894956.776,2962339.278,2928648.027,6,3.82E-07,3.29E-10,10,29.23976608
2894956.776,2962339.278,2928648.027,7,7.61E-07,6.49E-10,20,58.47953216
2894956.776,2962339.278,2928648.027,8,1.14E-06,1.23E-09,30,87.71929825
2894956.776,2962339.278,2928648.027,9,1.51E-06,1.66E-09,40,116.9590643
2894956.776,2962339.278,2928648.027,10,1.89E-06,2.00E-09,50,146.1988304
2894956.776,2962339.278,2928648.027,11,4.87E-06,4.27E-09,132.9,388.5964912
2894956.776,2962339.278,2928648.027,12,9.30E-06,8.17E-09,265.8,777.1929825
2894956.776,2962339.278,2928648.027,13,1.71E-05,1.53E-08,531.5,1554.093567
2962339.278,3031290.163,2996814.72,1,3.41E-10,3.20E-13,0.0096,0.028070175
2962339.278,3031290.163,2996814.72,2,3.55E-09,3.83E-12,0.1,0.292397661
2962339.278,3031290.163,2996814.72,3,1.77E-08,1.74E-11,0.5,1.461988304
2962339.278,3031290.163,2996814.72,4,9.43E-08,9.58E-11,2.65,7.748538012
2962339.278,3031290.163,2996814.72,5,1.78E-07,1.98E-10,5,14.61988304
2962339.278,3031290.163,2996814.72,6,3.55E-07,3.12E-10,10,29.23976608
2962339.278,3031290.163,2996814.72,7,7.09E-07,7.33E-10,20,58.47953216
2962339.278,3031290.163,2996814.72,8,1.06E-06,1.03E-09,30,87.71929825
2962339.278,3031290.163,2996814.72,9,1.41E-06,1.43E-09,40,116.9590643
2962339.278,3031290.163,2996814.72,10,1.77E-06,1.62E-09,50,146.1988304
2962339.278,3031290.163,2996814.72,11,4.63E-06,4.30E-09,132.9,388.5964912
2962339.278,3031290.163,2996814.72,12,9.05E-06,8.76E-09,265.8,777.1929825
2962339.278,3031290.163,2996814.72,13,1.73E-05,1.62E-08,531.5,1554.093567
3031290.163,3101845.937,3066568.05,1,2.97E-10,3.07E-13,0.0096,0.028070175
3031290.163,3101845.937,3066568.05,2,3.09E-09,3.22E-12,0.1,0.292397661
3031290.163,3101845.937,3066568.05,3,1.54E-08,1.57E-11,0.5,1.461988304
3031290.163,3101845.937,3066568.05,4,8.19E-08,9.33E-11,2.65,7.748538012
3031290.163,3101845.937,3066568.05,5,1.54E-07,1.73E-10,5,14.61988304
3031290.163,3101845.937,3066568.05,6,3.09E-07,3.06E-10,10,29.23976608
3031290.163,3101845.937,3066568.05,7,6.16E-07,5.55E-10,20,58.47953216
3031290.163,3101845.937,3066568.05,8,9.23E-07,8.88E-10,30,87.71929825
3031290.163,3101845.937,3066568.05,9,1.23E-06,1.28E-09,40,116.9590643
3031290.163,3101845.937,3066568.05,10,1.54E-06,1.48E-09,50,146.1988304
3031290.163,3101845.937,3066568.05,11,4.04E-06,4.11E-09,132.9,388.5964912
3031290.163,3101845.937,3066568.05,12,7.95E-06,8.89E-09,265.8,777.1929825
3031290.163,3101845.937,3066568.05,13,1.54E-05,1.25E-08,531.5,1554.093567
3101845.937,3174043.955,3137944.946,1,2.50E-10,2.81E-13,0.0096,0.028070175
3101845.937,3174043.955,3137944.946,2,2.61E-09,2.99E-12,0.1,0.292397661
3101845.937,3174043.955,3137944.946,3,1.30E-08,1.26E-11,0.5,1.461988304
3101845.937,3174043.955,3137944.946,4,6.91E-08,7.30E-11,2.65,7.748538012
3101845.937,3174043.955,3137944.946,5,1.30E-07,1.45E-10,5,14.61988304
3101845.937,3174043.955,3137944.946,6,2.60E-07,2.72E-10,10,29.23976608
3101845.937,3174043.955,3137944.946,7,5.19E-07,5.33E-10,20,58.47953216
3101845.937,3174043.955,3137944.946,8,7.77E-07,8.09E-10,30,87.71929825
3101845.937,3174043.955,3137944.946,9,1.04E-06,1.14E-09,40,116.9590643
3101845.937,3174043.955,3137944.946,10,1.29E-06,1.19E-09,50,146.1988304
3101845.937,3174043.955,3137944.946,11,3.38E-06,3.40E-09,132.9,388.5964912
3101845.937,3174043.955,3137944.946,12,6.56E-06,6.57E-09,265.8,777.1929825
3101845.937,3174043.955,3137944.946,13,1.25E-05,1.19E-08,531.5,1554.093567
3174043.955,3247922.441,3210983.198,1,2.29E-10,2.23E-13,0.0096,0.028070175
3174043.955,3247922.441,3210983.198,2,2.38E-09,2.65E-12,0.1,0.292397661
3174043.955,3247922.441,3210983.198,3,1.19E-08,1.24E-11,0.5,1.461988304
3174043.955,3247922.441,3210983.198,4,6.31E-08,6.89E-11,2.65,7.748538012
3174043.955,3247922.441,3210983.198,5,1.19E-07,1.22E-10,5,14.61988304
3174043.955,3247922.441,3210983.198,6,2.38E-07,2.58E-10,10,29.23976608
3174043.955,3247922.441,3210983.198,7,4.74E-07,5.00E-10,20,58.47953216
3174043.955,3247922.441,3210983.198,8,7.10E-07,7.81E-10,30,87.71929825
3174043.955,3247922.441,3210983.198,9,9.44E-07,1.00E-09,40,116.9590643
3174043.955,3247922.441,3210983.198,10,1.17E-06,1.20E-09,50,146.1988304
3174043.955,3247922.441,3210983.198,11,3.05E-06,2.90E-09,132.9,388.5964912
3174043.955,3247922.441,3210983.198,12,5.89E-06,6.37E-09,265.8,777.1929825
3174043.955,3247922.441,3210983.198,13,1.11E-05,1.10E-08,531.5,1554.093567
3247922.441,3323520.509,3285721.475,1,1.88E-10,2.24E-13,0.0096,0.028070175
3247922.441,3323520.509,3285721.475,2,1.96E-09,2.12E-12,0.1,0.292397661
3247922.441,3323520.509,3285721.475,3,9.81E-09,1.06E-11,0.5,1.461988304
3247922.441,3323520.509,3285721.475,4,5.20E-08,5.88E-11,2.65,7.748538012
3247922.441,3323520.509,3285721.475,5,9.80E-08,1.01E-10,5,14.61988304
3247922.441,3323520.509,3285721.475,6,1.96E-07,2.15E-10,10,29.23976608
3247922.441,3323520.509,3285721.475,7,3.90E-07,4.11E-10,20,58.47953216
3247922.441,3323520.509,3285721.475,8,5.85E-07,6.88E-10,30,87.71929825
3247922.441,3323520.509,3285721.475,9,7.77E-07,9.48E-10,40,116.9590643
3247922.441,3323520.509,3285721.475,10,9.70E-07,1.13E-09,50,146.1988304
3247922.441,3323520.509,3285721.475,11,2.52E-06,2.23E-09,132.9,388.5964912
3247922.441,3323520.509,3285721.475,12,4.90E-06,4.90E-09,265.8,777.1929825
3247922.441,3323520.509,3285721.475,13,9.28E-06,9.38E-09,531.5,1554.093567
3323520.509,3400878.185,3362199.347,1,1.61E-10,1.85E-13,0.0096,0.028070175
3323520.509,3400878.185,3362199.347,2,1.68E-09,1.89E-12,0.1,0.292397661
3323520.509,3400878.185,3362199.347,3,8.36E-09,1.04E-11,0.5,1.461988304
3323520.509,3400878.185,3362199.347,4,4.44E-08,5.70E-11,2.65,7.748538012
3323520.509,3400878.185,3362199.347,5,8.35E-08,9.06E-11,5,14.61988304
3323520.509,3400878.185,3362199.347,6,1.66E-07,2.13E-10,10,29.23976608
3323520.509,3400878.185,3362199.347,7,3.33E-07,4.26E-10,20,58.47953216
3323520.509,3400878.185,3362199.347,8,4.98E-07,5.18E-10,30,87.71929825
3323520.509,3400878.185,3362199.347,9,6.63E-07,7.81E-10,40,116.9590643
3323520.509,3400878.185,3362199.347,10,8.27E-07,1.02E-09,50,146.1988304
3323520.509,3400878.185,3362199.347,11,2.15E-06,2.32E-09,132.9,388.5964912
3323520.509,3400878.185,3362199.347,12,4.17E-06,4.79E-09,265.8,777.1929825
3323520.509,3400878.185,3362199.347,13,7.94E-06,9.37E-09,531.5,1554.093567
3400878.185,3480036.424,3440457.305,1,1.43E-10,1.43E-13,0.0096,0.028070175
3400878.185,3480036.424,3440457.305,2,1.49E-09,1.74E-12,0.1,0.292397661
3400878.185,3480036.424,3440457.305,3,7.46E-09,8.22E-12,0.5,1.461988304
3400878.185,3480036.424,3440457.305,4,3.95E-08,4.58E-11,2.65,7.748538012
3400878.185,3480036.424,3440457.305,5,7.44E-08,7.82E-11,5,14.61988304
3400878.185,3480036.424,3440457.305,6,1.49E-07,1.87E-10,10,29.23976608
3400878.185,3480036.424,3440457.305,7,2.97E-07,3.01E-10,20,58.47953216
3400878.185,3480036.424,3440457.305,8,4.43E-07,5.26E-10,30,87.71929825
3400878.185,3480036.424,3440457.305,9,5.89E-07,5.85E-10,40,116.9590643
3400878.185,3480036.424,3440457.305,10,7.34E-07,9.24E-10,50,146.1988304
3400878.185,3480036.424,3440457.305,11,1.91E-06,2.08E-09,132.9,388.5964912
3400878.185,3480036.424,3440457.305,12,3.67E-06,4.14E-09,265.8,777.1929825
3400878.185,3480036.424,3440457.305,13,6.94E-06,7.15E-09,531.5,1554.093567
3480036.424,3561037.137,3520536.781,1,1.22E-10,1.34E-13,0.0096,0.028070175
3480036.424,3561037.137,3520536.781,2,1.27E-09,1.56E-12,0.1,0.292397661
3480036.424,3561037.137,3520536.781,3,6.34E-09,7.28E-12,0.5,1.461988304
3480036.424,3561037.137,3520536.781,4,3.37E-08,4.13E-11,2.65,7.748538012
3480036.424,3561037.137,3520536.781,5,6.36E-08,7.35E-11,5,14.61988304
3480036.424,3561037.137,3520536.781,6,1.27E-07,1.62E-10,10,29.23976608
3480036.424,3561037.137,3520536.781,7,2.53E-07,3.25E-10,20,58.47953216
3480036.424,3561037.137,3520536.781,8,3.79E-07,4.48E-10,30,87.71929825
3480036.424,3561037.137,3520536.781,9,5.03E-07,6.08E-10,40,116.9590643
3480036.424,3561037.137,3520536.781,10,6.28E-07,6.71E-10,50,146.1988304
3480036.424,3561037.137,3520536.781,11,1.64E-06,1.89E-09,132.9,388.5964912
3480036.424,3561037.137,3520536.781,12,3.18E-06,4.28E-09,265.8,777.1929825
3480036.424,3561037.137,3520536.781,13,6.06E-06,6.52E-09,531.5,1554.093567
3561037.137,3643923.208,3602480.172,1,1.09E-10,1.48E-13,0.0096,0.028070175
3561037.137,3643923.208,3602480.172,2,1.13E-09,1.46E-12,0.1,0.292397661
3561037.137,3643923.208,3602480.172,3,5.68E-09,7.30E-12,0.5,1.461988304
3561037.137,3643923.208,3602480.172,4,3.01E-08,3.75E-11,2.65,7.748538012
3561037.137,3643923.208,3602480.172,5,5.68E-08,7.67E-11,5,14.61988304
3561037.137,3643923.208,3602480.172,6,1.13E-07,1.39E-10,10,29.23976608
3561037.137,3643923.208,3602480.172,7,2.26E-07,3.11E-10,20,58.47953216
3561037.137,3643923.208,3602480.172,8,3.40E-07,4.32E-10,30,87.71929825
3561037.137,3643923.208,3602480.172,9,4.52E-07,6.29E-10,40,116.9590643
3561037.137,3643923.208,3602480.172,10,5.63E-07,6.86E-10,50,146.1988304
3561037.137,3643923.208,3602480.172,11,1.47E-06,1.76E-09,132.9,388.5964912
3561037.137,3643923.208,3602480.172,12,2.88E-06,3.24E-09,265.8,777.1929825
3561037.137,3643923.208,3602480.172,13,5.59E-06,6.08E-09,531.5,1554.093567
3643923.208,3728738.52,3686330.864,1,9.64E-11,1.20E-13,0.0096,0.028070175
3643923.208,3728738.52,3686330.864,2,1.01E-09,1.36E-12,0.1,0.292397661
3643923.208,3728738.52,3686330.864,3,5.02E-09,6.51E-12,0.5,1.461988304
3643923.208,3728738.52,3686330.864,4,2.66E-08,3.33E-11,2.65,7.748538012
3643923.208,3728738.52,3686330.864,5,5.02E-08,6.32E-11,5,14.61988304
3643923.208,3728738.52,3686330.864,6,1.01E-07,1.22E-10,10,29.23976608
3643923.208,3728738.52,3686330.864,7,2.00E-07,2.51E-10,20,58.47953216
3643923.208,3728738.52,3686330.864,8,3.01E-07,3.75E-10,30,87.71929825
3643923.208,3728738.52,3686330.864,9,3.99E-07,5.08E-10,40,116.9590643
3643923.208,3728738.52,3686330.864,10,5.01E-07,5.89E-10,50,146.1988304
3643923.208,3728738.52,3686330.864,11,1.32E-06,1.57E-09,132.9,388.5964912
3643923.208,3728738.52,3686330.864,12,2.61E-06,3.26E-09,265.8,777.1929825
3643923.208,3728738.52,3686330.864,13,5.11E-06,5.34E-09,531.5,1554.093567
3728738.52,3815527.979,3772133.25,1,8.07E-11,1.06E-13,0.0096,0.028070175
3728738.52,3815527.979,3772133.25,2,8.39E-10,1.20E-12,0.1,0.292397661
3728738.52,3815527.979,3772133.25,3,4.20E-09,6.28E-12,0.5,1.461988304
3728738.52,3815527.979,3772133.25,4,2.22E-08,2.79E-11,2.65,7.748538012
3728738.52,3815527.979,3772133.25,5,4.19E-08,5.64E-11,5,14.61988304
3728738.52,3815527.979,3772133.25,6,8.40E-08,1.09E-10,10,29.23976608
3728738.52,3815527.979,3772133.25,7,1.67E-07,2.42E-10,20,58.47953216
3728738.52,3815527.979,3772133.25,8,2.51E-07,3.62E-10,30,87.71929825
3728738.52,3815527.979,3772133.25,9,3.34E-07,4.81E-10,40,116.9590643
3728738.52,3815527.979,3772133.25,10,4.16E-07,4.93E-10,50,146.1988304
3728738.52,3815527.979,3772133.25,11,1.09E-06,1.36E-09,132.9,388.5964912
3728738.52,3815527.979,3772133.25,12,2.15E-06,2.49E-09,265.8,777.1929825
3728738.52,3815527.979,3772133.25,13,4.17E-06,4.28E-09,531.5,1554.093567
3815527.979,3904337.534,3859932.756,1,7.18E-11,9.06E-14,0.0096,0.028070175
3815527.979,3904337.534,3859932.756,2,7.48E-10,1.08E-12,0.1,0.292397661
3815527.979,3904337.534,3859932.756,3,3.74E-09,5.34E-12,0.5,1.461988304
3815527.979,3904337.534,3859932.756,4,1.98E-08,2.62E-11,2.65,7.748538012
3815527.979,3904337.534,3859932.756,5,3.74E-08,5.00E-11,5,14.61988304
3815527.979,3904337.534,3859932.756,6,7.51E-08,1.06E-10,10,29.23976608
3815527.979,3904337.534,3859932.756,7,1.50E-07,1.89E-10,20,58.47953216
3815527.979,3904337.534,3859932.756,8,2.25E-07,2.76E-10,30,87.71929825
3815527.979,3904337.534,3859932.756,9,3.00E-07,4.13E-10,40,116.9590643
3815527.979,3904337.534,3859932.756,10,3.75E-07,4.72E-10,50,146.1988304
3815527.979,3904337.534,3859932.756,11,9.99E-07,1.32E-09,132.9,388.5964912
3815527.979,3904337.534,3859932.756,12,2.00E-06,2.50E-09,265.8,777.1929825
3815527.979,3904337.534,3859932.756,13,4.03E-06,4.79E-09,531.5,1554.093567
3904337.534,3995214.204,3949775.869,1,5.98E-11,8.58E-14,0.0096,0.028070175
3904337.534,3995214.204,3949775.869,2,6.22E-10,8.33E-13,0.1,0.292397661
3904337.534,3995214.204,3949775.869,3,3.12E-09,4.65E-12,0.5,1.461988304
3904337.534,3995214.204,3949775.869,4,1.65E-08,2.16E-11,2.65,7.748538012
3904337.534,3995214.204,3949775.869,5,3.12E-08,4.70E-11,5,14.61988304
3904337.534,3995214.204,3949775.869,6,6.25E-08,8.69E-11,10,29.23976608
3904337.534,3995214.204,3949775.869,7,1.25E-07,1.82E-10,20,58.47953216
3904337.534,3995214.204,3949775.869,8,1.87E-07,2.72E-10,30,87.71929825
3904337.534,3995214.204,3949775.869,9,2.50E-07,3.02E-10,40,116.9590643
