energy low [eV],energy high [eV],energy_mid_eV,loading_kg_m3,flux_A,flux_C,ratio_C_over_A,pair_key,folder_A,folder_C
0.27974181660104536,0.2862530376702991,0.2829974271356722,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.2862530376702991,0.2929158127700793,0.2895844252201892,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.2929158127700793,0.29973366944520813,0.29632474110764373,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.29973366944520813,0.3067102173470175,0.3032219433961128,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.3067102173470175,0.3138491501444455,0.31027968374573145,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.3138491501444455,0.32115424747961535,0.3175016988120304,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.32115424747961535,0.3286293769689324,0.3248918122242739,1.5,4.6845344573741986e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.3286293769689324,0.33627849625075745,0.3324539366098449,1.5,5.339809050026841e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.33627849625075745,0.34410565508074237,0.34019207566574994,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.34410565508074237,0.35211499747593544,0.34811032627833893,1.5,0.00019049589608025486,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.35211499747593544,0.3603107639087933,0.35621288069236434,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.3603107639087933,0.3686972935522598,0.36450402873052656,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.3686972935522598,0.3772790265771011,0.37298816006468044,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.3772790265771011,0.386060506502714,0.3816697665399076,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.386060506502714,0.3950463826026472,0.3905534445526806,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.3950463826026472,0.40424141236612093,0.39964389748438406,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.40424141236612093,0.41365046401683264,0.4089459381914768,1.5,0.00014503924397025764,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.41365046401683264,0.42327851909039405,0.4184644915536133,1.5,7.529536845813734e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.42327851909039405,0.43313067507175895,0.4282045970810765,1.5,2.944354412387032e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.43313067507175895,0.44321214809403997,0.43817141158289946,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.44321214809403997,0.4535282757001417,0.4483702118970908,1.5,9.935331219400692e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.4535282757001417,0.4640845196686741,0.4588063976844079,1.5,4.7204634698306144e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.4640845196686741,0.4748864689056401,0.46948549428715713,1.5,0.0001783247820334383,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.4748864689056401,0.4859398424034311,0.4804131556545356,1.5,1.653309378016948e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.4859398424034311,0.4972504922686941,0.49159516733606257,1.5,9.597509137463225e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.4972504922686941,0.508824406820676,0.503037449544685,1.5,0.00022647979750006948,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.508824406820676,0.5206677137616839,0.51474606029118,1.5,5.343206177259461e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.5206677137616839,0.5327866834213403,0.5267271985915121,1.5,6.315337486737416e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.5327866834213403,0.5451877320763516,0.538987207748846,1.5,2.51815486602325e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.5451877320763516,0.5578774253475468,0.5515325787119492,1.5,0.00021003121833268012,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.5578774253475468,0.5708624816759841,0.5643699535117654,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.5708624816759841,0.5841497758799684,0.5775061287779762,1.5,9.380072147084867e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.5841497758799684,0.5977463427948602,0.5909480593374143,1.5,8.123780275606531e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.5977463427948602,0.6116593809976038,0.604702861896232,1.5,4.894108653386404e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.6116593809976038,0.6258962566179482,0.6187778188077759,1.5,3.7493088049838276e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.6258962566179482,0.6404645072383773,0.6331803819281627,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.6404645072383773,0.6553718458848089,0.6479181765615931,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.6553718458848089,0.6706261651101918,0.6629990054975003,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.6706261651101918,0.686235541173141,0.6784308531416664,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.686235541173141,0.7022082383138394,0.6942218897434902,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.7022082383138394,0.718552713129463,0.7103804757216512,1.5,0.0,4.53850868455052e-05,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.718552713129463,0.7352776190514491,0.726915166090456,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.7352776190514491,0.752391810926975,0.743834714989212,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.752391810926975,0.769904349707076,0.7611480803170255,1.5,7.508341336120475e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.769904349707076,0.7878245072438811,0.7788644284754785,1.5,0.0001120986021409324,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.7878245072438811,0.8061617711995109,0.796993139221696,1.5,7.078215826306353e-05,2.0444795749519324e-05,0.2888410900602348,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.8061617711995109,0.8249258500692324,0.8155438106343716,1.5,6.184823498998631e-05,1.3716652594902455e-06,0.02217792083658213,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.8249258500692324,0.8441266783215314,0.8345262641953819,1.5,9.74320983876586e-07,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.8441266783215314,0.8637744216578266,0.853950549989679,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.8637744216578266,0.8838794823946055,0.8738269520262161,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.8838794823946055,0.9044525049708352,0.8941659936827203,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.9044525049708352,0.9255043815835624,0.9149784432771988,1.5,4.187111661970187e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.9255043815835624,0.947046257954687,0.9362753197691247,1.5,5.125864687691643e-05,0.00013302291718514164,2.5951312664292456,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.947046257954687,0.969089539231961,0.958067898593324,1.5,0.00016025020533012423,1.3034337284203594e-05,0.08133741393561489,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.969089539231961,0.9916458960273394,0.9803677176296501,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
0.9916458960273394,1.014727270595878,1.0031865833116087,1.5,6.82222790260472e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.014727270595878,1.0383458831584522,1.0265365768771653,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.0383458831584522,1.0625142383716317,1.0504300607650419,1.5,8.247387957465955e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.0625142383716317,1.0872451319481682,1.0748796851599,1.5,0.00021371313439284847,0.00010964617926404844,0.5130530679621044,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.0872451319481682,1.112551657431559,1.0998983946898635,1.5,4.826792871465768e-06,1.7362608776326964e-05,3.5971315195579137,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.112551657431559,1.1384472131283059,1.1254994352799326,1.5,0.0,0.0,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.1384472131283059,1.1649455092015233,1.1516963611649147,1.5,1.6688549912763716e-05,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.1649455092015233,1.1920605749296591,1.178503042065591,1.5,0.0,0.0003177978174637857,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.1920605749296591,1.2198067661341658,1.2059336705319126,1.5,0.0,1.8011336902536953e-06,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.2198067661341658,1.2481987727800588,1.2340027694571123,1.5,1.5273994775313838e-05,5.208416805805231e-05,3.4099899092693073,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.2481987727800588,1.2772516267533813,1.2627251997667202,1.5,0.0,0.00022735930261985496,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.2772516267533813,1.3069807098196993,1.2921161682865403,1.5,0.0,0.00015137241537890677,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.3069807098196993,1.3374017617678349,1.322191235793767,1.5,0.0,0.0004851521928067543,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.3374017617678349,1.3685308887431518,1.3529663252554933,1.5,2.7968472893378624e-05,9.017449081076744e-05,3.2241478165265054,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.3685308887431518,1.400384571774806,1.384457730258979,1.5,1.776259310322004e-05,0.0002442694134043947,13.751900524035142,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.400384571774806,1.4329796755014752,1.4166821236381406,1.5,0.0,9.315548281809692e-05,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.4329796755014752,1.466333457100185,1.44965656630083,1.5,0.0001315211139080259,7.989348626149959e-05,0.6074574939911925,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.466333457100185,1.5004635754229623,1.4833985162615737,1.5,4.425723300014478e-06,0.0001874073079728722,42.34501238978476,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.5004635754229623,1.5353881003461525,1.5179258378845573,1.5,3.4031738262939754e-05,0.0003058262756037519,8.98650175435775,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.5353881003461525,1.5711255223373484,1.5532568113417504,1.5,5.630794506374995e-05,8.848776211575628e-05,1.5714969178074858,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.5711255223373484,1.6076947622449973,1.5894101422911728,1.5,0.00018038636933068685,0.00019646000249267797,1.0891066948219614,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.6076947622449973,1.6451151813158704,1.6264049717804339,1.5,0.00025863529071155445,6.804394438419819e-05,0.2630883983272216,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.6451151813158704,1.6834065914456993,1.6642608863807848,1.5,0.00011128188507360788,0.0003078766127617509,2.7666372883430634,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.6834065914456993,1.7225892656683877,1.7029979285570436,1.5,0.00019005292590785445,5.734651002209887e-06,0.030173968513330252,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.7225892656683877,1.762683948889403,1.7426366072788952,1.5,0.00011060796244163101,9.824186043868753e-05,0.8881988083862479,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.762683948889403,1.8037118688689615,1.7831979088791823,1.5,0.00016866320632170464,0.00011084861589531194,0.6572187160007005,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.8037118688689615,1.8456947474608734,1.8247033081649175,1.5,8.91005127757012e-05,0.0003497563710224136,3.925413671892991,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.8456947474608734,1.888654812112978,1.8671747797869256,1.5,8.566310321336443e-05,2.0294285033567616e-05,0.23690812347785078,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.888654812112978,1.9326148076352616,1.9106348098741197,1.5,0.000633710929091456,4.842939151259584e-05,0.07642189725531244,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.9326148076352616,1.9775980082418863,1.9551064079385738,1.5,0.00020615349090857403,0.0,0.0,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
1.9775980082418863,2.023628229873508,2.0006131190576975,1.5,0.00015320891228052247,0.00019134542423190518,1.2489183650201465,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.023628229873508,2.070729842806409,2.0471790363399585,1.5,0.00012638673166398757,8.771379373425743e-05,0.6940110926157486,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.070729842806409,2.118927784555112,2.0948288136807607,1.5,0.0,8.078491665096038e-06,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.118927784555112,2.16824757307532,2.143587678815216,1.5,0.00033194887289653277,6.556786123061996e-05,0.19752397608247707,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.16824757307532,2.2187153202741614,2.193481446674741,1.5,0.00019102315922388914,4.539864187567894e-05,0.23766040756591905,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.2187153202741614,2.2703577458348994,2.2445365330545304,1.5,0.0003193098137470691,2.9361374498174363e-05,0.09195262166740675,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.2703577458348994,2.323202191363421,2.29677996859916,1.5,9.526422823880374e-05,0.00014424279882756095,1.5141339146314197,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.323202191363421,2.377276634863997,2.3502394131137088,1.5,0.0004685977813122288,0.00047242016657167164,1.0081570707585061,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.377276634863997,2.4326097055519824,2.4049431702079898,1.5,7.03844143818543e-05,0.00011985129446484904,1.7028101393956858,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.4326097055519824,2.4892306990112845,2.4609202022816334,1.5,4.382601819105899e-05,5.324357004745553e-05,1.2148849529368797,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.4892306990112845,2.5471695927046447,2.5182001458579646,1.5,3.6827232910761503e-05,0.0003638934796209496,9.881097515600043,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.5471695927046447,2.6064570618449268,2.5768133272747855,1.5,0.00030506614345997095,4.136626958917131e-05,0.13559770717263864,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.6064570618449268,2.667124495635826,2.6367907787403766,1.5,5.2258940881449536e-06,0.00013462474446655082,25.761093163359313,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.667124495635826,2.7292040138906,2.698164254763213,1.5,0.00026426059153468863,0.00010639423783307474,0.4026110636292461,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.7292040138906,2.792728484037584,2.760966248964092,1.5,0.000502774753273714,0.0002745458798722826,0.5460613884938211,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.792728484037584,2.8577315385215827,2.8252300112795834,1.5,2.6657756417866827e-06,4.484314780045601e-06,1.6821801166433041,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.8577315385215827,2.924247592610233,2.890989565565908,1.5,0.00040553524347988973,0.000134493029136362,0.33164325739553496,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.924247592610233,2.9923118626148595,2.9582797276125463,1.5,0.00011195520546223193,9.617298004199721e-05,0.859030892265578,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
2.9923118626148595,3.0619603845354213,3.0271361235751404,1.5,2.8792808421171536e-05,4.341908725014167e-05,1.5079837511861238,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
3.0619603845354213,3.133230033139443,3.097595208837432,1.5,0.0,8.666850606334218e-05,,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
3.133230033139443,3.2061585414850193,3.169694287312231,1.5,0.00013092307640014285,0.0008172976271189857,6.242578845466955,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
3.2061585414850193,3.2807845208982345,3.243471531191627,1.5,1.5289912908564304e-05,0.00011612850254916836,7.59510556035421,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
3.2807845208982345,3.357147481415572,3.3189660011569035,1.5,7.041291769927705e-05,4.261056166365693e-05,0.6051526205126198,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
3.357147481415572,3.4352878527021415,3.396217667058857,1.5,0.00012881501036837218,3.821258739594315e-05,0.2966470078810431,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
3.4352878527021415,3.515247005456789,3.475267429079465,1.5,0.00012134077343260277,0.00015146982898672364,1.248301166226336,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
3.515247005456789,3.597067273315433,3.556157139386111,1.5,4.349429067845526e-05,0.00028054281332014224,6.450106644895996,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
3.597067273315433,3.680791975264219,3.638929624289826,1.5,9.924443966449371e-05,5.2612806982576415e-05,0.5301335486445342,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
3.680791975264219,3.7664654385743543,3.7236287069192864,1.5,2.0416142573175873e-05,0.0002495702918133691,12.224164820501972,Li90.0_U238_001.50kgm3,wedgeA_dcll_Li90.0_U238_001.50kgm3,wedgeC_dcll_Li90.0_U238_001.50kgm3
