filename,fertile_kg/m3,fertile_mt,energy mid [eV],mean
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0012986364532578,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0013288632857653,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0013597936726827,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0013914439898179,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0014238309941395,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0014569718326482,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0014908840514552,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.001525585605072,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0015610948659161,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0015974306340382,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0016346121470754,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0016726590904371,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0017115916077263,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0017514303114052,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0017921962937082,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0018339111378084,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0018765969292454,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0019202762676177,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0019649722785482,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0020107086259275,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0020575095244429,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0021053997523985,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0021544046648338,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0022045502069476,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0022558629278347,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0023083699945419,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0023620992064514,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0024170790099988,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.002473338513734,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0025309075037323,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0025898164593646,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0026500965694339,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0027117797486887,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0027748986547192,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.002839486705248,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0029055780958228,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0029732078179206,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0030424116774742,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0031132263138286,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0031856892191398,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0032598387582248,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.003335714188873,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0034133556826314,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0034928043460728,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0035741022425591,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0036572924145119,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0037424189062003,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0038295267870602,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0039186621755557,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0040098722635961,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0041032053415213,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0041987108236684,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0042964392745341,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0043964424355452,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0044987732524531,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0046034859033649,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0047106358274277,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0048202797541806,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0049324757335893,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0050472831667802,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.00516476283749,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0052849769442466,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0054079891333001,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0055338645323194,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0056626697848735,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0057944730857152,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0059293442168867,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0060673545846641,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0062085772573639,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0063530870040276,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0065009603340075,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0066522755374743,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0068071127268669,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.006965553879307,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0071276828800015,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0072935855666542,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0074633497749124,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0076370653848705,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0078148243686557,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0079967208391225,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0081828510996795,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0083733136952763,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0085682094645774,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0087676415933503,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.008971715669096,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0091805397369517,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.009394224356894,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.009612882662274,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0098366304197147,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0100655860904024,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0102998708928054,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0105396088668512,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.010784926939599,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0110359549924397,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0112928259298605,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.01155567574981,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0118246436157009,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.012099871930089,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0123815064100667,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0126696961644119,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0129645937725318,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.013266355365245,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0135751407074435,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0138911132826787,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.014214440379716,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0145452931811049,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0148838468538093,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0152302806419486,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0155847779616965,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0159475264983894,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0163187183058941,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0166985499082895,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0170872224039139,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0174849415718353,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0178919179807988,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0183083671007102,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0187345094167151,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.019170570545932,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0196167813569038,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0200733780918288,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0205406024916368,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0210187019239767,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0215079295141834,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0220085442792919,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0225208112651724,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0230450016868554,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0235813930721249,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0241302694084524,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0246919212933515,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0252666460882323,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0258547480758365,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.026456538621337,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0270723363371874,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0277024672518086,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0283472649822013,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0290070709105766,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0296822343650974,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0303731128048273,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.031080072008984,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0318034862705973,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0325437385946757,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0333012209009844,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0340763342315437,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0348694889629573,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0356811050236821,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0365116121163553,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0373614499452969,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0382310684493071,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0391209280398818,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0400314998449734,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0409632659584256,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.041916719695213,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0428923658526222,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0438907209775123,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0449123136397959,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0459576847122853,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0470273876570528,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0481219888184561,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.049242067722984,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0503882173860812,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0515610446261156,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0527611703856515,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.053989230060203,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0552458738346378,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0565317670274115,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0578475904428145,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0591940407314175,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0605718307589069,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0619816899835045,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0634243648421729,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0649006191458094,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0664112344836388,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0679570106370185,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0695387660028754,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0711573380269985,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.072813583647417,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0745083797480982,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0762426236232056,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0780172334521629,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.079833148785776,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.081691331043669,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0835927640232993,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.08553845442082,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.087529432364066,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0895667519579454,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0916514918425259,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0937847557641106,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0959676731596067,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.0982013997544949,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.100487118174718,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1028260385728112,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.105219399268606,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1076684674048476,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1101745396180716,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1127389427250965,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1153630344254944,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1180482040204127,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1207958731481265,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1236074965367123,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.12648456277424,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1294285950968924,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1324411521954283,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.135523829040417,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1386782577266808,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1419061083373929,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1452090898282868,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1485889509324474,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1520474810861621,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.155586511376321,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1592079155098688,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1629136108058217,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1667055592103746,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.170585768335635,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1745562925225351,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1786192339284833,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1827767436403322,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1870310228132518,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1913843238361106,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.1958389515239823,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.2003972643384089,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.205061675636066,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.2098346549464929,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.2147187292795616,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.2197164844633794,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.2248305665133312,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.2300636830329884,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.2354186046476247,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.2408981664710974,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.2465052696068727,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.2522428826839887,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.2581140434287678,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.2641218602731137,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.270269514000241,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.2765602594287124,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.2829974271356722,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.2895844252201892,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.2963247411076437,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.3032219433961128,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.3102796837457314,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.3175016988120304,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.3248918122242739,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.3324539366098449,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.3401920756657499,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.3481103262783389,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.3562128806923643,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.3645040287305265,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.3729881600646804,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.3816697665399076,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.3905534445526806,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.399643897484384,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.4089459381914768,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.4184644915536133,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.4282045970810765,4.3112519528964147e-11
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.4381714115828994,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.4483702118970908,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.4588063976844079,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.4694854942871571,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.4804131556545356,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.4915951673360625,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.503037449544685,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.51474606029118,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.5267271985915121,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.538987207748846,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.5515325787119492,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.5643699535117654,4.904345379161962e-12
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.5775061287779762,2.9849500599946635e-12
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.5909480593374143,6.071015904641123e-11
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.604702861896232,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.6187778188077759,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.6331803819281627,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.6479181765615931,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.6629990054975003,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.6784308531416664,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.6942218897434902,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.7103804757216512,1.951185443392169e-10
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.726915166090456,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.743834714989212,6.247631148912033e-12
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.7611480803170255,7.892053158763609e-11
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.7788644284754785,2.571803257803286e-12
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.796993139221696,1.0576207918053258e-10
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.8155438106343716,7.655587535168818e-12
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.8345262641953819,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.853950549989679,1.7656680008176548e-11
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.8738269520262161,6.812878453580089e-11
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.8941659936827203,2.0506054839565984e-11
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.9149784432771988,1.1846317674844892e-11
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.9362753197691248,0.0
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.958067898593324,3.5488297020596317e-11
tallies_ARC_900K_Li07.5_U015.00kgm3,15.0,4.3665,0.98036771762965,5.921640233082319e-11
