energy mid [eV],energy low [eV],energy high [eV],mean,filename,fertile_kg/m3,fertile_mt,br_vol_m3
0.0134288107782241,0.0131202237002919,0.0137373978561563,3.6e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0140605008427867,0.0137373978561563,0.014383603829417,4.700000000000001e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0147219055517997,0.014383603829417,0.0150602072741823,4.1000000000000004e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.015414422679495,0.0150602072741823,0.0157686380848078,5.8e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0161395157512802,0.0157686380848078,0.0165103934177527,7.199999999999998e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0168987171366678,0.0165103934177527,0.0172870408555829,6.599999999999999e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0176936312876957,0.0172870408555829,0.0181002217198085,7.599999999999998e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0185259381296831,0.0181002217198085,0.0189516545395578,9.8e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0193973966114869,0.0189516545395578,0.0198431386834161,1.0999999999999998e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0203098484227617,0.0198431386834161,0.0207765581621072,1.28e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0212652218860794,0.0207765581621072,0.0217538856100516,1.14e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0222655360321345,0.0217538856100516,0.0227771864542174,1.51e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0233129048666456,0.0227771864542174,0.0238486232790739,1.61e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0244095418379724,0.0238486232790739,0.024970460396871,1.94e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0255577645148885,0.024970460396871,0.0261450686329059,1.88e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0267599994843963,0.0261450686329059,0.0273749303358867,2.3100000000000003e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0280187874799353,0.0273749303358867,0.0286626446239839,2.9200000000000004e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
