filename,src-n,fertile_kg/m3,fertile_mt,"Li6(n,t)","Li6(n,t)_sd","Li7(n,Xt)","Li7(n,Xt)_sd","Be9(n,2n)","Be9(n,2n)_sd","Pb(n,2n)","Pb(n,2n)_sd","U238(n,g)","U238(n,g)_sd","Th232(n,g)","Th232(n,g)_sd","U235(n,inel)","U235(n,inel)_sd","U238(n,inel)","U238(n,inel)_sd","Th232(n,inel)","Th232(n,inel)_sd","U235(n,el)","U235(n,el)_sd","U238(n,el)","U238(n,el)_sd","Th232(n,el)","Th232(n,el)_sd","Li6(n,el)","Li6(n,el)_sd","Li7(n,el)","Li7(n,el)_sd","Be9(n,el)","Be9(n,el)_sd","Pb(n,el)","Pb(n,el)_sd","tot(n,fis)","tot(n,fis)_sd","tot(n,nufis)","tot(n,nufis)_sd",tbr,tbr_sd,Pu239_kg/yr,Pu239_kg/yr_sd,U233_kg/yr,U233_kg/yr_sd,leak [n/src-n],leak_sd,heat [MW],heat_sd,fisq [MW],fisq_sd
tallies_HCPB_900K_Li60.0_Th232_0150.00kgm3_4e4x25,1000000,150.0,39.779046,1.335776201857431,0.0020600385574657,0.0147468376073435,2.597179228198736e-05,0.5026914966073943,0.0008656356265282,0.0,0.0,0.0,0.0,0.041758696366374,0.000118500595479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4086199346396448,0.000483285586259,0.8740456443450937,0.0009919995070567,0.610536162043347,0.0006818035001027,37.33317029705443,0.0409788335863532,0.0,0.0,0.0014810189942063,2.4274756521118603e-06,0.0049536045195468,8.191591108275895e-06,1.3505230394647745,0.0020860103497477,0.0,0.0,180.7412270098659,0.5128977887712034,0.0582088033100828,0.0002266802501474,822.9940467028355,1.056623243714197,15.141967425348808,0.0248213315408315
tallies_HCPB_900K_Li60.0_Th232_0250.00kgm3_4e4x25,1000000,250.0,66.29841,1.3052993495367613,0.0019865156401893,0.0143302116396167,2.856216791469172e-05,0.4886044542745621,0.0009635448792517,0.0,0.0,0.0,0.0,0.0656560271295961,0.0001910326521954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785454518160408,0.0008102113654765,0.8594762840594208,0.0009561010485332,0.5998293668843324,0.0006469597485066,36.71144169134087,0.0410215975264249,0.0,0.0,0.0024577284789672,4.180100027442108e-06,0.0082229745045204,1.4154699327670936e-05,1.319629561176378,0.002015077808104,0.0,0.0,284.1743621468001,0.8268331859266338,0.0576600200107932,0.0002679619868913,830.2444167212798,1.0301168975010082,25.126894242490625,0.0427285001503504
tallies_HCPB_900K_Li60.0_Th232_0250.00kgm3_4e5x25,10000000,250.0,66.29841,1.303712314860631,0.0006035392779485,0.0143219101352187,9.258725063768511e-06,0.4879836921825813,0.0002919762027545,0.0,0.0,0.0,0.0,0.0656455562164487,5.50221151674114e-05,0.0,0.0,0.0,0.0,0.0470594905619499,0.0003641608680794,0.0,0.0,0.0,0.0,0.6777348807550075,0.0002478646906323,0.8576333564949227,0.0003361750650692,0.598682069890337,0.0002262939094551,36.66215633138607,0.013300053326812,0.0,0.0,0.0024554993938101,1.3929468477490082e-06,0.0082165111946584,4.585611343295464e-06,1.31803422499585,0.0006127980030123,0.0,0.0,284.1290416302406,0.238148349287169,0.0581996980032962,0.0001065957882067,829.2069374757505,0.3476611985041263,25.103687512774247,0.0142804839738387
tallies_HCPB_900K_Li60.0_Th232_0500.00kgm3_4e4x25,1000000,500.0,132.59682,1.2321172876618962,0.002140579839948,0.0132639570235501,2.5487830503008428e-05,0.4522098419581781,0.0008165120555042,0.0,0.0,0.0,0.0,0.1183099336210257,0.000310396715412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.354795638208389,0.0016645099178787,0.8195834970659531,0.0009874632793217,0.571320526384563,0.0006930210552769,35.10179297004179,0.0431416149986289,0.0,0.0,0.0048473691858167,8.239037471116755e-06,0.0162361625879503,2.7855282077419704e-05,1.2453812446854464,0.002166067670451,0.0,0.0,512.0725604676418,1.3434682613460756,0.0585222593580236,0.0003514529492426,845.6303492455033,1.141236638555171,49.55073590201114,0.0842288461231931
tallies_HCPB_900K_Li60.0_Th232_0500.00kgm3_4e5x25,10000000,500.0,132.59682,1.230981899112864,0.0005120119526304,0.0132702853159201,7.76331176438268e-06,0.4522235609574372,0.0002379076251139,0.0,0.0,0.0,0.0,0.1183101291274313,7.79540976907139e-05,0.0,0.0,0.0,0.0,0.0941819508647559,0.0006945594168579,0.0,0.0,0.0,0.0,1.3542674024867234,0.0004795906362207,0.8191367293324671,0.0002713050682838,0.5709088219575345,0.0001851047580319,35.0844969133229,0.0118355836460065,0.0,0.0,0.0048481703808862,2.3514751750949174e-06,0.016241186037103,8.068138265141798e-06,1.2442521844287844,0.0005197752643947,0.0,0.0,512.0734066642599,0.3374032355668095,0.0588100970414549,0.0001004503880386,845.2895374481183,0.2933550989840162,49.55793434803053,0.0239834704004363
tallies_HCPB_900K_Li60.0_Th232_0750.00kgm3_4e4x25,1000000,750.0,198.89523,1.1650168678408563,0.0018594903526928,0.0122467237341096,2.377245527685451e-05,0.4175182365190932,0.0007897548125068,0.0,0.0,0.0,0.0,0.1663477861740245,0.0004246225705098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.044751374838114,0.0025389244394478,0.7806483248550731,0.0009237469400547,0.5434489700005759,0.0006422251052086,33.51792094853144,0.0394810537515528,0.0,0.0,0.0071826632104788,1.235975083457046e-05,0.0240823834504964,4.1728855068668056e-05,1.177263591574966,0.0018832628079696,0.0,0.0,719.9914173488994,1.837863992129677,0.0591636190149544,0.0002898513547008,861.5909990671307,1.065887577921655,73.41321365482905,0.1263892895004858
tallies_HCPB_900K_Li60.0_Th232_0750.00kgm3_4e5x25,10000000,750.0,198.89523,1.1640654310838836,0.0005316140610286,0.0122510744221911,7.47386965802031e-06,0.4176501239512087,0.0002366798649765,0.0,0.0,0.0,0.0,0.1661300909220179,0.0001333431245915,0.0,0.0,0.0,0.0,0.1415514875160103,0.0010228461730494,0.0,0.0,0.0,0.0,2.0446578094075667,0.0007034347561524,0.7805571813780443,0.000219799425627,0.5432935958794975,0.0001532055470818,33.51426223418424,0.0103622470075734,0.0,0.0,0.0071826022736587,3.6454125962825874e-06,0.0240856224729822,1.2241875116897676e-05,1.1763165055060747,0.0005390879306866,0.0,0.0,719.0491823084017,0.5771396630910182,0.0596219410946416,8.099286346659814e-05,861.2720799102922,0.3220536391479311,73.41114903299894,0.0372801652905971
tallies_HCPB_900K_Li60.0_Th232_1000.00kgm3_4e5x25,10000000,1000.0,265.19364,1.0990386898205284,0.0004806261229426,0.0112528149772185,7.149922240119755e-06,0.3837308467606124,0.0002411968596921,0.0,0.0,0.0,0.0,0.2111958924801873,0.0001340658675499,0.0,0.0,0.0,0.0,0.1892716734583802,0.0015207717649961,0.0,0.0,0.0,0.0,2.756534855832397,0.0010385013822633,0.7417677643167646,0.0002662037043162,0.5154971347628332,0.0001918970795851,31.92464239993111,0.0115139736810841,0.0,0.0,0.0094547400191979,5.172854771627886e-06,0.0317378928739395,1.7031232254098417e-05,1.1102915047977469,0.0004877760451827,0.0,0.0,914.1043200057934,0.5802678605799407,0.060442438991816,0.000103839203438,876.3622914751464,0.3642755528082245,96.62124430501297,0.053062375298639
tallies_HCPB_900K_Li60.0_Th232_1000.00kgm3_4e4x25,1000000,1000.0,265.19364,1.0981682553671714,0.0019793819304622,0.0112491216979504,2.245547370449628e-05,0.3835017564631184,0.0007342903366558,0.0,0.0,0.0,0.0,0.2112003715351252,0.0004440721669021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7561450232184823,0.0037431955603677,0.7420351782692335,0.0008760707601226,0.5156511600212057,0.0006259878896795,31.922136705655216,0.0415321248625304,0.0,0.0,0.0094551292022015,1.6380218205194272e-05,0.031735439856569,5.646410095668784e-05,1.109417377065122,0.0020018374041667,0.0,0.0,914.1237063840993,1.9220463115666824,0.0606767697979214,0.0003704454280973,876.1486159380164,1.2344846535464318,96.62679586094832,0.1669761749921675
tallies_HCPB_900K_Li60.0_Th232_2000.00kgm3_4e5x25,10000000,2000.0,530.38728,0.8467309475353961,0.0004366256972103,0.0075479965685148,5.005077756946129e-06,0.2578728912619795,0.000171062857864,0.0,0.0,0.0,0.0,0.3882517985752527,0.0002267699310594,0.0,0.0,0.0,0.0,0.3879926839662826,0.0034590756876146,0.0,0.0,0.0,0.0,5.963246205359123,0.0023774100553607,0.5804101954164785,0.000221819709379,0.4013260312852866,0.00015220941887,25.28440241757888,0.0098863641792638,0.0,0.0,0.0180015876536947,1.04232047792849e-05,0.0606574721927658,3.498055874702305e-05,0.854278944103911,0.0004416307749672,0.0,0.0,1680.4429393007808,0.9815123352754844,0.0672055454685461,0.0001265642655953,933.7486474065564,0.4014097933244499,183.8766784296407,0.1066239252348811
tallies_HCPB_900K_Li60.0_Th232_2000.00kgm3_4e4x25,1000000,2000.0,530.38728,0.8482822343434075,0.0016308808293303,0.007542513577947,1.4753066454191971e-05,0.2578235561747861,0.0004963839123541,0.0,0.0,0.0,0.0,0.3893609972430392,0.0008229513436598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.970130888143487,0.0091608638800536,0.580882744006985,0.0008527672627458,0.401671208265551,0.000576154954378,25.3139384269165,0.0382102826130124,0.0,0.0,0.0179950056860589,3.143075857102086e-05,0.0606324987118952,0.0001071599259313,0.8558247479213545,0.0016456338957845,0.0,0.0,1685.243805842555,3.56192239138646,0.0676600685022698,0.0003316532977792,934.4697014084956,1.3991592425212778,183.81074759322772,0.320887096053435
