filename,br_vol_m3,fertile_kg/m3,fertile_mt,energy mid [eV],mean
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,2326698.1669092486,9.713570717091558e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,2380853.9821185963,9.118004785535679e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,2436270.318508861,7.855970582042509e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,2492976.515748209,6.923676108542884e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,2551002.596409736,6.11833892027846e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,2610379.281866642,5.813552432647182e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,2671138.0085573806,5.20991215105915e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,2733310.944629385,4.797653760693956e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,2796931.0069702044,4.541019005282118e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,2862031.8786350437,4.1866809188825723e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,2928648.0266799424,3.983278589978391e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,2996814.720410047,3.7500798374369886e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,3066568.050052616,3.254602031364337e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,3137944.9458646523,3.077940139157063e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,3210983.1976852985,2.776269666560811e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,3285721.474943308,2.585799396633164e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,3362199.347130223,2.4328325888034236e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,3440457.3047500765,2.0150103713369004e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,3520536.780756714,1.8969147459677272e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,3602480.1724900897,1.6151645669982557e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,3686330.86412315,1.4988077304253624e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,3772133.249631177,1.3568756952690737e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,3859932.756295778,1.2311890892037135e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,3949775.868755932,1.0801462895059562e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,4041710.15361886,9.845416042431075e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,4135784.284643722,8.384189682563121e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,4232048.0685114935,7.485447699060965e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,4330552.471194647,6.32727736454824e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,4431349.644940626,5.650976629271841e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,4534492.955883361,4.811317908486582e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,4640037.012297486,4.524432601403807e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,4748037.693510177,4.178040090483874e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,4858552.179485952,3.713118689715791e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,4971638.981100077,3.339400422096789e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,5087357.971116605,2.8801209532915244e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,5205770.415887462,2.5550496638406823e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,5326939.007789358,2.3118191752982833e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,5450927.898415661,1.9188762048708515e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,5577802.732540887,1.6868139926774353e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,5707630.682875736,1.5323770084841002e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,5840480.485631041,1.367469658078206e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,5976422.476909523,1.2454621378751072e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,6115528.629944596,1.1198030109550694e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,6257872.593205936,1.0347063013646781e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,6403529.729391973,9.366006620214565e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,6552577.155329986,8.359169121300751e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,6705093.782804892,7.838599734970703e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,6861160.360338363,7.0953214892662685e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,7020859.515940389,6.822029563531164e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,7184275.800855909,6.413076153680931e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,7351495.734329693,6.250885427220265e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,7522607.84941316,6.010865790192969e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,7697702.73983738,6.194094294143121e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,7876873.107977092,6.500756349219834e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,8060213.8139311215,6.779309232784132e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,8247821.925745185,6.9996980043717996e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,8439796.77080367,7.288907535765973e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,8636239.988417603,7.543623282750447e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,8837255.583636649,7.82256864179143e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,9042949.982313616,8.275973683179703e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,9253432.087450655,8.835741710936028e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,9468813.336856944,9.262189353307882e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,9689207.762148391,9.90518971946047e-09
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,9914732.049120655,1.0888816522985859e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,10145505.599527344,1.1781111335965158e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,10381650.594296165,1.2378467672120331e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,10623292.0582165,1.3760198758709562e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,10870557.926132642,1.486140618039194e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,11123579.11067768,1.6870773884894102e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,11382489.571584024,1.9666742953277366e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,11647426.38660713,2.1390987460409512e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,11918529.824100051,2.3525435648916752e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,12195943.417277236,2.8602010900421126e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,12479814.040206851,3.454749958697263e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,12770291.98557192,4.440063907451528e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,13067531.044241374,5.721527616687498e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,13371688.586693227,6.765558579773671e-08
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,13682925.646332923,1.0936196067296839e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,14001407.004750976,4.948997849946379e-07
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,14327301.278965104,0.0
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,14660781.010692855,0.0
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,15002022.75770231,0.0
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,15351207.18728898,0.0
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,15708519.171928396,0.0
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,16074147.887155138,0.0
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,16448286.911720095,0.0
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,16831134.330078937,0.0
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,17222892.837266095,0.0
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,17623769.846209798,0.0
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,18033977.59754493,0.0
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,18453733.271981858,0.0
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,18883259.105290785,0.0
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,19322782.5059624,0.0
tallies_ARC_900K_Li07.5_Th030.00kgm3,291.1,30.0,8.733,19772536.17560722,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.011637911607866e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.0351846167967832e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.0592793909329909e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.0839349907724154e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.1091644699949804e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.1349811861157548e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.1613988075569672e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.1884313208846252e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.2160930382135747e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.2443986047849169e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.2733630067197954e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.30300157895366e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.3333300133552054e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.3643643670342908e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.3961210708432252e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.428616938075931e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.461869173369587e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.495895381813466e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.5307135782697864e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.566342196911515e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.6028001009821688e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.6401065927827875e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.6782814238913567e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.717344805620099e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.7573174197161683e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.7982204293114084e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.840075490126979e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.882904761938776e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.9267309203097232e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,1.9715771685951376e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.017467250227532e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.064425461287359e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.1124766633663425e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.1616462967302168e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.211960393787852e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.263445592873859e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.3161291523520192e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.370038965046968e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.4252035730117986e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.481652182639383e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.539414680125433e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.598521647291468e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.659004377776077e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.720894893603051e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.7842259621351444e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.8490311134224535e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.915344657954595e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,2.9832017048260757e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,3.052638180324478e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,3.123690846951305e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,3.196397322885544e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,3.270796101900268e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,3.346926573742805e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,3.4248290449892776e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,3.504544760384557e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,3.586115924678892e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,3.66958572497284e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,3.754998353582282e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,3.842399031435629e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,3.931834032015625e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,4.02335070585842e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,4.116997505622872e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,4.21282401174336e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,4.31088095867969e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,4.411220261777985e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,4.513895044756785e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,4.6189596678329136e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,4.726469756501989e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,4.836482230988834e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,4.9490553363833605e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,5.064248673477896e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,5.182123230322274e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,5.302741414513394e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,5.4261670862363546e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,5.552465592074622e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,5.681703799607187e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,5.813950132810997e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,5.9492746082873886e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,6.08774887233173e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,6.229446238865896e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,6.374441728253646e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,6.522812107019465e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,6.674635928491887e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,6.829993574392839e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,6.988967297394993e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,7.151641264669693e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,7.318101602448479e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,7.488436441621836e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,7.662735964399274e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,7.841092452055465e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,8.02360033378772e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,8.21035623671065e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,8.401459037014513e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,8.597009912314279e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,8.797112395217201e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,9.001872428137205e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,9.2113984193851e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,9.425801300564392e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,9.645194585302958e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,9.869694429351806e-05,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001009941969208,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001033449199941,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001057503580821,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001082117847219,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001107305030929,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001133078467075,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001159451801164,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001186438996315,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.000121405434065,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001242312454857,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001271228299935,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001300817185111,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001331094775948,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001362077102636,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001393780568483,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001426221958597,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001459418448772,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001493387614583,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001528147440693,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.000156371633037,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001600113115235,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.000163735706523,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001675467898822,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001714465793438,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001754371396156,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001795205834627,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.000183699072827,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.000187974819971,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001923500886497,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0001968271953086,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0002014085103107,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0002060964591908,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0002108935239403,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0002158022443209,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0002208252192093,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0002259651079732,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0002312246318793,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.000236606575534,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0002421137883578,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0002477491860938,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0002535157523511,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0002594165401852,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0002654546737138,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.000271633349771,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0002779558395998,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0002844254905841,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0002910457280209,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0002978200569341,0.0
tallies_ARC_900K_Li07.5_Th045.00kgm3,291.1,45.0,13.099500000000003,0.0003047520639294,0.0
